district_name,uid,area,min,max,mean,count,sum,median,source_file,centroid,bounds
Nirmal,TSD0013,3729.13,0.23151825368404388,0.3393550515174866,0.2828702339611188,991.0,280.32440185546875,0.28158795833587646,30-11-2022.geojson,"[78.31699355816836, 19.114130687608668]",
Nizamabad,TSD0014,4168.33,0.22534669935703278,0.3393550515174866,0.27047843136211397,1101.0,297.7967529296875,0.2609015107154846,30-11-2022.geojson,"[78.20482550088794, 18.70265275287659]",
Peddapalli,TSD0015,2195.39,0.2154885083436966,0.2647263705730438,0.23437589140692117,582.0,136.40676879882812,0.22950367629528046,30-11-2022.geojson,"[79.45523488442778, 18.62087616434993]",
Rajanna Sircilla,TSD0016,1897.97,0.23030835390090942,0.274799644947052,0.24963282025049602,504.0,125.81494140625,0.2479836344718933,30-11-2022.geojson,"[78.76019366323104, 18.425667296980095]",
Sangareddy,TSD0017,4460.37,0.18567317724227905,0.308709055185318,0.26088320154722044,1176.0,306.79864501953125,0.2570410668849945,30-11-2022.geojson,"[77.8743389606641, 17.7860620089045]",
Siddipet,TSD0018,3637.17,0.20031273365020752,0.26185545325279236,0.22386103296427534,969.0,216.9213409423828,0.22323422133922577,30-11-2022.geojson,"[78.84824565922057, 18.009624641220498]",
Vikarabad,TSD0019,3618.96,0.17457929253578186,0.2833419740200043,0.21307956945568512,946.0,201.57327270507812,0.2137138843536377,30-11-2022.geojson,"[77.74593740335436, 17.25474880524307]",
Wanaparthy,TSD0020,2174.67,0.18693093955516815,0.3049440383911133,0.21598151853330916,571.0,123.32544708251953,0.20619724690914154,30-11-2022.geojson,"[78.03702611426529, 16.293469013815827]",
Warangal Rural,TSD0021,2139.98,0.22371500730514526,0.23844386637210846,0.2317023335739109,571.0,132.30203247070312,0.23138132691383362,30-11-2022.geojson,"[79.7502031232394, 17.923738139779893]",
Warangal Urban,TSD0022,1294.45,0.21476152539253235,0.24120491743087769,0.2323819777544807,340.0,79.00987243652344,0.23077598214149475,30-11-2022.geojson,"[79.47837226395748, 18.02463739511114]",
Yadadri Bhuvanagiri,TSD0023,3422.72,0.1607344150543213,0.26986607909202576,0.21751466469547726,901.0,195.980712890625,0.2143344134092331,30-11-2022.geojson,"[78.99514545853893, 17.45604943922443]",
Narayanpet,TSD0024,2380.13,0.16788022220134735,0.20296360552310944,0.18130003684086027,611.0,110.77432250976562,0.18104636669158936,30-11-2022.geojson,"[77.58109853968095, 16.64806882624636]",
Jogulamba Gadwal,TSD0025,2574.21,0.17953842878341675,0.2984086871147156,0.21533668919613486,665.0,143.1988983154297,0.20794036984443665,30-11-2022.geojson,"[77.78100589186505, 16.07197293220882]",
Rangareddy,TSD0026,4997.54,0.14555318653583527,0.23779186606407166,0.17147634101636483,1320.0,226.34877014160156,0.16766375303268433,30-11-2022.geojson,"[78.41195074939806, 17.132164589550737]",
Suryapet,TSD0027,3584.22,0.2190210372209549,0.2750411331653595,0.23831974560598765,941.0,224.25888061523438,0.23838263750076294,30-11-2022.geojson,"[79.75491488779194, 17.080574047365182]",
Medchal Malkajgiri,TSD0028,1088.52,0.0,0.21630369126796722,0.18425114949544272,288.0,53.0643310546875,0.1891605406999588,30-11-2022.geojson,"[78.55767227540055, 17.543524002760133]",
