district_name,uid,area,min,max,mean,count,sum,median,source_file,centroid,bounds
Mahabubnagar,TSD0033,2749.62,0.2538411319255829,0.46389323472976685,0.3544716437657674,24.0,8.507319450378418,0.36726927757263184,31-01-2022.geojson,"[77.99005585064445, 16.756204506499706]",
Bhadradri Kothagudem,TSD0001,6974.14,0.01433738972991705,0.09608835726976395,0.03834581800869533,56.0,2.1473658084869385,0.02869904413819313,31-03-2022.geojson,"[80.70439006278075, 17.689273994357553]",
Jagtial,TSD0002,2853.09,0.0021852196659892797,0.018756359815597534,0.007180578034857045,23.0,0.16515329480171204,0.006604190915822983,31-03-2022.geojson,"[78.87574330838751, 18.8338023749505]",
Jangoan,TSD0003,2112.71,0.017651619389653206,0.02869904600083828,0.02317533072303323,17.0,0.39398062229156494,0.02428007498383522,31-03-2022.geojson,"[79.27607800489348, 17.750740986831726]",
Mulugu,TSD0004,4189.02,0.0032899624202400446,0.02869904600083828,0.013441652865023227,37.0,0.4973411560058594,0.01212790422141552,31-03-2022.geojson,"[80.33786772661823, 18.29047147518736]",
Kamareddy,TSD0005,3701.83,0.004394705407321453,0.059631843119859695,0.024611496925354005,30.0,0.7383449077606201,0.022070590406656265,31-03-2022.geojson,"[78.06329890793397, 18.326243692893655]",
Karimnagar,TSD0006,2127.79,0.0021852196659892797,0.02869904600083828,0.013492586858132306,17.0,0.2293739765882492,0.01433738972991705,31-03-2022.geojson,"[79.23853687837321, 18.380183921305157]",
Khammam,TSD0007,4491.25,0.008813675493001938,0.0982978343963623,0.0444487119332338,39.0,1.7334997653961182,0.04416544362902641,31-03-2022.geojson,"[80.35668821773643, 17.199094525973987]",
Mahabubabad,TSD0008,3551.04,0.007708933670073748,0.051898643374443054,0.020206335932016373,32.0,0.6466027498245239,0.015442132018506527,31-03-2022.geojson,"[79.9868218423423, 17.665218729780197]",
Mancherial,TSD0009,3909.4,0.0021852196659892797,0.006604190915822983,0.003627522952026791,36.0,0.13059082627296448,0.0032899624202400446,31-03-2022.geojson,"[79.51701293789398, 18.993531032765564]",
Medak,TSD0010,2771.68,0.015442132018506527,0.0739934965968132,0.049412970741589866,24.0,1.1859112977981567,0.04803204536437988,31-03-2022.geojson,"[78.25824850555264, 17.956574082577863]",
Nagarkurnool,TSD0011,6399.07,0.02096584625542164,0.10271681100130081,0.07299297710634628,53.0,3.8686277866363525,0.07620298117399216,31-03-2022.geojson,"[78.58857647281062, 16.389142237051235]",
Nalgonda,TSD0012,7218.26,0.004394705407321453,0.0640508159995079,0.02018709260909284,61.0,1.231412649154663,0.018756359815597534,31-03-2022.geojson,"[79.19301472034303, 16.87692074824761]",
Nirmal,TSD0013,3729.13,0.0021852196659892797,0.007708933670073748,0.004495136665575432,33.0,0.14833950996398926,0.004394705407321453,31-03-2022.geojson,"[78.31699355816836, 19.114130687608668]",
Nizamabad,TSD0014,4168.33,0.0032899624202400446,0.025384817272424698,0.008332121830720168,39.0,0.32495275139808655,0.006604190915822983,31-03-2022.geojson,"[78.20482550088794, 18.70265275287659]",
Peddapalli,TSD0015,2195.39,0.0010804770281538367,0.01212790422141552,0.0029992406305513883,19.0,0.05698557198047638,0.0021852196659892797,31-03-2022.geojson,"[79.45523488442778, 18.62087616434993]",
Rajanna Sircilla,TSD0016,1897.97,0.007708933670073748,0.03422275930643082,0.015515782435735067,15.0,0.232736736536026,0.013232646510004997,31-03-2022.geojson,"[78.76019366323104, 18.425667296980095]",
Sangareddy,TSD0017,4460.37,0.006604190915822983,0.07730772346258163,0.042777434373513244,39.0,1.6683199405670166,0.04527018591761589,31-03-2022.geojson,"[77.8743389606641, 17.7860620089045]",
Siddipet,TSD0018,3637.17,0.005499448161572218,0.0496891587972641,0.02059759876944802,33.0,0.6797207593917847,0.015442132018506527,31-03-2022.geojson,"[78.84824565922057, 18.009624641220498]",
Vikarabad,TSD0019,3618.96,0.023175330832600594,0.07178401201963425,0.035933329213050105,31.0,1.1139332056045532,0.030908530578017235,31-03-2022.geojson,"[77.74593740335436, 17.25474880524307]",
Wanaparthy,TSD0020,2174.67,0.01433738972991705,0.08614566177129745,0.0401147206624349,18.0,0.7220649719238281,0.02814667299389839,31-03-2022.geojson,"[78.03702611426529, 16.293469013815827]",
Warangal Rural,TSD0021,2139.98,0.0032899624202400446,0.017651619389653206,0.008951768279075623,16.0,0.14322829246520996,0.00991841871291399,31-03-2022.geojson,"[79.7502031232394, 17.923738139779893]",
