district_name,uid,area,min,max,mean,count,sum,median,source_file,centroid,bounds
Hyderabad,TSD0030,182.64,29.7801513671875,29.98297119140625,29.881561279296875,2.0,59.76312255859375,29.881561279296875,31-05-2023.geojson,"[78.46696611965449, 17.39599799813276]",
Kumurambheem Asifabad,TSD0031,4495.32,30.918548583984375,33.825897216796875,32.272067599826386,36.0,1161.79443359375,32.26530456542969,31-05-2023.geojson,"[79.41516675337719, 19.359212805741603]",
Jayashankar Bhupalpally,TSD0032,2946.01,31.909149169921875,33.226806640625,32.73164367675781,24.0,785.5594482421875,32.7841796875,31-05-2023.geojson,"[79.92787070175133, 18.50206900623134]",
Mahabubnagar,TSD0033,2749.62,28.674774169921875,31.217315673828125,29.79333026592548,26.0,774.6265869140625,29.754989624023438,31-05-2023.geojson,"[77.99005585064445, 16.756204506499706]",
Bhadradri Kothagudem,TSD0001,6974.14,26.37298583984375,27.843719482421875,27.297782651839718,62.0,1692.4625244140625,27.278106689453125,31-07-2023.geojson,"[80.70439006278075, 17.689273994357553]",
Jagtial,TSD0002,2853.09,25.858062744140625,27.24029541015625,26.614727313701923,26.0,691.98291015625,26.619979858398438,31-07-2023.geojson,"[78.87574330838751, 18.8338023749505]",
Jangoan,TSD0003,2112.71,25.7213134765625,27.274078369140625,26.587338096217106,19.0,505.159423828125,26.583770751953125,31-07-2023.geojson,"[79.27607800489348, 17.750740986831726]",
Mulugu,TSD0004,4189.02,25.888641357421875,27.8211669921875,27.05646411792652,37.0,1001.0891723632812,27.20489501953125,31-07-2023.geojson,"[80.33786772661823, 18.29047147518736]",
Kamareddy,TSD0005,3701.83,24.802520751953125,26.025421142578125,25.375064625459558,34.0,862.752197265625,25.335922241210938,31-07-2023.geojson,"[78.06329890793397, 18.326243692893655]",
Karimnagar,TSD0006,2127.79,26.545166015625,27.238677978515625,26.90166558159722,18.0,484.22998046875,26.884674072265625,31-07-2023.geojson,"[79.23853687837321, 18.380183921305157]",
Khammam,TSD0007,4491.25,26.844451904296875,28.070587158203125,27.579146222370426,41.0,1130.7449951171875,27.658660888671875,31-07-2023.geojson,"[80.35668821773643, 17.199094525973987]",
Mahabubabad,TSD0008,3551.04,26.45343017578125,27.697265625,27.122162917564655,29.0,786.542724609375,27.27569580078125,31-07-2023.geojson,"[79.9868218423423, 17.665218729780197]",
Mancherial,TSD0009,3909.4,25.924041748046875,27.423736572265625,27.002349853515625,32.0,864.0751953125,27.184783935546875,31-07-2023.geojson,"[79.51701293789398, 18.993531032765564]",
Medak,TSD0010,2771.68,24.77032470703125,25.4912109375,25.0766357421875,25.0,626.9158935546875,25.064788818359375,31-07-2023.geojson,"[78.25824850555264, 17.956574082577863]",
Nagarkurnool,TSD0011,6399.07,24.232879638671875,27.51544189453125,25.7920068359375,50.0,1289.600341796875,25.683486938476562,31-07-2023.geojson,"[78.58857647281062, 16.389142237051235]",
Nalgonda,TSD0012,7218.26,26.14288330078125,28.682037353515625,27.725940704345703,64.0,1774.460205078125,27.746353149414062,31-07-2023.geojson,"[79.19301472034303, 16.87692074824761]",
Nirmal,TSD0013,3729.13,25.4654541015625,26.66583251953125,26.009078979492188,32.0,832.29052734375,25.99725341796875,31-07-2023.geojson,"[78.31699355816836, 19.114130687608668]",
Nizamabad,TSD0014,4168.33,25.396270751953125,26.335968017578125,25.901097914751837,34.0,880.6373291015625,25.924057006835938,31-07-2023.geojson,"[78.20482550088794, 18.70265275287659]",
Peddapalli,TSD0015,2195.39,26.847686767578125,27.436614990234375,27.21007792154948,18.0,489.7814025878906,27.267654418945312,31-07-2023.geojson,"[79.45523488442778, 18.62087616434993]",
Rajanna Sircilla,TSD0016,1897.97,25.335113525390625,26.574127197265625,26.020591735839844,16.0,416.3294677734375,26.01416015625,31-07-2023.geojson,"[78.76019366323104, 18.425667296980095]",
Sangareddy,TSD0017,4460.37,24.377716064453125,25.600616455078125,25.011199951171875,36.0,900.4031982421875,25.03582763671875,31-07-2023.geojson,"[77.8743389606641, 17.7860620089045]",
Siddipet,TSD0018,3637.17,24.963409423828125,26.599884033203125,25.68934368265086,29.0,744.990966796875,25.623138427734375,31-07-2023.geojson,"[78.84824565922057, 18.009624641220498]",
Vikarabad,TSD0019,3618.96,24.154052734375,25.1033935546875,24.558366446659484,29.0,712.192626953125,24.551483154296875,31-07-2023.geojson,"[77.74593740335436, 17.25474880524307]",
Wanaparthy,TSD0020,2174.67,25.294891357421875,26.47918701171875,25.900806003146702,18.0,466.2145080566406,25.907958984375,31-07-2023.geojson,"[78.03702611426529, 16.293469013815827]",
Warangal Rural,TSD0021,2139.98,26.91204833984375,27.286956787109375,27.09262362393466,22.0,596.0377197265625,27.06732177734375,31-07-2023.geojson,"[79.7502031232394, 17.923738139779893]",
Warangal Urban,TSD0022,1294.45,26.689971923828125,27.19683837890625,26.983319091796876,10.0,269.83319091796875,27.03192138671875,31-07-2023.geojson,"[79.47837226395748, 18.02463739511114]",
Yadadri Bhuvanagiri,TSD0023,3422.72,25.322235107421875,27.38189697265625,26.592860630580358,28.0,744.60009765625,26.702850341796875,31-07-2023.geojson,"[78.99514545853893, 17.45604943922443]",
Narayanpet,TSD0024,2380.13,24.480682373046875,26.149322509765625,25.436892700195312,20.0,508.73785400390625,25.451766967773438,31-07-2023.geojson,"[77.58109853968095, 16.64806882624636]",
Jogulamba Gadwal,TSD0025,2574.21,26.10748291015625,26.74468994140625,26.480507590553977,22.0,582.5711669921875,26.4566650390625,31-07-2023.geojson,"[77.78100589186505, 16.07197293220882]",
Rangareddy,TSD0026,4997.54,24.170135498046875,26.517822265625,25.107174757050306,41.0,1029.3941650390625,24.963409423828125,31-07-2023.geojson,"[78.41195074939806, 17.132164589550737]",
Suryapet,TSD0027,3584.22,27.323974609375,28.419769287109375,27.91168002424569,29.0,809.438720703125,27.88555908203125,31-07-2023.geojson,"[79.75491488779194, 17.080574047365182]",
Medchal Malkajgiri,TSD0028,1088.52,24.802520751953125,25.9530029296875,25.24947781032986,9.0,227.24530029296875,25.1822509765625,31-07-2023.geojson,"[78.55767227540055, 17.543524002760133]",
Adilabad,TSD0029,3980.34,25.515350341796875,27.0230712890625,26.095542214133523,33.0,861.1528930664062,25.922454833984375,31-07-2023.geojson,"[78.56516888256076, 19.520583182394112]",
Hyderabad,TSD0030,182.64,25.011688232421875,25.156494140625,25.084091186523438,2.0,50.168182373046875,25.084091186523438,31-07-2023.geojson,"[78.46696611965449, 17.39599799813276]",
Kumurambheem Asifabad,TSD0031,4495.32,25.724517822265625,27.274078369140625,26.775353325737846,36.0,963.9127197265625,26.980422973632812,31-07-2023.geojson,"[79.41516675337719, 19.359212805741603]",
Jayashankar Bhupalpally,TSD0032,2946.01,27.047210693359375,27.4752197265625,27.315989176432293,24.0,655.583740234375,27.34649658203125,31-07-2023.geojson,"[79.92787070175133, 18.50206900623134]",
Mahabubnagar,TSD0033,2749.62,24.17816162109375,26.07208251953125,25.00927264873798,26.0,650.2410888671875,24.984329223632812,31-07-2023.geojson,"[77.99005585064445, 16.756204506499706]",
Bhadradri Kothagudem,TSD0001,6974.14,27.51312255859375,28.9266357421875,28.37050505607359,62.0,1758.9713134765625,28.36370849609375,31-08-2023.geojson,"[80.70439006278075, 17.689273994357553]",
Jagtial,TSD0002,2853.09,26.486480712890625,27.91485595703125,27.16722693810096,26.0,706.347900390625,27.060150146484375,31-08-2023.geojson,"[78.87574330838751, 18.8338023749505]",
Jangoan,TSD0003,2112.71,26.597259521484375,28.08514404296875,27.418113306949014,19.0,520.9441528320312,27.438720703125,31-08-2023.geojson,"[79.27607800489348, 17.750740986831726]",
Mulugu,TSD0004,4189.02,26.600555419921875,28.653839111328125,27.895916913006758,37.0,1032.14892578125,28.05206298828125,31-08-2023.geojson,"[80.33786772661823, 18.29047147518736]",
Kamareddy,TSD0005,3701.83,25.598724365234375,26.817138671875,26.261943143956803,34.0,892.9060668945312,26.221145629882812,31-08-2023.geojson,"[78.06329890793397, 18.326243692893655]",
Karimnagar,TSD0006,2127.79,27.27838134765625,28.019012451171875,27.681204901801216,18.0,498.2616882324219,27.669357299804688,31-08-2023.geojson,"[79.23853687837321, 18.380183921305157]",
Khammam,TSD0007,4491.25,27.8768310546875,29.1944580078125,28.742190477324694,41.0,1178.4298095703125,28.77618408203125,31-08-2023.geojson,"[80.35668821773643, 17.199094525973987]",
