district_name,uid,area,min,max,mean,count,sum,median,source_file,centroid,bounds
Vikarabad,TSD0019,3618.96,35.31666564941406,46.417057037353516,41.51432842230444,946.0,39272.5546875,41.837318420410156,01-04-2022.geojson,"[77.74593740335436, 17.25474880524307]",
Wanaparthy,TSD0020,2174.67,29.464000701904297,42.70529556274414,39.260754159369526,571.0,22417.890625,39.50714111328125,01-04-2022.geojson,"[78.03702611426529, 16.293469013815827]",
Warangal Rural,TSD0021,2139.98,30.46416664123535,38.38999938964844,34.84914076182137,571.0,19898.859375,35.044734954833984,01-04-2022.geojson,"[79.7502031232394, 17.923738139779893]",
Warangal Urban,TSD0022,1294.45,30.784000396728516,39.17100143432617,35.364453125,340.0,12023.9140625,35.62000274658203,01-04-2022.geojson,"[79.47837226395748, 18.02463739511114]",
Yadadri Bhuvanagiri,TSD0023,3422.72,31.220434188842773,44.578182220458984,38.21308788845727,901.0,34429.9921875,38.22272872924805,01-04-2022.geojson,"[78.99514545853893, 17.45604943922443]",
Narayanpet,TSD0024,2380.13,29.811904907226562,45.977779388427734,40.781998005319146,611.0,24917.80078125,40.87666702270508,01-04-2022.geojson,"[77.58109853968095, 16.64806882624636]",
Jogulamba Gadwal,TSD0025,2574.21,29.023683547973633,47.24250030517578,41.99052514097745,665.0,27923.69921875,42.310001373291016,01-04-2022.geojson,"[77.78100589186505, 16.07197293220882]",
Rangareddy,TSD0026,4997.54,30.158571243286133,46.57600021362305,39.9654296875,1320.0,52754.3671875,39.718719482421875,01-04-2022.geojson,"[78.41195074939806, 17.132164589550737]",
Suryapet,TSD0027,3584.22,28.98699951171875,43.06999969482422,35.15343550743889,941.0,33079.3828125,34.778751373291016,01-04-2022.geojson,"[79.75491488779194, 17.080574047365182]",
Medchal Malkajgiri,TSD0028,1088.52,34.005455017089844,39.850833892822266,37.472561306423614,288.0,10792.09765625,37.47666931152344,01-04-2022.geojson,"[78.55767227540055, 17.543524002760133]",
Adilabad,TSD0029,3980.34,38.32272720336914,47.411739349365234,43.939879022574445,1041.0,45741.4140625,43.876956939697266,01-04-2022.geojson,"[78.56516888256076, 19.520583182394112]",
Hyderabad,TSD0030,182.64,32.71908950805664,38.77799987792969,36.971282958984375,48.0,1774.62158203125,37.09000015258789,01-04-2022.geojson,"[78.46696611965449, 17.39599799813276]",
Kumurambheem Asifabad,TSD0031,4495.32,32.915714263916016,45.727142333984375,40.852008645304565,1182.0,48287.07421875,40.836669921875,01-04-2022.geojson,"[79.41516675337719, 19.359212805741603]",
Jayashankar Bhupalpally,TSD0032,2946.01,30.489999771118164,41.86529541015625,37.049148637820515,780.0,28898.3359375,37.14878845214844,01-04-2022.geojson,"[79.92787070175133, 18.50206900623134]",
Mahabubnagar,TSD0033,2749.62,31.414443969726562,45.67454528808594,39.60315854397507,722.0,28593.48046875,39.46604919433594,01-04-2022.geojson,"[77.99005585064445, 16.756204506499706]",
Bhadradri Kothagudem,TSD0001,6974.14,30.665000915527344,42.81888961791992,37.43477311643836,1825.0,68318.4609375,37.51499938964844,01-05-2022.geojson,"[80.70439006278075, 17.689273994357553]",
Jagtial,TSD0002,2853.09,32.54999923706055,40.2087516784668,37.35823095316623,758.0,28317.5390625,37.40483093261719,01-05-2022.geojson,"[78.87574330838751, 18.8338023749505]",
Jangoan,TSD0003,2112.71,33.6793327331543,42.446922302246094,38.81064121198569,559.0,21695.1484375,38.939231872558594,01-05-2022.geojson,"[79.27607800489348, 17.750740986831726]",
Mulugu,TSD0004,4189.02,30.817272186279297,42.90800094604492,38.414533640864086,1111.0,42678.546875,38.42818069458008,01-05-2022.geojson,"[80.33786772661823, 18.29047147518736]",
Kamareddy,TSD0005,3701.83,27.731250762939453,46.70124816894531,39.50993954708291,977.0,38601.2109375,39.12733459472656,01-05-2022.geojson,"[78.06329890793397, 18.326243692893655]",
Karimnagar,TSD0006,2127.79,29.434616088867188,41.977500915527344,38.51716234347048,559.0,21531.09375,38.66600036621094,01-05-2022.geojson,"[79.23853687837321, 18.380183921305157]",
Khammam,TSD0007,4491.25,31.659231185913086,43.821998596191406,37.89379040948276,1160.0,43956.796875,37.876365661621094,01-05-2022.geojson,"[80.35668821773643, 17.199094525973987]",
Mahabubabad,TSD0008,3551.04,30.999231338500977,43.22999954223633,39.00594520364416,933.0,36392.546875,39.16777801513672,01-05-2022.geojson,"[79.9868218423423, 17.665218729780197]",
Mancherial,TSD0009,3909.4,30.359333038330078,42.907142639160156,38.05755433477425,1041.0,39617.9140625,37.9275016784668,01-05-2022.geojson,"[79.51701293789398, 18.993531032765564]",
Medak,TSD0010,2771.68,29.663333892822266,42.86600112915039,37.62510293862691,721.0,27127.69921875,37.42866516113281,01-05-2022.geojson,"[78.25824850555264, 17.956574082577863]",
Nagarkurnool,TSD0011,6399.07,29.898000717163086,42.71933364868164,38.36463735509457,1639.0,62879.640625,39.05181884765625,01-05-2022.geojson,"[78.58857647281062, 16.389142237051235]",
Nalgonda,TSD0012,7218.26,27.203332901000977,42.508182525634766,38.0343998015873,1890.0,71885.015625,38.142581939697266,01-05-2022.geojson,"[79.19301472034303, 16.87692074824761]",
Nirmal,TSD0013,3729.13,27.435882568359375,45.39823532104492,39.948304269677095,991.0,39588.76953125,39.71125030517578,01-05-2022.geojson,"[78.31699355816836, 19.114130687608668]",
Nizamabad,TSD0014,4168.33,27.28874969482422,44.17353057861328,39.541272848546775,1101.0,43534.94140625,39.76176452636719,01-05-2022.geojson,"[78.20482550088794, 18.70265275287659]",
Peddapalli,TSD0015,2195.39,30.928571701049805,40.61199951171875,37.76909498496563,582.0,21981.61328125,37.865474700927734,01-05-2022.geojson,"[79.45523488442778, 18.62087616434993]",
Rajanna Sircilla,TSD0016,1897.97,28.468570709228516,43.20333480834961,38.330981057787696,504.0,19318.814453125,38.373809814453125,01-05-2022.geojson,"[78.76019366323104, 18.425667296980095]",
Sangareddy,TSD0017,4460.37,27.112499237060547,45.888668060302734,40.05418261054422,1176.0,47103.71875,40.050071716308594,01-05-2022.geojson,"[77.8743389606641, 17.7860620089045]",
Siddipet,TSD0018,3637.17,28.497499465942383,42.9900016784668,37.38043408152735,969.0,36221.640625,37.384666442871094,01-05-2022.geojson,"[78.84824565922057, 18.009624641220498]",
Vikarabad,TSD0019,3618.96,34.5212516784668,44.68733215332031,40.1079338993129,946.0,37942.10546875,40.22687530517578,01-05-2022.geojson,"[77.74593740335436, 17.25474880524307]",
Wanaparthy,TSD0020,2174.67,28.8238468170166,42.74076843261719,38.94924953480736,571.0,22240.021484375,39.15461349487305,01-05-2022.geojson,"[78.03702611426529, 16.293469013815827]",
Warangal Rural,TSD0021,2139.98,34.08000183105469,41.970001220703125,39.42946858581436,571.0,22514.2265625,39.64454650878906,01-05-2022.geojson,"[79.7502031232394, 17.923738139779893]",
Warangal Urban,TSD0022,1294.45,33.395999908447266,42.026363372802734,38.71054400275735,340.0,13161.5849609375,38.6895751953125,01-05-2022.geojson,"[79.47837226395748, 18.02463739511114]",
Yadadri Bhuvanagiri,TSD0023,3422.72,33.78200149536133,42.11399841308594,37.68254023307436,901.0,33951.96875,37.64500045776367,01-05-2022.geojson,"[78.99514545853893, 17.45604943922443]",
Narayanpet,TSD0024,2380.13,28.81142807006836,43.832000732421875,40.41066131342062,611.0,24690.9140625,40.5446662902832,01-05-2022.geojson,"[77.58109853968095, 16.64806882624636]",
