district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Nagarkurnool,TSD0011,6399.07,"{'min': 24.25, 'max': 33.247501373291016, 'mean': 29.414953859060404, 'count': 1639, 'sum': 48211.109375, 'median': 29.92099952697754}","(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",01-01-2022.geojson,,,,,,
Nalgonda,TSD0012,7218.26,"{'min': 24.06624984741211, 'max': 33.27000045776367, 'mean': 28.926959325396826, 'count': 1890, 'sum': 54671.953125, 'median': 28.80828094482422}","(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-01-2022.geojson,,,,,,
Nirmal,TSD0013,3729.13,"{'min': 21.72800064086914, 'max': 30.842941284179688, 'mean': 27.439439328960646, 'count': 991, 'sum': 27192.484375, 'median': 27.719472885131836}","(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",01-01-2022.geojson,,,,,,
Nizamabad,TSD0014,4168.33,"{'min': 21.694000244140625, 'max': 29.639999389648438, 'mean': 26.465578167574932, 'count': 1101, 'sum': 29138.6015625, 'median': 26.575599670410156}","(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",01-01-2022.geojson,,,,,,
Peddapalli,TSD0015,2195.39,"{'min': 24.78700065612793, 'max': 30.0, 'mean': 27.892598260309278, 'count': 582, 'sum': 16233.4921875, 'median': 27.899707794189453}","(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",01-01-2022.geojson,,,,,,
Rajanna Sircilla,TSD0016,1897.97,"{'min': 24.29800033569336, 'max': 30.0766658782959, 'mean': 27.826935298859127, 'count': 504, 'sum': 14024.775390625, 'median': 27.95147705078125}","(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-01-2022.geojson,,,,,,
Sangareddy,TSD0017,4460.37,"{'min': 22.490909576416016, 'max': 33.69956588745117, 'mean': 30.275922087585034, 'count': 1176, 'sum': 35604.484375, 'median': 30.591428756713867}","(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-01-2022.geojson,,,,,,
Siddipet,TSD0018,3637.17,"{'min': 24.66699981689453, 'max': 30.517499923706055, 'mean': 28.519744904540765, 'count': 969, 'sum': 27635.6328125, 'median': 28.617368698120117}","(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-01-2022.geojson,,,,,,
Vikarabad,TSD0019,3618.96,"{'min': 27.31916618347168, 'max': 33.10749816894531, 'mean': 30.708470286072938, 'count': 946, 'sum': 29050.212890625, 'median': 30.617490768432617}","(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-01-2022.geojson,,,,,,
Wanaparthy,TSD0020,2174.67,"{'min': 24.421817779541016, 'max': 32.46428680419922, 'mean': 30.683470610770577, 'count': 571, 'sum': 17520.26171875, 'median': 30.816316604614258}","(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",01-01-2022.geojson,,,,,,
Warangal Rural,TSD0021,2139.98,"{'min': 25.227500915527344, 'max': 30.275333404541016, 'mean': 28.286758770249563, 'count': 571, 'sum': 16151.7392578125, 'median': 28.315000534057617}","(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-01-2022.geojson,,,,,,
Warangal Urban,TSD0022,1294.45,"{'min': 25.451175689697266, 'max': 29.684667587280273, 'mean': 28.168031939338235, 'count': 340, 'sum': 9577.130859375, 'median': 28.283897399902344}","(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-01-2022.geojson,,,,,,
Yadadri Bhuvanagiri,TSD0023,3422.72,"{'min': 27.04294204711914, 'max': 31.005714416503906, 'mean': 29.117941870144286, 'count': 901, 'sum': 26235.265625, 'median': 29.051666259765625}","(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",01-01-2022.geojson,,,,,,
Narayanpet,TSD0024,2380.13,"{'min': 24.80238151550293, 'max': 34.071903228759766, 'mean': 31.397414586743043, 'count': 611, 'sum': 19183.8203125, 'median': 31.427143096923828}","(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",01-01-2022.geojson,,,,,,
Jogulamba Gadwal,TSD0025,2574.21,"{'min': 24.205238342285156, 'max': 35.57899856567383, 'mean': 31.486460291353385, 'count': 665, 'sum': 20938.49609375, 'median': 31.444000244140625}","(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",01-01-2022.geojson,,,,,,
Rangareddy,TSD0026,4997.54,"{'min': 23.45833396911621, 'max': 33.22999954223633, 'mean': 30.271546519886364, 'count': 1320, 'sum': 39958.44140625, 'median': 30.47142791748047}","(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",01-01-2022.geojson,,,,,,
Suryapet,TSD0027,3584.22,"{'min': 24.176250457763672, 'max': 32.9841194152832, 'mean': 27.658443892800214, 'count': 941, 'sum': 26026.595703125, 'median': 27.468461990356445}","(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",01-01-2022.geojson,,,,,,
Medchal Malkajgiri,TSD0028,1088.52,"{'min': 25.85545539855957, 'max': 30.612857818603516, 'mean': 28.927181667751736, 'count': 288, 'sum': 8331.0283203125, 'median': 28.924901962280273}","(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",01-01-2022.geojson,,,,,,
Adilabad,TSD0029,3980.34,"{'min': 24.263635635375977, 'max': 29.914762496948242, 'mean': 27.453117495196928, 'count': 1041, 'sum': 28578.6953125, 'median': 27.516315460205078}","(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",01-01-2022.geojson,,,,,,
Hyderabad,TSD0030,182.64,"{'min': 25.156999588012695, 'max': 30.04157829284668, 'mean': 28.22777048746745, 'count': 48, 'sum': 1354.9329833984375, 'median': 28.36599349975586}","(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",01-01-2022.geojson,,,,,,
Kumurambheem Asifabad,TSD0031,4495.32,"{'min': 24.04111099243164, 'max': 30.51444435119629, 'mean': 27.292373889593907, 'count': 1182, 'sum': 32259.5859375, 'median': 27.315448760986328}","(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",01-01-2022.geojson,,,,,,
Jayashankar Bhupalpally,TSD0032,2946.01,"{'min': 24.576000213623047, 'max': 30.115554809570312, 'mean': 27.27393830128205, 'count': 780, 'sum': 21273.671875, 'median': 27.51166534423828}","(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",01-01-2022.geojson,,,,,,
Mahabubnagar,TSD0033,2749.62,"{'min': 25.956666946411133, 'max': 33.33761978149414, 'mean': 30.73351746450831, 'count': 722, 'sum': 22189.599609375, 'median': 30.76055145263672}","(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",01-01-2022.geojson,,,,,,
Bhadradri Kothagudem,TSD0001,6974.14,"{'min': 25.945999145507812, 'max': 35.21631622314453, 'mean': 30.95626712328767, 'count': 1825, 'sum': 56495.1875, 'median': 31.174209594726562}","(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",01-02-2022.geojson,,,,,,
Jagtial,TSD0002,2853.09,"{'min': 26.325454711914062, 'max': 33.547271728515625, 'mean': 30.681066024901057, 'count': 758, 'sum': 23256.248046875, 'median': 30.64099884033203}","(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",01-02-2022.geojson,,,,,,
Jangoan,TSD0003,2112.71,"{'min': 27.1728572845459, 'max': 33.3380012512207, 'mean': 30.923580053667262, 'count': 559, 'sum': 17286.28125, 'median': 31.011905670166016}","(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",01-02-2022.geojson,,,,,,
Mulugu,TSD0004,4189.02,"{'min': 25.485239028930664, 'max': 36.14714431762695, 'mean': 30.135794048154814, 'count': 1111, 'sum': 33480.8671875, 'median': 29.899999618530273}","(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",01-02-2022.geojson,,,,,,
Kamareddy,TSD0005,3701.83,"{'min': 23.473636627197266, 'max': 37.617271423339844, 'mean': 32.40517448183214, 'count': 977, 'sum': 31659.85546875, 'median': 32.01380920410156}","(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",01-02-2022.geojson,,,,,,
Karimnagar,TSD0006,2127.79,"{'min': 24.08727264404297, 'max': 32.08714294433594, 'mean': 28.808165739601968, 'count': 559, 'sum': 16103.7646484375, 'median': 28.93600082397461}","(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",01-02-2022.geojson,,,,,,
Khammam,TSD0007,4491.25,"{'min': 25.4757137298584, 'max': 34.136314392089844, 'mean': 30.790200700431033, 'count': 1160, 'sum': 35716.6328125, 'median': 31.075756072998047}","(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",01-02-2022.geojson,,,,,,
Mahabubabad,TSD0008,3551.04,"{'min': 26.127273559570312, 'max': 33.459999084472656, 'mean': 30.466991559485532, 'count': 933, 'sum': 28425.703125, 'median': 30.4244441986084}","(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",01-02-2022.geojson,,,,,,
Mancherial,TSD0009,3909.4,"{'min': 25.93899917602539, 'max': 35.319522857666016, 'mean': 31.300514829490876, 'count': 1041, 'sum': 32583.8359375, 'median': 31.240999221801758}","(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",01-02-2022.geojson,,,,,,
Medak,TSD0010,2771.68,"{'min': 24.18181800842285, 'max': 37.05818176269531, 'mean': 32.007330313800274, 'count': 721, 'sum': 23077.28515625, 'median': 32.00912857055664}","(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",01-02-2022.geojson,,,,,,
Nagarkurnool,TSD0011,6399.07,"{'min': 28.263912200927734, 'max': 38.172725677490234, 'mean': 33.8640081604637, 'count': 1639, 'sum': 55503.109375, 'median': 34.31608581542969}","(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",01-02-2022.geojson,,,,,,
Nalgonda,TSD0012,7218.26,"{'min': 24.400909423828125, 'max': 38.478572845458984, 'mean': 31.71748511904762, 'count': 1890, 'sum': 59946.046875, 'median': 31.83300018310547}","(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-02-2022.geojson,,,,,,
Nirmal,TSD0013,3729.13,"{'min': 23.036956787109375, 'max': 36.172725677490234, 'mean': 31.388843340060546, 'count': 991, 'sum': 31106.34375, 'median': 31.450000762939453}","(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",01-02-2022.geojson,,,,,,
Nizamabad,TSD0014,4168.33,"{'min': 23.030000686645508, 'max': 34.401817321777344, 'mean': 29.50194602917802, 'count': 1101, 'sum': 32481.642578125, 'median': 29.677825927734375}","(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",01-02-2022.geojson,,,,,,
Peddapalli,TSD0015,2195.39,"{'min': 25.814762115478516, 'max': 33.99420928955078, 'mean': 30.047680412371133, 'count': 582, 'sum': 17487.75, 'median': 30.01444435119629}","(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",01-02-2022.geojson,,,,,,
Rajanna Sircilla,TSD0016,1897.97,"{'min': 25.264545440673828, 'max': 34.495452880859375, 'mean': 30.745365203373016, 'count': 504, 'sum': 15495.6640625, 'median': 30.80869483947754}","(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-02-2022.geojson,,,,,,
Sangareddy,TSD0017,4460.37,"{'min': 23.547391891479492, 'max': 38.637271881103516, 'mean': 34.89562074829932, 'count': 1176, 'sum': 41037.25, 'median': 35.47748947143555}","(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-02-2022.geojson,,,,,,
Siddipet,TSD0018,3637.17,"{'min': 26.08142852783203, 'max': 34.0909538269043, 'mean': 31.1148292376161, 'count': 969, 'sum': 30150.26953125, 'median': 31.180477142333984}","(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-02-2022.geojson,,,,,,
Vikarabad,TSD0019,3618.96,"{'min': 30.887392044067383, 'max': 38.584781646728516, 'mean': 35.61065919001057, 'count': 946, 'sum': 33687.68359375, 'median': 35.78565216064453}","(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-02-2022.geojson,,,,,,
Wanaparthy,TSD0020,2174.67,"{'min': 25.389999389648438, 'max': 36.44478225708008, 'mean': 33.90156728874781, 'count': 571, 'sum': 19357.794921875, 'median': 34.05521774291992}","(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",01-02-2022.geojson,,,,,,
Warangal Rural,TSD0021,2139.98,"{'min': 26.369047164916992, 'max': 33.64799880981445, 'mean': 30.190988944833624, 'count': 571, 'sum': 17239.0546875, 'median': 30.159473419189453}","(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-02-2022.geojson,,,,,,
Warangal Urban,TSD0022,1294.45,"{'min': 26.34238052368164, 'max': 32.97210693359375, 'mean': 29.87741842830882, 'count': 340, 'sum': 10158.322265625, 'median': 30.034061431884766}","(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-02-2022.geojson,,,,,,
Yadadri Bhuvanagiri,TSD0023,3422.72,"{'min': 28.76130485534668, 'max': 37.47285842895508, 'mean': 32.334831957547166, 'count': 901, 'sum': 29133.68359375, 'median': 32.31999969482422}","(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",01-02-2022.geojson,,,,,,
Narayanpet,TSD0024,2380.13,"{'min': 25.690000534057617, 'max': 39.35454559326172, 'mean': 35.22391890855155, 'count': 611, 'sum': 21521.814453125, 'median': 35.348182678222656}","(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",01-02-2022.geojson,,,,,,
Jogulamba Gadwal,TSD0025,2574.21,"{'min': 25.047273635864258, 'max': 40.91608810424805, 'mean': 35.26546052631579, 'count': 665, 'sum': 23451.53125, 'median': 35.0672721862793}","(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",01-02-2022.geojson,,,,,,
Rangareddy,TSD0026,4997.54,"{'min': 25.77166748046875, 'max': 38.60091018676758, 'mean': 34.30484434185606, 'count': 1320, 'sum': 45282.39453125, 'median': 34.47166442871094}","(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",01-02-2022.geojson,,,,,,
Suryapet,TSD0027,3584.22,"{'min': 24.9471435546875, 'max': 36.362998962402344, 'mean': 29.084731585414453, 'count': 941, 'sum': 27368.732421875, 'median': 29.06999969482422}","(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",01-02-2022.geojson,,,,,,
Medchal Malkajgiri,TSD0028,1088.52,"{'min': 29.094165802001953, 'max': 34.0341682434082, 'mean': 32.187710232204864, 'count': 288, 'sum': 9270.060546875, 'median': 32.19000244140625}","(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",01-02-2022.geojson,,,,,,
Adilabad,TSD0029,3980.34,"{'min': 28.072608947753906, 'max': 35.81285858154297, 'mean': 32.617716588616716, 'count': 1041, 'sum': 33955.04296875, 'median': 32.58399963378906}","(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",01-02-2022.geojson,,,,,,
Hyderabad,TSD0030,182.64,"{'min': 27.357500076293945, 'max': 33.76565170288086, 'mean': 31.744298299153645, 'count': 48, 'sum': 1523.726318359375, 'median': 31.68958282470703}","(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",01-02-2022.geojson,,,,,,
Kumurambheem Asifabad,TSD0031,4495.32,"{'min': 25.570951461791992, 'max': 34.979000091552734, 'mean': 31.41589334813875, 'count': 1182, 'sum': 37133.5859375, 'median': 31.623188018798828}","(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",01-02-2022.geojson,,,,,,
Jayashankar Bhupalpally,TSD0032,2946.01,"{'min': 26.501428604125977, 'max': 35.645790100097656, 'mean': 30.44159655448718, 'count': 780, 'sum': 23744.4453125, 'median': 30.375}","(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",01-02-2022.geojson,,,,,,
Mahabubnagar,TSD0033,2749.62,"{'min': 27.580909729003906, 'max': 38.44636535644531, 'mean': 34.412423173476455, 'count': 722, 'sum': 24845.76953125, 'median': 34.45783996582031}","(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",01-02-2022.geojson,,,,,,
Bhadradri Kothagudem,TSD0001,6974.14,"{'min': 29.030000686645508, 'max': 39.275455474853516, 'mean': 35.28978167808219, 'count': 1825, 'sum': 64403.8515625, 'median': 35.4183349609375}","(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",01-03-2022.geojson,,,,,,
Jagtial,TSD0002,2853.09,"{'min': 30.481199264526367, 'max': 39.71080017089844, 'mean': 35.063826991259894, 'count': 758, 'sum': 26578.380859375, 'median': 35.0484619140625}","(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",01-03-2022.geojson,,,,,,
Jangoan,TSD0003,2112.71,"{'min': 30.315834045410156, 'max': 38.99416732788086, 'mean': 35.27585532200358, 'count': 559, 'sum': 19719.203125, 'median': 35.38679885864258}","(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",01-03-2022.geojson,,,,,,
Mulugu,TSD0004,4189.02,"{'min': 28.748517990112305, 'max': 40.571739196777344, 'mean': 35.31893072119712, 'count': 1111, 'sum': 39239.33203125, 'median': 35.339229583740234}","(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",01-03-2022.geojson,,,,,,
Kamareddy,TSD0005,3701.83,"{'min': 26.926000595092773, 'max': 45.077999114990234, 'mean': 37.57692153915046, 'count': 977, 'sum': 36712.65234375, 'median': 37.19559860229492}","(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",01-03-2022.geojson,,,,,,
Karimnagar,TSD0006,2127.79,"{'min': 27.670000076293945, 'max': 37.74919891357422, 'mean': 32.1434271578712, 'count': 559, 'sum': 17968.17578125, 'median': 32.25608825683594}","(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",01-03-2022.geojson,,,,,,
Khammam,TSD0007,4491.25,"{'min': 27.935455322265625, 'max': 38.7136344909668, 'mean': 34.011183324353446, 'count': 1160, 'sum': 39452.97265625, 'median': 34.458961486816406}","(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",01-03-2022.geojson,,,,,,
Mahabubabad,TSD0008,3551.04,"{'min': 29.06999969482422, 'max': 38.902000427246094, 'mean': 34.28145305801179, 'count': 933, 'sum': 31984.595703125, 'median': 34.14833450317383}","(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",01-03-2022.geojson,,,,,,
Mancherial,TSD0009,3909.4,"{'min': 29.780000686645508, 'max': 41.40039825439453, 'mean': 36.5996037463977, 'count': 1041, 'sum': 38100.1875, 'median': 36.50043487548828}","(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",01-03-2022.geojson,,,,,,
Medak,TSD0010,2771.68,"{'min': 27.718799591064453, 'max': 43.1915397644043, 'mean': 36.40656423370319, 'count': 721, 'sum': 26249.1328125, 'median': 36.533077239990234}","(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",01-03-2022.geojson,,,,,,
Nagarkurnool,TSD0011,6399.07,"{'min': 32.140769958496094, 'max': 42.63307571411133, 'mean': 38.2015639299878, 'count': 1639, 'sum': 62612.36328125, 'median': 38.389259338378906}","(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",01-03-2022.geojson,,,,,,
Nalgonda,TSD0012,7218.26,"{'min': 26.996923446655273, 'max': 43.25384521484375, 'mean': 35.66909308862434, 'count': 1890, 'sum': 67414.5859375, 'median': 36.2474365234375}","(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-03-2022.geojson,,,,,,
Nirmal,TSD0013,3729.13,"{'min': 26.454444885253906, 'max': 45.08333206176758, 'mean': 37.50823426463168, 'count': 991, 'sum': 37170.66015625, 'median': 37.25074005126953}","(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",01-03-2022.geojson,,,,,,
Nizamabad,TSD0014,4168.33,"{'min': 26.512222290039062, 'max': 42.27560043334961, 'mean': 34.12195589237057, 'count': 1101, 'sum': 37568.2734375, 'median': 34.250770568847656}","(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",01-03-2022.geojson,,,,,,
Peddapalli,TSD0015,2195.39,"{'min': 28.945199966430664, 'max': 38.81260681152344, 'mean': 33.75447675042955, 'count': 582, 'sum': 19645.10546875, 'median': 33.75434875488281}","(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",01-03-2022.geojson,,,,,,
Rajanna Sircilla,TSD0016,1897.97,"{'min': 28.4955997467041, 'max': 40.9739990234375, 'mean': 35.50082155257937, 'count': 504, 'sum': 17892.4140625, 'median': 35.54111099243164}","(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-03-2022.geojson,,,,,,
Sangareddy,TSD0017,4460.37,"{'min': 26.979999542236328, 'max': 45.056400299072266, 'mean': 40.42308407738095, 'count': 1176, 'sum': 47537.546875, 'median': 41.08753967285156}","(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-03-2022.geojson,,,,,,
Siddipet,TSD0018,3637.17,"{'min': 29.02153778076172, 'max': 40.9375, 'mean': 35.68706865970072, 'count': 969, 'sum': 34580.76953125, 'median': 35.7038459777832}","(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-03-2022.geojson,,,,,,
Vikarabad,TSD0019,3618.96,"{'min': 35.903846740722656, 'max': 44.95240020751953, 'mean': 40.93399428514799, 'count': 946, 'sum': 38723.55859375, 'median': 41.43879699707031}","(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-03-2022.geojson,,,,,,
Wanaparthy,TSD0020,2174.67,"{'min': 27.934799194335938, 'max': 40.46185302734375, 'mean': 37.04112508209282, 'count': 571, 'sum': 21150.482421875, 'median': 37.23143005371094}","(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",01-03-2022.geojson,,,,,,
Warangal Rural,TSD0021,2139.98,"{'min': 28.783599853515625, 'max': 37.03538513183594, 'mean': 33.392933860551665, 'count': 571, 'sum': 19067.365234375, 'median': 33.42333221435547}","(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-03-2022.geojson,,,,,,
Warangal Urban,TSD0022,1294.45,"{'min': 28.87416648864746, 'max': 37.63666534423828, 'mean': 33.72730928308823, 'count': 340, 'sum': 11467.28515625, 'median': 34.0191650390625}","(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-03-2022.geojson,,,,,,
Yadadri Bhuvanagiri,TSD0023,3422.72,"{'min': 30.671667098999023, 'max': 43.283077239990234, 'mean': 36.93287839900111, 'count': 901, 'sum': 33276.5234375, 'median': 36.98249816894531}","(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",01-03-2022.geojson,,,,,,
Narayanpet,TSD0024,2380.13,"{'min': 28.257200241088867, 'max': 44.41400146484375, 'mean': 39.35096153846154, 'count': 611, 'sum': 24043.4375, 'median': 39.51166534423828}","(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",01-03-2022.geojson,,,,,,
Jogulamba Gadwal,TSD0025,2574.21,"{'min': 27.770000457763672, 'max': 44.87714385986328, 'mean': 39.424650493421055, 'count': 665, 'sum': 26217.392578125, 'median': 39.53571319580078}","(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",01-03-2022.geojson,,,,,,
Rangareddy,TSD0026,4997.54,"{'min': 29.13785743713379, 'max': 43.599998474121094, 'mean': 39.11123934659091, 'count': 1320, 'sum': 51626.8359375, 'median': 39.09629821777344}","(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",01-03-2022.geojson,,,,,,
Suryapet,TSD0027,3584.22,"{'min': 27.8075008392334, 'max': 40.69636535644531, 'mean': 31.787524491896917, 'count': 941, 'sum': 29912.060546875, 'median': 31.60333251953125}","(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",01-03-2022.geojson,,,,,,
