district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Siddipet,TSD0018,3637.17,"{'min': 0.004087397828698158, 'max': 0.00839171651750803, 'mean': 0.005880864280642885, 'count': 33, 'sum': 0.1940685212612152, 'median': 0.006239557638764381}","(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",28-02-2022.geojson,,,,,,
Vikarabad,TSD0019,3618.96,"{'min': 0.0008591582300141454, 'max': 0.0051634772680699825, 'mean': 0.002455921903733284, 'count': 31, 'sum': 0.07613357901573181, 'median': 0.0019352380186319351}","(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",28-02-2022.geojson,,,,,,
Wanaparthy,TSD0020,2174.67,"{'min': 0.0008591582300141454, 'max': 0.0019352380186319351, 'mean': 0.0015765447169542313, 'count': 18, 'sum': 0.028377804905176163, 'median': 0.0019352380186319351}","(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",28-02-2022.geojson,,,,,,
Warangal Rural,TSD0021,2139.98,"{'min': 0.0019352380186319351, 'max': 0.0030113179236650467, 'mean': 0.0020024930126965046, 'count': 16, 'sum': 0.032039888203144073, 'median': 0.0019352380186319351}","(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",28-02-2022.geojson,,,,,,
Warangal Urban,TSD0022,1294.45,"{'min': 0.0019352380186319351, 'max': 0.004087397828698158, 'mean': 0.0024243652481924405, 'count': 11, 'sum': 0.026668017730116844, 'median': 0.0019352380186319351}","(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",28-02-2022.geojson,,,,,,
Yadadri Bhuvanagiri,TSD0023,3422.72,"{'min': 0.0030113179236650467, 'max': 0.007315637078136206, 'mean': 0.004302613933881124, 'count': 30, 'sum': 0.12907841801643372, 'median': 0.004087397828698158}","(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",28-02-2022.geojson,,,,,,
Narayanpet,TSD0024,2380.13,"{'min': 0.0008591582300141454, 'max': 0.0008591582300141454, 'mean': 0.0008591582998633384, 'count': 20, 'sum': 0.01718316599726677, 'median': 0.0008591582300141454}","(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",28-02-2022.geojson,,,,,,
Jogulamba Gadwal,TSD0025,2574.21,"{'min': 0.0008591582300141454, 'max': 0.0019352380186319351, 'mean': 0.0013715771159955434, 'count': 21, 'sum': 0.02880311943590641, 'median': 0.0008591582300141454}","(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",28-02-2022.geojson,,,,,,
Rangareddy,TSD0026,4997.54,"{'min': 0.0019352380186319351, 'max': 0.004087397828698158, 'mean': 0.0027551083337692987, 'count': 42, 'sum': 0.11571455001831055, 'median': 0.0030113179236650467}","(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",28-02-2022.geojson,,,,,,
Suryapet,TSD0027,3584.22,"{'min': 0.0030113179236650467, 'max': 0.017000354826450348, 'mean': 0.007243898510932922, 'count': 30, 'sum': 0.21731695532798767, 'median': 0.006239557638764381}","(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",28-02-2022.geojson,,,,,,
Medchal Malkajgiri,TSD0028,1088.52,"{'min': 0.0051634772680699825, 'max': 0.009467797353863716, 'mean': 0.0074352009428872, 'count': 9, 'sum': 0.0669168084859848, 'median': 0.00839171651750803}","(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",28-02-2022.geojson,,,,,,
Adilabad,TSD0029,3980.34,"{'min': 0.021304674446582794, 'max': 0.12568441033363342, 'mean': 0.06018239451992896, 'count': 31, 'sum': 1.8656542301177979, 'median': 0.048206672072410583}","(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",28-02-2022.geojson,,,,,,
Hyderabad,TSD0030,182.64,"{'min': 0.0051634772680699825, 'max': 0.0051634772680699825, 'mean': 0.0051634772680699825, 'count': 2, 'sum': 0.010326954536139965, 'median': 0.0051634772680699825}","(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",28-02-2022.geojson,,,,,,
Kumurambheem Asifabad,TSD0031,4495.32,"{'min': 0.0148481959477067, 'max': 0.1332169771194458, 'mean': 0.056059141416807436, 'count': 37, 'sum': 2.074188232421875, 'median': 0.04390234872698784}","(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",28-02-2022.geojson,,,,,,
Jayashankar Bhupalpally,TSD0032,2946.01,"{'min': 0.0008591582300141454, 'max': 0.006239557638764381, 'mean': 0.002059401084597294, 'count': 26, 'sum': 0.05354442819952965, 'median': 0.0019352380186319351}","(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",28-02-2022.geojson,,,,,,
Mahabubnagar,TSD0033,2749.62,"{'min': 0.0008591582300141454, 'max': 0.0019352380186319351, 'mean': 0.0012626880779862404, 'count': 24, 'sum': 0.03030451387166977, 'median': 0.0008591582300141454}","(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",28-02-2022.geojson,,,,,,
Bhadradri Kothagudem,TSD0001,6974.14,"{'min': 0.03874975070357323, 'max': 0.20226497948169708, 'mean': 0.0977719681603568, 'count': 56, 'sum': 5.4752302169799805, 'median': 0.09814630448818207}","(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",30-04-2022.geojson,,,,,,
Jagtial,TSD0002,2853.09,"{'min': 0.034557051956653595, 'max': 0.15614530444145203, 'mean': 0.09210030928902004, 'count': 23, 'sum': 2.118307113647461, 'median': 0.10024265944957733}","(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",30-04-2022.geojson,,,,,,
Jangoan,TSD0003,2112.71,"{'min': 0.03735218197107315, 'max': 0.22322846949100494, 'mean': 0.12359024496639476, 'count': 17, 'sum': 2.101034164428711, 'median': 0.11980858445167542}","(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",30-04-2022.geojson,,,,,,
Mulugu,TSD0004,4189.02,"{'min': 0.09185726195573807, 'max': 0.25257736444473267, 'mean': 0.15844939206097577, 'count': 37, 'sum': 5.8626275062561035, 'median': 0.1519526094198227}","(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",30-04-2022.geojson,,,,,,
Kamareddy,TSD0005,3701.83,"{'min': 0.11561588197946548, 'max': 0.3811534643173218, 'mean': 0.26515547434488934, 'count': 30, 'sum': 7.95466423034668, 'median': 0.28332382440567017}","(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",30-04-2022.geojson,,,,,,
Karimnagar,TSD0006,2127.79,"{'min': 0.09325482696294785, 'max': 0.2553724944591522, 'mean': 0.15071944629444795, 'count': 17, 'sum': 2.5622305870056152, 'median': 0.14216963946819305}","(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",30-04-2022.geojson,,,,,,
Khammam,TSD0007,4491.25,"{'min': 0.019183821976184845, 'max': 0.10723048448562622, 'mean': 0.0541229737110627, 'count': 39, 'sum': 2.1107959747314453, 'median': 0.049930278211832047}","(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",30-04-2022.geojson,,,,,,
Mahabubabad,TSD0008,3551.04,"{'min': 0.02197895385324955, 'max': 0.18409663438796997, 'mean': 0.09176991134881973, 'count': 32, 'sum': 2.9366371631622314, 'median': 0.07858038693666458}","(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",30-04-2022.geojson,,,,,,
Mancherial,TSD0009,3909.4,"{'min': 0.05831567198038101, 'max': 0.17850635945796967, 'mean': 0.09651581446329753, 'count': 36, 'sum': 3.474569320678711, 'median': 0.08906213194131851}","(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",30-04-2022.geojson,,,,,,
Medak,TSD0010,2771.68,"{'min': 0.13797694444656372, 'max': 0.37696075439453125, 'mean': 0.2777917782465617, 'count': 24, 'sum': 6.6670026779174805, 'median': 0.2924079895019531}","(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",30-04-2022.geojson,,,,,,
Nagarkurnool,TSD0011,6399.07,"{'min': 0.020581388846039772, 'max': 0.10024265944957733, 'mean': 0.04586942240876971, 'count': 53, 'sum': 2.431079387664795, 'median': 0.04294244572520256}","(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",30-04-2022.geojson,,,,,,
Nalgonda,TSD0012,7218.26,"{'min': 0.020581388846039772, 'max': 0.15614530444145203, 'mean': 0.05620786791942159, 'count': 61, 'sum': 3.428679943084717, 'median': 0.04713514447212219}","(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",30-04-2022.geojson,,,,,,
Nirmal,TSD0013,3729.13,"{'min': 0.028966786339879036, 'max': 0.12260371446609497, 'mean': 0.06301658081285881, 'count': 33, 'sum': 2.079547166824341, 'median': 0.055520541965961456}","(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",30-04-2022.geojson,,,,,,
Nizamabad,TSD0014,4168.33,"{'min': 0.019183821976184845, 'max': 0.2386016994714737, 'mean': 0.0958707882807805, 'count': 39, 'sum': 3.7389607429504395, 'median': 0.08486942946910858}","(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",30-04-2022.geojson,,,,,,
Peddapalli,TSD0015,2195.39,"{'min': 0.061110805720090866, 'max': 0.15335017442703247, 'mean': 0.10708338335940712, 'count': 19, 'sum': 2.0345842838287354, 'median': 0.11002562195062637}","(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",30-04-2022.geojson,,,,,,
Rajanna Sircilla,TSD0016,1897.97,"{'min': 0.10723048448562622, 'max': 0.3308410942554474, 'mean': 0.22788702646891276, 'count': 15, 'sum': 3.4183053970336914, 'median': 0.23580656945705414}","(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",30-04-2022.geojson,,,,,,
Sangareddy,TSD0017,4460.37,"{'min': 0.09185726195573807, 'max': 0.5586443543434143, 'mean': 0.2734691913311298, 'count': 39, 'sum': 10.665298461914062, 'median': 0.24558952450752258}","(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",30-04-2022.geojson,,,,,,
Siddipet,TSD0018,3637.17,"{'min': 0.17151853442192078, 'max': 0.4063096344470978, 'mean': 0.3157219742283677, 'count': 33, 'sum': 10.418825149536133, 'median': 0.3098776042461395}","(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",30-04-2022.geojson,,,,,,
Vikarabad,TSD0019,3618.96,"{'min': 0.14077207446098328, 'max': 0.3238532543182373, 'mean': 0.23021630317934097, 'count': 31, 'sum': 7.13670539855957, 'median': 0.22322846949100494}","(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",30-04-2022.geojson,,,,,,
Wanaparthy,TSD0020,2174.67,"{'min': 0.03595461696386337, 'max': 0.12959153950214386, 'mean': 0.05761688947677612, 'count': 18, 'sum': 1.0371040105819702, 'median': 0.05342419072985649}","(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",30-04-2022.geojson,,,,,,
Warangal Rural,TSD0021,2139.98,"{'min': 0.03595461696386337, 'max': 0.16033801436424255, 'mean': 0.08670373260974884, 'count': 16, 'sum': 1.3872597217559814, 'median': 0.08417065441608429}","(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",30-04-2022.geojson,,,,,,
Warangal Urban,TSD0022,1294.45,"{'min': 0.06250836700201035, 'max': 0.305684894323349, 'mean': 0.19260909340598367, 'count': 11, 'sum': 2.1187000274658203, 'median': 0.2008674144744873}","(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",30-04-2022.geojson,,,,,,
Yadadri Bhuvanagiri,TSD0023,3422.72,"{'min': 0.028966786339879036, 'max': 0.26655301451683044, 'mean': 0.12423420747121175, 'count': 30, 'sum': 3.7270262241363525, 'median': 0.12120614945888519}","(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",30-04-2022.geojson,,,,,,
Narayanpet,TSD0024,2380.13,"{'min': 0.09045969694852829, 'max': 0.21484307944774628, 'mean': 0.1620849609375, 'count': 20, 'sum': 3.24169921875, 'median': 0.16592827439308167}","(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",30-04-2022.geojson,,,,,,
Jogulamba Gadwal,TSD0025,2574.21,"{'min': 0.04294244572520256, 'max': 0.13797694444656372, 'mean': 0.07901296161469959, 'count': 21, 'sum': 1.6592721939086914, 'median': 0.06949619948863983}","(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",30-04-2022.geojson,,,,,,
Rangareddy,TSD0026,4997.54,"{'min': 0.06809863448143005, 'max': 0.2190357744693756, 'mean': 0.15145347231910342, 'count': 42, 'sum': 6.361045837402344, 'median': 0.15544652938842773}","(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",30-04-2022.geojson,,,,,,
Suryapet,TSD0027,3584.22,"{'min': 0.019183821976184845, 'max': 0.07089376449584961, 'mean': 0.027708975474039714, 'count': 30, 'sum': 0.8312692642211914, 'median': 0.025472868233919144}","(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",30-04-2022.geojson,,,,,,
Medchal Malkajgiri,TSD0028,1088.52,"{'min': 0.14077207446098328, 'max': 0.23021630942821503, 'mean': 0.1923267443974813, 'count': 9, 'sum': 1.7309406995773315, 'median': 0.18968689441680908}","(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",30-04-2022.geojson,,,,,,
Adilabad,TSD0029,3980.34,"{'min': 0.03735218197107315, 'max': 0.1267964094877243, 'mean': 0.0860415812461607, 'count': 31, 'sum': 2.6672890186309814, 'median': 0.08626700192689896}","(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",30-04-2022.geojson,,,,,,
Hyderabad,TSD0030,182.64,"{'min': 0.1771087944507599, 'max': 0.1882893294095993, 'mean': 0.182699054479599, 'count': 2, 'sum': 0.365398108959198, 'median': 0.182699054479599}","(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",30-04-2022.geojson,,,,,,
Kumurambheem Asifabad,TSD0031,4495.32,"{'min': 0.055520541965961456, 'max': 0.2190357744693756, 'mean': 0.13378424257845492, 'count': 37, 'sum': 4.950016975402832, 'median': 0.12400127947330475}","(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",30-04-2022.geojson,,,,,,
Jayashankar Bhupalpally,TSD0032,2946.01,"{'min': 0.056918106973171234, 'max': 0.1337842345237732, 'mean': 0.08685827255249023, 'count': 26, 'sum': 2.258315086364746, 'median': 0.08836334943771362}","(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",30-04-2022.geojson,,,,,,
Mahabubnagar,TSD0033,2749.62,"{'min': 0.051327843219041824, 'max': 0.1631331443786621, 'mean': 0.11002561450004578, 'count': 24, 'sum': 2.6406147480010986, 'median': 0.11142318695783615}","(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",30-04-2022.geojson,,,,,,
Bhadradri Kothagudem,TSD0001,6974.14,"{'min': 2.669159412384033, 'max': 5.100800037384033, 'mean': 3.443319865635463, 'count': 56, 'sum': 192.82591247558594, 'median': 3.1695523262023926}","(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",30-06-2022.geojson,,,,,,
Jagtial,TSD0002,2853.09,"{'min': 3.503598928451538, 'max': 5.722910404205322, 'mean': 4.762990536897079, 'count': 23, 'sum': 109.54878234863281, 'median': 4.93445348739624}","(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",30-06-2022.geojson,,,,,,
Jangoan,TSD0003,2112.71,"{'min': 3.262869119644165, 'max': 4.768105983734131, 'mean': 4.068271412568934, 'count': 17, 'sum': 69.16061401367188, 'median': 4.159520149230957}","(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",30-06-2022.geojson,,,,,,
Mulugu,TSD0004,4189.02,"{'min': 3.579334020614624, 'max': 5.099447727203369, 'mean': 4.2850020125105575, 'count': 37, 'sum': 158.54507446289062, 'median': 4.250131607055664}","(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",30-06-2022.geojson,,,,,,
Kamareddy,TSD0005,3701.83,"{'min': 3.6618313789367676, 'max': 4.78298282623291, 'mean': 4.399077351888021, 'count': 30, 'sum': 131.97232055664062, 'median': 4.515880584716797}","(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",30-06-2022.geojson,,,,,,
Karimnagar,TSD0006,2127.79,"{'min': 4.515204429626465, 'max': 5.552506446838379, 'mean': 4.848137350643382, 'count': 17, 'sum': 82.4183349609375, 'median': 4.718067169189453}","(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",30-06-2022.geojson,,,,,,
Khammam,TSD0007,4491.25,"{'min': 2.0402867794036865, 'max': 3.3034417629241943, 'mean': 2.6802215576171875, 'count': 39, 'sum': 104.52864074707031, 'median': 2.743542194366455}","(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",30-06-2022.geojson,,,,,,
Mahabubabad,TSD0008,3551.04,"{'min': 2.743542194366455, 'max': 3.8755128383636475, 'mean': 3.2304956912994385, 'count': 32, 'sum': 103.37586212158203, 'median': 3.160761833190918}","(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",30-06-2022.geojson,,,,,,
Mancherial,TSD0009,3909.4,"{'min': 4.1771016120910645, 'max': 7.1659369468688965, 'mean': 5.848834991455078, 'count': 36, 'sum': 210.5580596923828, 'median': 5.958230972290039}","(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",30-06-2022.geojson,,,,,,
Medak,TSD0010,2771.68,"{'min': 3.640192747116089, 'max': 4.651798248291016, 'mean': 4.124807675679524, 'count': 24, 'sum': 98.9953842163086, 'median': 4.145995140075684}","(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",30-06-2022.geojson,,,,,,
Nagarkurnool,TSD0011,6399.07,"{'min': 2.529860734939575, 'max': 4.369143962860107, 'mean': 3.35927308280513, 'count': 53, 'sum': 178.04147338867188, 'median': 3.348071336746216}","(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",30-06-2022.geojson,,,,,,
Nalgonda,TSD0012,7218.26,"{'min': 2.6989126205444336, 'max': 4.42188835144043, 'mean': 3.337917140272797, 'count': 61, 'sum': 203.61294555664062, 'median': 3.3575382232666016}","(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",30-06-2022.geojson,,,,,,
Nirmal,TSD0013,3729.13,"{'min': 3.5360567569732666, 'max': 4.992607116699219, 'mean': 4.1810353597005205, 'count': 33, 'sum': 137.9741668701172, 'median': 4.173044204711914}","(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",30-06-2022.geojson,,,,,,
Nizamabad,TSD0014,4168.33,"{'min': 3.500894069671631, 'max': 5.322596073150635, 'mean': 4.282589252178486, 'count': 39, 'sum': 167.02098083496094, 'median': 4.335333824157715}","(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",30-06-2022.geojson,,,,,,
Peddapalli,TSD0015,2195.39,"{'min': 4.543605327606201, 'max': 6.12052059173584, 'mean': 5.57685008801912, 'count': 19, 'sum': 105.96015167236328, 'median': 5.6255364418029785}","(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",30-06-2022.geojson,,,,,,
Rajanna Sircilla,TSD0016,1897.97,"{'min': 4.408364295959473, 'max': 5.647175312042236, 'mean': 4.9904429117838545, 'count': 15, 'sum': 74.85664367675781, 'median': 5.008835792541504}","(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",30-06-2022.geojson,,,,,,
Sangareddy,TSD0017,4460.37,"{'min': 3.742976188659668, 'max': 5.424027442932129, 'mean': 4.754512689052484, 'count': 39, 'sum': 185.42599487304688, 'median': 4.774868488311768}","(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",30-06-2022.geojson,,,,,,
Siddipet,TSD0018,3637.17,"{'min': 3.8011300563812256, 'max': 4.567949295043945, 'mean': 4.174560084487453, 'count': 33, 'sum': 137.76048278808594, 'median': 4.137881278991699}","(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",30-06-2022.geojson,,,,,,
Vikarabad,TSD0019,3618.96,"{'min': 4.427298069000244, 'max': 5.263089656829834, 'mean': 4.841834283644153, 'count': 31, 'sum': 150.09686279296875, 'median': 4.776220798492432}","(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",30-06-2022.geojson,,,,,,
Wanaparthy,TSD0020,2174.67,"{'min': 3.1046366691589355, 'max': 4.220378398895264, 'mean': 3.538761774698893, 'count': 18, 'sum': 63.69771194458008, 'median': 3.491427183151245}","(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",30-06-2022.geojson,,,,,,
Warangal Rural,TSD0021,2139.98,"{'min': 3.222296714782715, 'max': 4.278532028198242, 'mean': 3.8105969429016113, 'count': 16, 'sum': 60.96955108642578, 'median': 3.8491406440734863}","(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",30-06-2022.geojson,,,,,,
Warangal Urban,TSD0022,1294.45,"{'min': 4.260950565338135, 'max': 4.765401363372803, 'mean': 4.544834830544212, 'count': 11, 'sum': 49.99318313598633, 'median': 4.542253017425537}","(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",30-06-2022.geojson,,,,,,
Yadadri Bhuvanagiri,TSD0023,3422.72,"{'min': 3.3047940731048584, 'max': 4.3448004722595215, 'mean': 3.787786356608073, 'count': 30, 'sum': 113.63359069824219, 'median': 3.819387674331665}","(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",30-06-2022.geojson,,,,,,
Narayanpet,TSD0024,2380.13,"{'min': 3.38999605178833, 'max': 5.199526309967041, 'mean': 4.341622161865234, 'count': 20, 'sum': 86.83244323730469, 'median': 4.363734245300293}","(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",30-06-2022.geojson,,,,,,
