district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Hyderabad,TSSD0018,3.86,"{'min': 0.5540040731430054, 'max': 0.5540040731430054, 'mean': 0.5540040731430054, 'count': 1, 'sum': 0.5540040731430054, 'median': 0.5540040731430054}","(78.42921871100003, 17.43080978200004, 78.46511365000003, 17.45407132100007)",30-04-2023.geojson,Ammerpet,,,,,
Nagarkurnool,TSSD0019,1218.96,"{'min': 0.27444344758987427, 'max': 0.45322415232658386, 'mean': 0.37436047196388245, 'count': 8, 'sum': 2.9948837757110596, 'median': 0.3786746859550476}","(78.48741327000005, 16.00923712100007, 79.02694515400003, 16.415272880000032)",30-04-2023.geojson,Amrabad,,,,,
Suryapet,TSSD0020,116.56,"{'min': 0.5257028341293335, 'max': 0.5257028341293335, 'mean': 0.5257028341293335, 'count': 1, 'sum': 0.5257028341293335, 'median': 0.5257028341293335}","(79.90212536100006, 16.982533018000026, 80.06097163900006, 17.132924940000066)",30-04-2023.geojson,Ananthagiri,,,,,
Sangareddy,TSSD0021,186.83,"{'min': 0.8708393573760986, 'max': 0.8708393573760986, 'mean': 0.8708393573760986, 'count': 1, 'sum': 0.8708393573760986, 'median': 0.8708393573760986}","(77.94290081500003, 17.75956500500007, 78.11621519700003, 17.925892899000075)",30-04-2023.geojson,Andole,,,,,
Bhadradri Kothagudem,TSSD0022,176.27,"{'min': 0.7804135680198669, 'max': 0.7804135680198669, 'mean': 0.7804135680198669, 'count': 1, 'sum': 0.7804135680198669, 'median': 0.7804135680198669}","(80.64118685200003, 17.28576821300004, 80.85142774000008, 17.41689142100006)",30-04-2023.geojson,Annapureddipalle,,,,,
Nalgonda,TSSD0023,190.48,"{'min': 0.33587774634361267, 'max': 0.3800552189350128, 'mean': 0.35796648263931274, 'count': 2, 'sum': 0.7159329652786255, 'median': 0.35796648263931274}","(79.19527357000004, 16.726884840000025, 79.39201370200004, 16.913228080000067)",30-04-2023.geojson,Anumula_Haliya,,,,,
Nizamabad,TSSD0024,221.85,"{'min': 1.1089835166931152, 'max': 1.3457471132278442, 'mean': 1.227365255355835, 'count': 2, 'sum': 2.45473051071167, 'median': 1.227365255355835}","(78.17296352400007, 18.74292431300006, 78.35632004600006, 18.93725310900004)",30-04-2023.geojson,Armoor,,,,,
Kumurambheem Asifabad,TSSD0025,380.26,"{'min': 1.2014801502227783, 'max': 1.5673248767852783, 'mean': 1.4357128143310547, 'count': 3, 'sum': 4.307138442993164, 'median': 1.5383334159851074}","(79.05947913700004, 19.250334717000044, 79.39455949500007, 19.45064135100006)",30-04-2023.geojson,Asifabad,,,,,
Hyderabad,TSSD0026,12.88,"{'count': 0, 'min': 0.5497144930635558, 'mean': 0.5497144930635558, 'max': 0.5497144930635558, 'median': 0.5497144930635558}","(78.42582161500007, 17.359808491000024, 78.46198218000006, 17.408130664000055)",30-04-2023.geojson,Asifnagar,,,,,
Bhadradri Kothagudem,TSSD0027,329.09,"{'min': 1.0088939666748047, 'max': 1.189055323600769, 'mean': 1.0915541648864746, 'count': 4, 'sum': 4.366216659545898, 'median': 1.0841337442398071}","(80.68546006000008, 17.692266541000038, 80.88829418500006, 17.933206824000024)",30-04-2023.geojson,Aswapuram,,,,,
Bhadradri Kothagudem,TSSD0028,564.09,"{'min': 0.7479707598686218, 'max': 0.8280423879623413, 'mean': 0.7907676696777344, 'count': 6, 'sum': 4.744606018066406, 'median': 0.7873163223266602}","(81.00029477700008, 17.215797421000048, 81.31479948400005, 17.495516869000028)",30-04-2023.geojson,Aswaraopeta,,,,,
Yadadri Bhuvanagiri,TSSD0029,171.54,"{'min': 0.6982710957527161, 'max': 0.6982710957527161, 'mean': 0.6982710957527161, 'count': 1, 'sum': 0.6982710957527161, 'median': 0.6982710957527161}","(79.08082893600005, 17.39675374600006, 79.24565290200007, 17.53585182000006)",30-04-2023.geojson,Athmakur (M),,,,,
Wanaparthy,TSSD0030,137.9,"{'min': 0.3690108358860016, 'max': 0.3690108358860016, 'mean': 0.3690108358860016, 'count': 1, 'sum': 0.3690108358860016, 'median': 0.3690108358860016}","(77.73676945900007, 16.203007356000057, 77.92502598300007, 16.38983216400004)",30-04-2023.geojson,Atmakur,,,,,
Warangal_Rural,TSSD0031,100.48,"{'min': 1.3236584663391113, 'max': 1.3236584663391113, 'mean': 1.3236584663391113, 'count': 1, 'sum': 1.3236584663391113, 'median': 1.3236584663391113}","(79.67890460400008, 17.996386791000077, 79.82038191900006, 18.11908245500007)",30-04-2023.geojson,Atmakur,,,,,
Suryapet,TSSD0032,206.49,"{'min': 0.7817941308021545, 'max': 0.8059536814689636, 'mean': 0.7938739061355591, 'count': 2, 'sum': 1.5877478122711182, 'median': 0.7938739061355591}","(79.59145821600004, 17.18757524600005, 79.81482135400006, 17.314815594000038)",30-04-2023.geojson,Atmakur_S,,,,,
Yadadri Bhuvanagiri,TSSD0033,188.28,"{'min': 0.694129467010498, 'max': 0.7203598618507385, 'mean': 0.7072446346282959, 'count': 2, 'sum': 1.4144892692565918, 'median': 0.7072446346282959}","(78.70944519200003, 17.280238217000033, 78.91168170600008, 17.414015307000057)",30-04-2023.geojson,B.Pochampally,,,,,
Jangoan,TSSD0034,215.84,"{'min': 0.7597053647041321, 'max': 0.8584144711494446, 'mean': 0.8144670327504476, 'count': 3, 'sum': 2.4434010982513428, 'median': 0.8252813220024109}","(78.86787166400006, 17.709206091000055, 79.10262993800006, 17.8761671850001)",30-04-2023.geojson,Bachannapet,,,,,
