district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Rajanna Sircilla,TSD0016,1897.97,"{'min': 6.14405214655191e-05, 'max': 7.754946453818036e-05, 'mean': 6.82118780776964e-05, 'count': 504, 'sum': 0.03437878655115898, 'median': 6.822800869926131e-05}","(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-01-2022.geojson,,,,,,
Sangareddy,TSD0017,4460.37,"{'min': 5.608167187424782e-05, 'max': 9.9262349204093e-05, 'mean': 6.595393925186183e-05, 'count': 1176, 'sum': 0.07756183256018952, 'median': 6.402401759663358e-05}","(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-01-2022.geojson,,,,,,
Siddipet,TSD0018,3637.17,"{'min': 6.068000539728217e-05, 'max': 8.035125534913145e-05, 'mean': 7.020826495239542e-05, 'count': 969, 'sum': 0.06803180873887116, 'median': 7.007606945147511e-05}","(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-01-2022.geojson,,,,,,
Vikarabad,TSD0019,3618.96,"{'min': 5.70999851569425e-05, 'max': 0.00011570679800664227, 'mean': 6.598958135747572e-05, 'count': 946, 'sum': 0.06242614396417202, 'median': 6.370940291375252e-05}","(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-01-2022.geojson,,,,,,
Wanaparthy,TSD0020,2174.67,"{'min': 5.4870463407223844e-05, 'max': 6.866338327812448e-05, 'mean': 6.112783987226608e-05, 'count': 571, 'sum': 0.03490399656706393, 'median': 6.13409287156382e-05}","(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",01-01-2022.geojson,,,,,,
Warangal Rural,TSD0021,2139.98,"{'min': 6.161489761215955e-05, 'max': 8.624864156967142e-05, 'mean': 7.110112242916144e-05, 'count': 571, 'sum': 0.04059874090705118, 'median': 7.094521436179633e-05}","(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-01-2022.geojson,,,,,,
Warangal Urban,TSD0022,1294.45,"{'min': 6.452817273549286e-05, 'max': 8.304600670097788e-05, 'mean': 7.450573269324563e-05, 'count': 340, 'sum': 0.025331949115703512, 'median': 7.552542075767627e-05}","(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-01-2022.geojson,,,,,,
Yadadri Bhuvanagiri,TSD0023,3422.72,"{'min': 5.6873579345014056e-05, 'max': 7.310910013519427e-05, 'mean': 6.35495015301828e-05, 'count': 901, 'sum': 0.05725810087869471, 'median': 6.313082189991942e-05}","(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",01-01-2022.geojson,,,,,,
Narayanpet,TSD0024,2380.13,"{'min': 6.001497682905964e-05, 'max': 0.00012852753650306406, 'mean': 7.289035110217986e-05, 'count': 611, 'sum': 0.04453600452343189, 'median': 6.803384125971852e-05}","(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",01-01-2022.geojson,,,,,,
Jogulamba Gadwal,TSD0025,2574.21,"{'min': 5.6723486112197295e-05, 'max': 7.202657644587655e-05, 'mean': 6.416783751734595e-05, 'count': 665, 'sum': 0.04267161194903506, 'median': 6.393001022470999e-05}","(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",01-01-2022.geojson,,,,,,
Rangareddy,TSD0026,4997.54,"{'min': 5.567061847250198e-05, 'max': 0.000114511059775823, 'mean': 6.82988799631472e-05, 'count': 1320, 'sum': 0.09015452155135431, 'median': 6.494154834187424e-05}","(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",01-01-2022.geojson,,,,,,
Suryapet,TSD0027,3584.22,"{'min': 6.0656194002765977e-05, 'max': 0.0001569165078971455, 'mean': 7.8548976252284e-05, 'count': 941, 'sum': 0.07391458665339924, 'median': 7.076283549397679e-05}","(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",01-01-2022.geojson,,,,,,
Medchal Malkajgiri,TSD0028,1088.52,"{'min': 6.572670025668322e-05, 'max': 0.00011634906858425475, 'mean': 8.2913071296661e-05, 'count': 288, 'sum': 0.023878964533438365, 'median': 8.004717424454024e-05}","(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",01-01-2022.geojson,,,,,,
Adilabad,TSD0029,3980.34,"{'min': 5.7015545735338866e-05, 'max': 7.865604180132831e-05, 'mean': 6.510798377893406e-05, 'count': 1041, 'sum': 0.06777741111387035, 'median': 6.503236330277287e-05}","(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",01-01-2022.geojson,,,,,,
Hyderabad,TSD0030,182.64,"{'min': 0.00010006362287221489, 'max': 0.00012452804161486991, 'mean': 0.00011365705350771905, 'count': 48, 'sum': 0.005455538568370514, 'median': 0.00011462745825158719}","(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",01-01-2022.geojson,,,,,,
Kumurambheem Asifabad,TSD0031,4495.32,"{'min': 5.516247807639651e-05, 'max': 8.393318202407315e-05, 'mean': 6.539442804159555e-05, 'count': 1182, 'sum': 0.07729621394516595, 'median': 6.48837251675383e-05}","(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",01-01-2022.geojson,,,,,,
Jayashankar Bhupalpally,TSD0032,2946.01,"{'min': 5.2791740229830255e-05, 'max': 0.00014912363000659846, 'mean': 7.632324303802065e-05, 'count': 780, 'sum': 0.0595321295696561, 'median': 7.284177591562097e-05}","(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",01-01-2022.geojson,,,,,,
Mahabubnagar,TSD0033,2749.62,"{'min': 5.723172959598535e-05, 'max': 6.709642607368534e-05, 'mean': 6.204294358245325e-05, 'count': 722, 'sum': 0.04479500526653125, 'median': 6.209915832532735e-05}","(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",01-01-2022.geojson,,,,,,
Bhadradri Kothagudem,TSD0001,6974.14,"{'min': 4.953925229486323e-05, 'max': 0.000173568826284462, 'mean': 7.034684449885243e-05, 'count': 1825, 'sum': 0.1283829912104057, 'median': 6.42347092781921e-05}","(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",01-02-2022.geojson,,,,,,
Jagtial,TSD0002,2853.09,"{'min': 5.926335907913442e-05, 'max': 9.291781266448328e-05, 'mean': 6.690702361142509e-05, 'count': 758, 'sum': 0.050715523897460216, 'median': 6.616155806985472e-05}","(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",01-02-2022.geojson,,,,,,
Jangoan,TSD0003,2112.71,"{'min': 5.429784487721369e-05, 'max': 6.360675777684377e-05, 'mean': 5.8599232073929585e-05, 'count': 559, 'sum': 0.03275697072932664, 'median': 5.8599260164740024e-05}","(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",01-02-2022.geojson,,,,,,
Mulugu,TSD0004,4189.02,"{'min': 5.488844261602711e-05, 'max': 0.00010644671435406149, 'mean': 6.318569328973565e-05, 'count': 1111, 'sum': 0.07019930524489632, 'median': 6.139160577130383e-05}","(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",01-02-2022.geojson,,,,,,
Kamareddy,TSD0005,3701.83,"{'min': 5.485560011702464e-05, 'max': 6.837619994527858e-05, 'mean': 6.152559929600261e-05, 'count': 977, 'sum': 0.06011051051219455, 'median': 6.142361792202949e-05}","(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",01-02-2022.geojson,,,,,,
Karimnagar,TSD0006,2127.79,"{'min': 5.7067357270917916e-05, 'max': 8.570819709685118e-05, 'mean': 6.661750468297814e-05, 'count': 559, 'sum': 0.037239185117784776, 'median': 6.49773581174639e-05}","(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",01-02-2022.geojson,,,,,,
Khammam,TSD0007,4491.25,"{'min': 5.2825251734558556e-05, 'max': 8.714295517325891e-05, 'mean': 6.551004281061786e-05, 'count': 1160, 'sum': 0.07599164966031671, 'median': 6.461216577898937e-05}","(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",01-02-2022.geojson,,,,,,
Mahabubabad,TSD0008,3551.04,"{'min': 5.220123893290123e-05, 'max': 6.673591977278928e-05, 'mean': 5.9627224652465627e-05, 'count': 933, 'sum': 0.05563220060075043, 'median': 5.960726950767138e-05}","(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",01-02-2022.geojson,,,,,,
Mancherial,TSD0009,3909.4,"{'min': 5.5201098918834985e-05, 'max': 0.00020678609937717986, 'mean': 9.116314351744602e-05, 'count': 1041, 'sum': 0.0949008324016613, 'median': 8.147316753853153e-05}","(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",01-02-2022.geojson,,,,,,
Medak,TSD0010,2771.68,"{'min': 5.847507757132119e-05, 'max': 7.809742695736768e-05, 'mean': 6.434711830915407e-05, 'count': 721, 'sum': 0.04639427230090008, 'median': 6.350781762597032e-05}","(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",01-02-2022.geojson,,,,,,
Nagarkurnool,TSD0011,6399.07,"{'min': 4.989423227621102e-05, 'max': 6.472241584929171e-05, 'mean': 5.5490457729068304e-05, 'count': 1639, 'sum': 0.09094886021794295, 'median': 5.5382027740882365e-05}","(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",01-02-2022.geojson,,,,,,
Nalgonda,TSD0012,7218.26,"{'min': 5.044674452547349e-05, 'max': 9.304735339157484e-05, 'mean': 5.8154249784019016e-05, 'count': 1890, 'sum': 0.10991153209179594, 'median': 5.6970418225228204e-05}","(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-02-2022.geojson,,,,,,
Nirmal,TSD0013,3729.13,"{'min': 5.558485530798991e-05, 'max': 7.29915782547827e-05, 'mean': 6.175021282107223e-05, 'count': 991, 'sum': 0.06119446090568258, 'median': 6.160024611243793e-05}","(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",01-02-2022.geojson,,,,,,
Nizamabad,TSD0014,4168.33,"{'min': 5.379338460967584e-05, 'max': 6.982882603694118e-05, 'mean': 6.054458171506634e-05, 'count': 1101, 'sum': 0.06665958446828804, 'median': 6.0210089817164985e-05}","(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",01-02-2022.geojson,,,,,,
Peddapalli,TSD0015,2195.39,"{'min': 6.221089959539007e-05, 'max': 0.00023209897991651468, 'mean': 9.61873009843359e-05, 'count': 582, 'sum': 0.0559810091728835, 'median': 8.637504752263875e-05}","(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",01-02-2022.geojson,,,,,,
Rajanna Sircilla,TSD0016,1897.97,"{'min': 5.5685229516750155e-05, 'max': 7.26172424469914e-05, 'mean': 6.244581296615207e-05, 'count': 504, 'sum': 0.03147268973494064, 'median': 6.209087634320243e-05}","(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-02-2022.geojson,,,,,,
Sangareddy,TSD0017,4460.37,"{'min': 5.6291739190828725e-05, 'max': 0.00011567377122550578, 'mean': 6.723347775600518e-05, 'count': 1176, 'sum': 0.07906656984106208, 'median': 6.384782131499682e-05}","(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-02-2022.geojson,,,,,,
Siddipet,TSD0018,3637.17,"{'min': 5.740077334309304e-05, 'max': 7.68650348278151e-05, 'mean': 6.335221995802234e-05, 'count': 969, 'sum': 0.06138830113932364, 'median': 6.249791292906028e-05}","(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-02-2022.geojson,,,,,,
Vikarabad,TSD0019,3618.96,"{'min': 5.4683334302029294e-05, 'max': 0.00011805784148558, 'mean': 6.478580078117054e-05, 'count': 946, 'sum': 0.06128736753898733, 'median': 6.33102246723569e-05}","(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-02-2022.geojson,,,,,,
Wanaparthy,TSD0020,2174.67,"{'min': 5.343626726171943e-05, 'max': 6.10856662282455e-05, 'mean': 5.7651188280051144e-05, 'count': 571, 'sum': 0.032918828507909205, 'median': 5.77419139258155e-05}","(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",01-02-2022.geojson,,,,,,
Warangal Rural,TSD0021,2139.98,"{'min': 5.7183979540176054e-05, 'max': 7.50270091600595e-05, 'mean': 6.320432007047036e-05, 'count': 571, 'sum': 0.03608966676023857, 'median': 6.249457704042021e-05}","(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-02-2022.geojson,,,,,,
Warangal Urban,TSD0022,1294.45,"{'min': 5.829137288000788e-05, 'max': 7.305694325657924e-05, 'mean': 6.362426000271451e-05, 'count': 340, 'sum': 0.021632248400922933, 'median': 6.296441240860574e-05}","(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-02-2022.geojson,,,,,,
Yadadri Bhuvanagiri,TSD0023,3422.72,"{'min': 5.486030203781989e-05, 'max': 7.094759512346487e-05, 'mean': 6.0502383631158854e-05, 'count': 901, 'sum': 0.05451264765167413, 'median': 5.985421105958258e-05}","(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",01-02-2022.geojson,,,,,,
Narayanpet,TSD0024,2380.13,"{'min': 5.588740587178207e-05, 'max': 0.0001650676579767002, 'mean': 6.634855009080972e-05, 'count': 611, 'sum': 0.040538964105484736, 'median': 6.071117348115108e-05}","(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",01-02-2022.geojson,,,,,,
Jogulamba Gadwal,TSD0025,2574.21,"{'min': 5.487700516263855e-05, 'max': 6.699035593949234e-05, 'mean': 6.0061546144165706e-05, 'count': 665, 'sum': 0.039940928185870195, 'median': 6.003939611795451e-05}","(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",01-02-2022.geojson,,,,,,
Rangareddy,TSD0026,4997.54,"{'min': 5.3954937167189e-05, 'max': 0.00013015667632172975, 'mean': 6.676338412313167e-05, 'count': 1320, 'sum': 0.0881276670425338, 'median': 6.27310837321234e-05}","(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",01-02-2022.geojson,,,,,,
Suryapet,TSD0027,3584.22,"{'min': 5.560544776003389e-05, 'max': 0.00013027721944632736, 'mean': 7.375268334031956e-05, 'count': 941, 'sum': 0.0694012750232407, 'median': 6.784969307004589e-05}","(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",01-02-2022.geojson,,,,,,
Medchal Malkajgiri,TSD0028,1088.52,"{'min': 6.472290197358586e-05, 'max': 0.00012893347960388473, 'mean': 8.650490439763274e-05, 'count': 288, 'sum': 0.024913412466518226, 'median': 8.211889358514257e-05}","(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",01-02-2022.geojson,,,,,,
Adilabad,TSD0029,3980.34,"{'min': 5.53363854631419e-05, 'max': 7.180459025547112e-05, 'mean': 6.198949190457132e-05, 'count': 1041, 'sum': 0.06453106107265874, 'median': 6.199820443399615e-05}","(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",01-02-2022.geojson,,,,,,
Hyderabad,TSD0030,182.64,"{'min': 9.956571693387477e-05, 'max': 0.00013473276473274055, 'mean': 0.0001208234583087812, 'count': 48, 'sum': 0.0057995259988214976, 'median': 0.00012079498506770271}","(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",01-02-2022.geojson,,,,,,
Kumurambheem Asifabad,TSD0031,4495.32,"{'min': 5.240745373493697e-05, 'max': 0.00010570847113356517, 'mean': 6.953752230764651e-05, 'count': 1182, 'sum': 0.08219335136763817, 'median': 6.657345344846567e-05}","(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",01-02-2022.geojson,,,,,,
Jayashankar Bhupalpally,TSD0032,2946.01,"{'min': 5.4817552822423656e-05, 'max': 0.00014565329983982266, 'mean': 7.29073007970372e-05, 'count': 780, 'sum': 0.056867694621689016, 'median': 6.622590205030383e-05}","(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",01-02-2022.geojson,,,,,,
Mahabubnagar,TSD0033,2749.62,"{'min': 5.449849156860499e-05, 'max': 6.615862462165746e-05, 'mean': 5.9695655683216804e-05, 'count': 722, 'sum': 0.04310026340328253, 'median': 5.948678539630583e-05}","(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",01-02-2022.geojson,,,,,,
Bhadradri Kothagudem,TSD0001,6974.14,"{'min': 6.489029744911957e-05, 'max': 0.00019262539296238226, 'mean': 9.659738441972771e-05, 'count': 1825, 'sum': 0.17629022656600307, 'median': 9.293480420443234e-05}","(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",01-03-2022.geojson,,,,,,
Jagtial,TSD0002,2853.09,"{'min': 7.179037332820254e-05, 'max': 0.00010847096431877934, 'mean': 8.027877663090647e-05, 'count': 758, 'sum': 0.06085131268622711, 'median': 7.939622718317272e-05}","(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",01-03-2022.geojson,,,,,,
Jangoan,TSD0003,2112.71,"{'min': 6.521332051142491e-05, 'max': 7.403757158847802e-05, 'mean': 6.914320868367903e-05, 'count': 559, 'sum': 0.03865105365417658, 'median': 6.913308225012508e-05}","(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",01-03-2022.geojson,,,,,,
Mulugu,TSD0004,4189.02,"{'min': 7.534343287407796e-05, 'max': 0.0001305699181655018, 'mean': 9.437581829885368e-05, 'count': 1111, 'sum': 0.10485153413002643, 'median': 9.317784363296465e-05}","(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",01-03-2022.geojson,,,,,,
Kamareddy,TSD0005,3701.83,"{'min': 6.444252442351982e-05, 'max': 8.424617302099339e-05, 'mean': 7.400040235672648e-05, 'count': 977, 'sum': 0.07229839310252177, 'median': 7.434640115979861e-05}","(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",01-03-2022.geojson,,,,,,
Karimnagar,TSD0006,2127.79,"{'min': 6.81048614840712e-05, 'max': 9.147952223735878e-05, 'mean': 7.684131575942957e-05, 'count': 559, 'sum': 0.04295429550952113, 'median': 7.611219059532349e-05}","(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",01-03-2022.geojson,,,,,,
Khammam,TSD0007,4491.25,"{'min': 6.746009329523025e-05, 'max': 0.0001144947980690052, 'mean': 7.929134116938933e-05, 'count': 1160, 'sum': 0.09197795575649162, 'median': 7.85262217632774e-05}","(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",01-03-2022.geojson,,,,,,
Mahabubabad,TSD0008,3551.04,"{'min': 6.650442489171574e-05, 'max': 0.00010722809820999573, 'mean': 7.903391179199836e-05, 'count': 933, 'sum': 0.07373863970193448, 'median': 7.736003463469117e-05}","(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",01-03-2022.geojson,,,,,,
Mancherial,TSD0009,3909.4,"{'min': 7.875345588865481e-05, 'max': 0.0002658652741961065, 'mean': 0.00011403189942446648, 'count': 1041, 'sum': 0.11870720730086962, 'median': 0.00010267697817859408}","(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",01-03-2022.geojson,,,,,,
Medak,TSD0010,2771.68,"{'min': 6.722151082645435e-05, 'max': 8.945730129182395e-05, 'mean': 7.317628946392815e-05, 'count': 721, 'sum': 0.0527601047034922, 'median': 7.23921629958131e-05}","(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",01-03-2022.geojson,,,,,,
Nagarkurnool,TSD0011,6399.07,"{'min': 6.296042066412962e-05, 'max': 0.0001175916342710126, 'mean': 7.410649328057856e-05, 'count': 1639, 'sum': 0.12146054248686826, 'median': 7.091463635602078e-05}","(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",01-03-2022.geojson,,,,,,
Nalgonda,TSD0012,7218.26,"{'min': 6.263905718625917e-05, 'max': 0.00010372494461894095, 'mean': 6.896743430772846e-05, 'count': 1890, 'sum': 0.1303484508416068, 'median': 6.820823299483177e-05}","(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-03-2022.geojson,,,,,,
Nirmal,TSD0013,3729.13,"{'min': 6.446000118106126e-05, 'max': 9.78774503086342e-05, 'mean': 7.898401370447024e-05, 'count': 991, 'sum': 0.07827315758113002, 'median': 7.753020831541274e-05}","(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",01-03-2022.geojson,,,,,,
Nizamabad,TSD0014,4168.33,"{'min': 6.351676550440691e-05, 'max': 8.099030572605474e-05, 'mean': 7.119774071877793e-05, 'count': 1101, 'sum': 0.0783887125313745, 'median': 7.121270683268538e-05}","(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",01-03-2022.geojson,,,,,,
Peddapalli,TSD0015,2195.39,"{'min': 7.649845594701003e-05, 'max': 0.00035961532508347113, 'mean': 0.0001221963483615874, 'count': 582, 'sum': 0.07111827474644386, 'median': 9.59062752013101e-05}","(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",01-03-2022.geojson,,,,,,
Rajanna Sircilla,TSD0016,1897.97,"{'min': 6.798817608982295e-05, 'max': 8.322211007533585e-05, 'mean': 7.489489232912128e-05, 'count': 504, 'sum': 0.03774702573387713, 'median': 7.45458909909005e-05}","(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-03-2022.geojson,,,,,,
Sangareddy,TSD0017,4460.37,"{'min': 6.468492835857013e-05, 'max': 0.00011831727286287163, 'mean': 7.637443121375062e-05, 'count': 1176, 'sum': 0.08981633110737072, 'median': 7.261106065410174e-05}","(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-03-2022.geojson,,,,,,
Siddipet,TSD0018,3637.17,"{'min': 6.618236337631536e-05, 'max': 8.783024896866095e-05, 'mean': 7.134955426580222e-05, 'count': 969, 'sum': 0.06913771808356235, 'median': 7.08033449600683e-05}","(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-03-2022.geojson,,,,,,
Vikarabad,TSD0019,3618.96,"{'min': 6.68922999689466e-05, 'max': 0.00011715726726445059, 'mean': 7.961526520345792e-05, 'count': 946, 'sum': 0.0753160408824712, 'median': 7.876159578450867e-05}","(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-03-2022.geojson,,,,,,
