district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Sangareddy,TSD0017,4460.37,"{'min': 67.82984161376953, 'max': 83.36280822753906, 'mean': 75.3573669176144, 'count': 18729, 'sum': 1411368.125, 'median': 75.45310974121094}","(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-01-2022.geojson,,,,,,
Siddipet,TSD0018,3637.17,"{'min': 78.50145721435547, 'max': 95.62278747558594, 'mean': 84.14440033838746, 'count': 15367, 'sum': 1293047.0, 'median': 85.561767578125}","(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-01-2022.geojson,,,,,,
Vikarabad,TSD0019,3618.96,"{'min': 65.36695098876953, 'max': 75.15931701660156, 'mean': 69.13785405387561, 'count': 15146, 'sum': 1047161.9375, 'median': 68.65126037597656}","(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-01-2022.geojson,,,,,,
Wanaparthy,TSD0020,2174.67,"{'min': 54.914913177490234, 'max': 65.6041030883789, 'mean': 61.72892609699769, 'count': 9093, 'sum': 561301.125, 'median': 62.02858352661133}","(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",01-01-2022.geojson,,,,,,
Warangal Rural,TSD0021,2139.98,"{'min': 76.12110137939453, 'max': 93.65968322753906, 'mean': 83.33495024875621, 'count': 9045, 'sum': 753764.625, 'median': 84.98706817626953}","(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-01-2022.geojson,,,,,,
Warangal Urban,TSD0022,1294.45,"{'min': 84.98706817626953, 'max': 95.62278747558594, 'mean': 89.84086028874269, 'count': 5472, 'sum': 491609.1875, 'median': 89.45100402832031}","(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-01-2022.geojson,,,,,,
Yadadri Bhuvanagiri,TSD0023,3422.72,"{'min': 70.7002182006836, 'max': 84.75517272949219, 'mean': 79.25484469250503, 'count': 14423, 'sum': 1143092.625, 'median': 79.64824676513672}","(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",01-01-2022.geojson,,,,,,
Narayanpet,TSD0024,2380.13,"{'min': 64.73397827148438, 'max': 73.01118469238281, 'mean': 67.08023973295569, 'count': 9886, 'sum': 663155.25, 'median': 66.19696807861328}","(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",01-01-2022.geojson,,,,,,
Jogulamba Gadwal,TSD0025,2574.21,"{'min': 54.914913177490234, 'max': 71.33078002929688, 'mean': 63.4918966323667, 'count': 10690, 'sum': 678728.375, 'median': 63.20985794067383}","(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",01-01-2022.geojson,,,,,,
Rangareddy,TSD0026,4997.54,"{'min': 65.00870513916016, 'max': 83.79054260253906, 'mean': 74.27728224156796, 'count': 21021, 'sum': 1561382.75, 'median': 73.69036865234375}","(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",01-01-2022.geojson,,,,,,
Suryapet,TSD0027,3584.22,"{'min': 81.03858947753906, 'max': 88.62383270263672, 'mean': 84.04527230203809, 'count': 14965, 'sum': 1257737.5, 'median': 83.53720092773438}","(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",01-01-2022.geojson,,,,,,
Medchal Malkajgiri,TSD0028,1088.52,"{'min': 77.29588317871094, 'max': 83.79054260253906, 'mean': 80.91943231441049, 'count': 4580, 'sum': 370611.0, 'median': 83.36280822753906}","(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",01-01-2022.geojson,,,,,,
Adilabad,TSD0029,3980.34,"{'min': 81.4666519165039, 'max': 95.4013900756836, 'mean': 86.8021208573487, 'count': 16656, 'sum': 1445776.125, 'median': 86.46415710449219}","(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",01-01-2022.geojson,,,,,,
Hyderabad,TSD0030,182.64,"{'min': 83.36280822753906, 'max': 83.79054260253906, 'mean': 83.48739739109233, 'count': 769, 'sum': 64201.80859375, 'median': 83.36280822753906}","(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",01-01-2022.geojson,,,,,,
Kumurambheem Asifabad,TSD0031,4495.32,"{'min': 71.89128112792969, 'max': 94.57148742675781, 'mean': 86.39920159680639, 'count': 19038, 'sum': 1644868.0, 'median': 88.98648834228516}","(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",01-01-2022.geojson,,,,,,
Jayashankar Bhupalpally,TSD0032,2946.01,"{'min': 69.51563262939453, 'max': 95.78459930419922, 'mean': 80.9550204589217, 'count': 12464, 'sum': 1009023.375, 'median': 78.53815460205078}","(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",01-01-2022.geojson,,,,,,
Mahabubnagar,TSD0033,2749.62,"{'min': 63.07012176513672, 'max': 68.66621398925781, 'mean': 65.31548703270015, 'count': 11529, 'sum': 753022.25, 'median': 64.73397827148438}","(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",01-01-2022.geojson,,,,,,
Bhadradri Kothagudem,TSD0001,6974.14,"{'min': 59.60806655883789, 'max': 85.0876693725586, 'mean': 76.49488537061787, 'count': 29181, 'sum': 2232197.25, 'median': 78.05096435546875}","(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",01-02-2022.geojson,,,,,,
Jagtial,TSD0002,2853.09,"{'min': 73.06475830078125, 'max': 88.98422241210938, 'mean': 80.2230675530597, 'count': 12109, 'sum': 971421.125, 'median': 78.99955749511719}","(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",01-02-2022.geojson,,,,,,
Jangoan,TSD0003,2112.71,"{'min': 70.04913330078125, 'max': 81.11243438720703, 'mean': 76.30872868999552, 'count': 8916, 'sum': 680368.625, 'median': 75.37989044189453}","(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",01-02-2022.geojson,,,,,,
Mulugu,TSD0004,4189.02,"{'min': 57.05801010131836, 'max': 81.57942199707031, 'mean': 66.29603744369369, 'count': 17760, 'sum': 1177417.625, 'median': 64.74797058105469}","(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",01-02-2022.geojson,,,,,,
Kamareddy,TSD0005,3701.83,"{'min': 71.37224578857422, 'max': 79.616943359375, 'mean': 75.3248461735675, 'count': 15602, 'sum': 1175218.25, 'median': 76.05072784423828}","(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",01-02-2022.geojson,,,,,,
Karimnagar,TSD0006,2127.79,"{'min': 75.64071655273438, 'max': 88.08578491210938, 'mean': 81.55338816154443, 'count': 9013, 'sum': 735040.6875, 'median': 80.25363159179688}","(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",01-02-2022.geojson,,,,,,
Khammam,TSD0007,4491.25,"{'min': 78.05096435546875, 'max': 87.30359649658203, 'mean': 83.68625140592363, 'count': 18671, 'sum': 1562506.0, 'median': 83.63716888427734}","(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",01-02-2022.geojson,,,,,,
Mahabubabad,TSD0008,3551.04,"{'min': 70.17420959472656, 'max': 87.07327270507812, 'mean': 78.52770004663869, 'count': 15009, 'sum': 1178622.25, 'median': 79.57454681396484}","(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",01-02-2022.geojson,,,,,,
Mancherial,TSD0009,3909.4,"{'min': 63.422542572021484, 'max': 88.98422241210938, 'mean': 81.48604725028737, 'count': 16529, 'sum': 1346882.875, 'median': 81.37214660644531}","(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",01-02-2022.geojson,,,,,,
Medak,TSD0010,2771.68,"{'min': 71.35126495361328, 'max': 75.97911071777344, 'mean': 73.82371219887237, 'count': 11706, 'sum': 864180.375, 'median': 73.66858673095703}","(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",01-02-2022.geojson,,,,,,
Nagarkurnool,TSD0011,6399.07,"{'min': 55.87864685058594, 'max': 66.59132385253906, 'mean': 60.92911937788987, 'count': 26169, 'sum': 1594454.125, 'median': 61.44804382324219}","(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",01-02-2022.geojson,,,,,,
Nalgonda,TSD0012,7218.26,"{'min': 62.200103759765625, 'max': 83.11942291259766, 'mean': 72.34962996002247, 'count': 30267, 'sum': 2189806.25, 'median': 71.7183837890625}","(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-02-2022.geojson,,,,,,
Nirmal,TSD0013,3729.13,"{'min': 72.66251373291016, 'max': 84.02729034423828, 'mean': 75.43325720086284, 'count': 15762, 'sum': 1188979.0, 'median': 75.04499053955078}","(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",01-02-2022.geojson,,,,,,
Nizamabad,TSD0014,4168.33,"{'min': 71.72491455078125, 'max': 79.42832946777344, 'mean': 74.60172887403715, 'count': 17656, 'sum': 1317168.125, 'median': 73.69429016113281}","(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",01-02-2022.geojson,,,,,,
Peddapalli,TSD0015,2195.39,"{'min': 79.06109619140625, 'max': 88.08578491210938, 'mean': 85.43284182305631, 'count': 9325, 'sum': 796661.25, 'median': 85.96040344238281}","(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",01-02-2022.geojson,,,,,,
Rajanna Sircilla,TSD0016,1897.97,"{'min': 71.37224578857422, 'max': 78.99955749511719, 'mean': 74.1776765729918, 'count': 8042, 'sum': 596536.875, 'median': 74.26981353759766}","(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-02-2022.geojson,,,,,,
Sangareddy,TSD0017,4460.37,"{'min': 68.03770446777344, 'max': 78.16815185546875, 'mean': 74.35741363660634, 'count': 18729, 'sum': 1392640.0, 'median': 74.2009506225586}","(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-02-2022.geojson,,,,,,
Siddipet,TSD0018,3637.17,"{'min': 70.04913330078125, 'max': 80.25363159179688, 'mean': 72.68522645929589, 'count': 15367, 'sum': 1116953.875, 'median': 72.35729217529297}","(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-02-2022.geojson,,,,,,
Vikarabad,TSD0019,3618.96,"{'min': 62.91492462158203, 'max': 73.06745910644531, 'mean': 66.95604862670012, 'count': 15146, 'sum': 1014116.3125, 'median': 66.12617492675781}","(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-02-2022.geojson,,,,,,
Wanaparthy,TSD0020,2174.67,"{'min': 58.166141510009766, 'max': 65.10032653808594, 'mean': 61.778222258880454, 'count': 9093, 'sum': 561749.375, 'median': 62.26583480834961}","(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",01-02-2022.geojson,,,,,,
Warangal Rural,TSD0021,2139.98,"{'min': 74.43059539794922, 'max': 83.78997039794922, 'mean': 79.26430348258707, 'count': 9045, 'sum': 716945.625, 'median': 79.93173217773438}","(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-02-2022.geojson,,,,,,
Warangal Urban,TSD0022,1294.45,"{'min': 76.99283599853516, 'max': 83.78997039794922, 'mean': 80.65409699378655, 'count': 5472, 'sum': 441339.21875, 'median': 81.11243438720703}","(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-02-2022.geojson,,,,,,
Yadadri Bhuvanagiri,TSD0023,3422.72,"{'min': 68.59904479980469, 'max': 80.37786102294922, 'mean': 73.28715419815572, 'count': 14423, 'sum': 1057020.625, 'median': 73.1207275390625}","(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",01-02-2022.geojson,,,,,,
Narayanpet,TSD0024,2380.13,"{'min': 62.9779052734375, 'max': 72.87195587158203, 'mean': 66.30388933845843, 'count': 9886, 'sum': 655480.25, 'median': 66.57312774658203}","(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",01-02-2022.geojson,,,,,,
Jogulamba Gadwal,TSD0025,2574.21,"{'min': 58.166141510009766, 'max': 70.01219177246094, 'mean': 64.84455682881197, 'count': 10690, 'sum': 693188.3125, 'median': 65.10032653808594}","(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",01-02-2022.geojson,,,,,,
Rangareddy,TSD0026,4997.54,"{'min': 62.91492462158203, 'max': 78.16815185546875, 'mean': 70.26777983920842, 'count': 21021, 'sum': 1477099.0, 'median': 68.78059387207031}","(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",01-02-2022.geojson,,,,,,
Suryapet,TSD0027,3584.22,"{'min': 75.93566131591797, 'max': 87.07327270507812, 'mean': 82.6839124624123, 'count': 14965, 'sum': 1237364.75, 'median': 83.11942291259766}","(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",01-02-2022.geojson,,,,,,
Medchal Malkajgiri,TSD0028,1088.52,"{'min': 70.04913330078125, 'max': 78.16815185546875, 'mean': 75.33034934497816, 'count': 4580, 'sum': 345013.0, 'median': 78.16815185546875}","(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",01-02-2022.geojson,,,,,,
Adilabad,TSD0029,3980.34,"{'min': 72.66251373291016, 'max': 81.37214660644531, 'mean': 75.85261317243035, 'count': 16656, 'sum': 1263401.125, 'median': 76.23909759521484}","(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",01-02-2022.geojson,,,,,,
Hyderabad,TSD0030,182.64,"{'min': 77.5738525390625, 'max': 78.16815185546875, 'mean': 77.99504226267881, 'count': 769, 'sum': 59978.1875, 'median': 78.16815185546875}","(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",01-02-2022.geojson,,,,,,
Kumurambheem Asifabad,TSD0031,4495.32,"{'min': 61.612022399902344, 'max': 88.98422241210938, 'mean': 76.88721241727072, 'count': 19038, 'sum': 1463778.75, 'median': 77.44569396972656}","(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",01-02-2022.geojson,,,,,,
Jayashankar Bhupalpally,TSD0032,2946.01,"{'min': 59.96418762207031, 'max': 85.96040344238281, 'mean': 73.5663460767009, 'count': 12464, 'sum': 916930.9375, 'median': 71.17382049560547}","(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",01-02-2022.geojson,,,,,,
Mahabubnagar,TSD0033,2749.62,"{'min': 61.1146240234375, 'max': 64.4717788696289, 'mean': 63.09151379130887, 'count': 11529, 'sum': 727382.0625, 'median': 62.9779052734375}","(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",01-02-2022.geojson,,,,,,
Bhadradri Kothagudem,TSD0001,6974.14,"{'min': 56.104522705078125, 'max': 75.06233215332031, 'mean': 70.52543178780714, 'count': 29181, 'sum': 2058002.625, 'median': 71.28607940673828}","(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",01-03-2022.geojson,,,,,,
Jagtial,TSD0002,2853.09,"{'min': 64.49662017822266, 'max': 81.21133422851562, 'mean': 72.71731769758031, 'count': 12109, 'sum': 880534.0, 'median': 73.0959243774414}","(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",01-03-2022.geojson,,,,,,
Jangoan,TSD0003,2112.71,"{'min': 62.08518600463867, 'max': 71.22826385498047, 'mean': 67.46180321893226, 'count': 8916, 'sum': 601489.4375, 'median': 66.80825805664062}","(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",01-03-2022.geojson,,,,,,
Mulugu,TSD0004,4189.02,"{'min': 56.29649353027344, 'max': 74.16407012939453, 'mean': 67.59588963963964, 'count': 17760, 'sum': 1200503.0, 'median': 67.51823425292969}","(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",01-03-2022.geojson,,,,,,
Kamareddy,TSD0005,3701.83,"{'min': 62.85517120361328, 'max': 70.86714935302734, 'mean': 67.0814639148827, 'count': 15602, 'sum': 1046605.0, 'median': 67.74293518066406}","(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",01-03-2022.geojson,,,,,,
Karimnagar,TSD0006,2127.79,"{'min': 65.45222473144531, 'max': 80.18225860595703, 'mean': 71.46786586042383, 'count': 9013, 'sum': 644139.875, 'median': 70.03672790527344}","(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",01-03-2022.geojson,,,,,,
Khammam,TSD0007,4491.25,"{'min': 67.07730865478516, 'max': 75.85986328125, 'mean': 73.39540597718387, 'count': 18671, 'sum': 1370365.625, 'median': 75.06233215332031}","(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",01-03-2022.geojson,,,,,,
Mahabubabad,TSD0008,3551.04,"{'min': 69.86724090576172, 'max': 75.64618682861328, 'mean': 73.16077020454394, 'count': 15009, 'sum': 1098070.0, 'median': 73.0041275024414}","(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",01-03-2022.geojson,,,,,,
Mancherial,TSD0009,3909.4,"{'min': 62.771968841552734, 'max': 81.21133422851562, 'mean': 76.02454020206909, 'count': 16529, 'sum': 1256609.625, 'median': 75.45794677734375}","(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",01-03-2022.geojson,,,,,,
Medak,TSD0010,2771.68,"{'min': 62.85517120361328, 'max': 68.77535247802734, 'mean': 65.9229988894584, 'count': 11706, 'sum': 771694.625, 'median': 65.42488098144531}","(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",01-03-2022.geojson,,,,,,
Nagarkurnool,TSD0011,6399.07,"{'min': 57.31354904174805, 'max': 61.43631362915039, 'mean': 58.542664985287935, 'count': 26169, 'sum': 1532003.0, 'median': 58.3659782409668}","(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",01-03-2022.geojson,,,,,,
Nalgonda,TSD0012,7218.26,"{'min': 57.97568130493164, 'max': 70.40230560302734, 'mean': 64.06875061948656, 'count': 30267, 'sum': 1939168.875, 'median': 64.09963989257812}","(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-03-2022.geojson,,,,,,
Nirmal,TSD0013,3729.13,"{'min': 66.24393463134766, 'max': 75.90721130371094, 'mean': 69.64131296789748, 'count': 15762, 'sum': 1097686.375, 'median': 69.8979263305664}","(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",01-03-2022.geojson,,,,,,
Nizamabad,TSD0014,4168.33,"{'min': 63.55664825439453, 'max': 71.98690032958984, 'mean': 68.62846199592207, 'count': 17656, 'sum': 1211704.125, 'median': 69.08429718017578}","(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",01-03-2022.geojson,,,,,,
Peddapalli,TSD0015,2195.39,"{'min': 73.0959243774414, 'max': 80.18225860595703, 'mean': 77.6670710455764, 'count': 9325, 'sum': 724245.4375, 'median': 76.82891082763672}","(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",01-03-2022.geojson,,,,,,
Rajanna Sircilla,TSD0016,1897.97,"{'min': 62.81181335449219, 'max': 69.07322692871094, 'mean': 64.63068111166376, 'count': 8042, 'sum': 519759.9375, 'median': 64.49662017822266}","(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-03-2022.geojson,,,,,,
Sangareddy,TSD0017,4460.37,"{'min': 66.17648315429688, 'max': 71.4481430053711, 'mean': 68.28912381867691, 'count': 18729, 'sum': 1278987.0, 'median': 67.92900085449219}","(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-03-2022.geojson,,,,,,
Siddipet,TSD0018,3637.17,"{'min': 61.93876647949219, 'max': 70.03672790527344, 'mean': 63.85159757922822, 'count': 15367, 'sum': 981207.5, 'median': 63.53672790527344}","(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-03-2022.geojson,,,,,,
Vikarabad,TSD0019,3618.96,"{'min': 58.170169830322266, 'max': 67.92900085449219, 'mean': 63.492473260266735, 'count': 15146, 'sum': 961657.0, 'median': 63.91350555419922}","(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-03-2022.geojson,,,,,,
Wanaparthy,TSD0020,2174.67,"{'min': 58.17411804199219, 'max': 63.98872375488281, 'mean': 61.21740624656329, 'count': 9093, 'sum': 556649.875, 'median': 61.96482849121094}","(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",01-03-2022.geojson,,,,,,
Warangal Rural,TSD0021,2139.98,"{'min': 69.86724090576172, 'max': 74.16407012939453, 'mean': 72.32509673852958, 'count': 9045, 'sum': 654180.5, 'median': 72.23086547851562}","(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-03-2022.geojson,,,,,,
Warangal Urban,TSD0022,1294.45,"{'min': 67.61363983154297, 'max': 73.42887115478516, 'mean': 70.88525105080409, 'count': 5472, 'sum': 387884.09375, 'median': 71.22826385498047}","(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-03-2022.geojson,,,,,,
Yadadri Bhuvanagiri,TSD0023,3422.72,"{'min': 61.24575424194336, 'max': 70.03398895263672, 'mean': 64.93023296124245, 'count': 14423, 'sum': 936488.75, 'median': 65.05061340332031}","(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",01-03-2022.geojson,,,,,,
Narayanpet,TSD0024,2380.13,"{'min': 59.0150032043457, 'max': 67.76758575439453, 'mean': 62.99963964191787, 'count': 9886, 'sum': 622814.4375, 'median': 62.842586517333984}","(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",01-03-2022.geojson,,,,,,
Jogulamba Gadwal,TSD0025,2574.21,"{'min': 61.26786804199219, 'max': 66.67969512939453, 'mean': 63.836248830682884, 'count': 10690, 'sum': 682409.5, 'median': 63.65723419189453}","(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",01-03-2022.geojson,,,,,,
Rangareddy,TSD0026,4997.54,"{'min': 58.170169830322266, 'max': 71.4481430053711, 'mean': 63.6579908187051, 'count': 21021, 'sum': 1338154.625, 'median': 62.72587585449219}","(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",01-03-2022.geojson,,,,,,
Suryapet,TSD0027,3584.22,"{'min': 66.79931640625, 'max': 75.64618682861328, 'mean': 70.75630638155697, 'count': 14965, 'sum': 1058868.125, 'median': 70.40230560302734}","(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",01-03-2022.geojson,,,,,,
Medchal Malkajgiri,TSD0028,1088.52,"{'min': 62.08518600463867, 'max': 71.4481430053711, 'mean': 67.87287117903931, 'count': 4580, 'sum': 310857.75, 'median': 71.0074691772461}","(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",01-03-2022.geojson,,,,,,
