district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Khammam,TSSD0380,186.76,"{'min': 0.18305423855781555, 'max': 0.2005903571844101, 'mean': 0.1942574442649374, 'count': 49, 'sum': 9.518614768981934, 'median': 0.19592979550361633}","(79.96784028800005, 16.968121411000027, 80.11000795600006, 17.174936235000075)",30-04-2022.geojson,Nelakondapally,,,,,
Mahabubabad,TSSD0381,206.97,"{'min': 0.17292483150959015, 'max': 0.18242645263671875, 'mean': 0.17809924372920283, 'count': 54, 'sum': 9.617359161376953, 'median': 0.17869684100151062}","(79.71439804300002, 17.541887375000044, 79.91872236700016, 17.698785481000073)",30-04-2022.geojson,Nellikudur,,,,,
Mancherial,TSSD0382,269.42,"{'min': 0.15392957627773285, 'max': 0.18126963078975677, 'mean': 0.1637981307338661, 'count': 71, 'sum': 11.629667282104492, 'median': 0.16389277577400208}","(79.52664994100007, 18.93089886100006, 79.73295653300005, 19.12578670700003)",30-04-2022.geojson,Nennel,,,,,
Adilabad,TSSD0383,328.19,"{'min': 0.19244936108589172, 'max': 0.2418288141489029, 'mean': 0.21559503105249297, 'count': 89, 'sum': 19.187957763671875, 'median': 0.21454569697380066}","(78.26082714200004, 19.17277807100004, 78.55364642200004, 19.39715159900004)",30-04-2022.geojson,Neradigonda,,,,,
Suryapet,TSSD0384,126.74,"{'min': 0.1885417103767395, 'max': 0.19289836287498474, 'mean': 0.19137154987880162, 'count': 35, 'sum': 6.698004245758057, 'median': 0.1910029947757721}","(79.61424865900005, 16.828891998000074, 79.72807247700007, 16.983950306000054)",30-04-2022.geojson,Nereducherla,,,,,
Nalgonda,TSSD0385,161.07,"{'min': 0.13782545924186707, 'max': 0.19574348628520966, 'mean': 0.1789520653811368, 'count': 44, 'sum': 7.8738908767700195, 'median': 0.1916465014219284}","(78.94273533400008, 16.468748120000043, 79.11690272800007, 16.651020135000067)",30-04-2022.geojson,Neredugommu,,,,,
Nalgonda,TSSD0386,217.58,"{'min': 0.17595764994621277, 'max': 0.19185683131217957, 'mean': 0.18604204210184389, 'count': 59, 'sum': 10.976480484008789, 'median': 0.18683220446109772}","(79.29369591300008, 16.726884840000025, 79.46702657000003, 16.93694350900006)",30-04-2022.geojson,Nidamanoor,,,,,
Nirmal,TSSD0387,26.54,"{'min': 0.2418288141489029, 'max': 0.24337419867515564, 'mean': 0.24285907215542263, 'count': 9, 'sum': 2.1857316493988037, 'median': 0.24337419867515564}","(78.32125738700006, 19.06142155400005, 78.36703256100003, 19.13503668900006)",30-04-2022.geojson,Nirmal,,,,,
Nirmal,TSSD0388,121.65,"{'min': 0.22811259329319, 'max': 0.24337419867515564, 'mean': 0.24134036033384262, 'count': 31, 'sum': 7.481551170349121, 'median': 0.24201184511184692}","(78.28619783500005, 19.030659180000043, 78.42042812500006, 19.18711090100004)",30-04-2022.geojson,Nirmal Rural,,,,,
Nizamabad,TSSD0389,8.31,"{'min': 0.20827727019786835, 'max': 0.21133427321910858, 'mean': 0.20929626623789468, 'count': 3, 'sum': 0.6278887987136841, 'median': 0.20827727019786835}","(78.05163596200003, 18.674492592000036, 78.12730598000007, 18.70039857300003)",30-04-2022.geojson,Nizamabad North,,,,,
Nizamabad,TSSD0390,143.88,"{'min': 0.20160692930221558, 'max': 0.22536279261112213, 'mean': 0.2091254937021356, 'count': 38, 'sum': 7.946768760681152, 'median': 0.20827727019786835}","(77.98560033100006, 18.565702533000035, 78.16225447400006, 18.788720459000047)",30-04-2022.geojson,Nizamabad Rural,,,,,
Nizamabad,TSSD0391,30.08,"{'min': 0.20827727019786835, 'max': 0.21133427321910858, 'mean': 0.21002411842346191, 'count': 7, 'sum': 1.4701688289642334, 'median': 0.21133427321910858}","(78.05135267700007, 18.638141734000044, 78.12035163300004, 18.70039857300003)",30-04-2022.geojson,Nizamabad South,,,,,
