district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Warangal Rural,TSD0021,2139.98,"{'min': 6.516700436244954e-05, 'max': 8.997178146031314e-05, 'mean': 7.621911772944762e-05, 'count': 571, 'sum': 0.043521116223514594, 'median': 7.559530384165648e-05}","(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-01-2023.geojson,,,,,,
Warangal Urban,TSD0022,1294.45,"{'min': 6.815994583845203e-05, 'max': 9.200235719422546e-05, 'mean': 7.746560820443502e-05, 'count': 340, 'sum': 0.02633830678950791, 'median': 7.610881711343816e-05}","(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-01-2023.geojson,,,,,,
Yadadri Bhuvanagiri,TSD0023,3422.72,"{'min': 5.919888498302831e-05, 'max': 7.631817910024658e-05, 'mean': 6.546173451516247e-05, 'count': 901, 'sum': 0.05898102279816138, 'median': 6.486455412667534e-05}","(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",01-01-2023.geojson,,,,,,
Narayanpet,TSD0024,2380.13,"{'min': 6.190415184684809e-05, 'max': 0.00017433865930876807, 'mean': 7.14787436564079e-05, 'count': 611, 'sum': 0.043673512374065235, 'median': 6.725546232386739e-05}","(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",01-01-2023.geojson,,,,,,
Jogulamba Gadwal,TSD0025,2574.21,"{'min': 5.886834763471804e-05, 'max': 6.958951521853041e-05, 'mean': 6.491179843292451e-05, 'count': 665, 'sum': 0.0431663459578948, 'median': 6.531266600214884e-05}","(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",01-01-2023.geojson,,,,,,
Rangareddy,TSD0026,4997.54,"{'min': 5.711854670488216e-05, 'max': 0.00013531363426632655, 'mean': 7.242824241287938e-05, 'count': 1320, 'sum': 0.09560527998500079, 'median': 6.91953734265059e-05}","(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",01-01-2023.geojson,,,,,,
Suryapet,TSD0027,3584.22,"{'min': 6.119380060418315e-05, 'max': 0.0001555066233142802, 'mean': 8.476168628541039e-05, 'count': 941, 'sum': 0.07976074679457118, 'median': 7.726908215577739e-05}","(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",01-01-2023.geojson,,,,,,
Medchal Malkajgiri,TSD0028,1088.52,"{'min': 6.906074711799206e-05, 'max': 0.00013553502955170683, 'mean': 8.788493215269603e-05, 'count': 288, 'sum': 0.025310860459976457, 'median': 8.376465289201132e-05}","(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",01-01-2023.geojson,,,,,,
Adilabad,TSD0029,3980.34,"{'min': 6.287287941290315e-05, 'max': 9.202140584287422e-05, 'mean': 7.022345538046938e-05, 'count': 1041, 'sum': 0.07310261705106863, 'median': 6.906646674038554e-05}","(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",01-01-2023.geojson,,,,,,
Hyderabad,TSD0030,182.64,"{'min': 9.474643977505237e-05, 'max': 0.00013324721519038523, 'mean': 0.000117786300864814, 'count': 48, 'sum': 0.005653742441511072, 'median': 0.00011838367629116559}","(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",01-01-2023.geojson,,,,,,
Kumurambheem Asifabad,TSD0031,4495.32,"{'min': 5.990589405790985e-05, 'max': 0.00013082126552933597, 'mean': 7.880155544413262e-05, 'count': 1182, 'sum': 0.09314343853496475, 'median': 7.457833529303741e-05}","(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",01-01-2023.geojson,,,,,,
Jayashankar Bhupalpally,TSD0032,2946.01,"{'min': 6.213009970215466e-05, 'max': 0.00019249468707273663, 'mean': 8.361540408747346e-05, 'count': 780, 'sum': 0.0652200151882293, 'median': 7.64161554999926e-05}","(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",01-01-2023.geojson,,,,,,
Mahabubnagar,TSD0033,2749.62,"{'min': 5.9852154508937426e-05, 'max': 7.193111671292478e-05, 'mean': 6.563032333031285e-05, 'count': 722, 'sum': 0.047385093444485875, 'median': 6.549535198090733e-05}","(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",01-01-2023.geojson,,,,,,
Bhadradri Kothagudem,TSD0001,6974.14,"{'min': 6.440260798110479e-05, 'max': 0.00019968984488043202, 'mean': 9.309453851331304e-05, 'count': 1825, 'sum': 0.1698975327867963, 'median': 8.692877596562185e-05}","(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",01-02-2023.geojson,,,,,,
Jagtial,TSD0002,2853.09,"{'min': 7.06160475121299e-05, 'max': 9.387987115823051e-05, 'mean': 8.053838182973183e-05, 'count': 758, 'sum': 0.061048093426936734, 'median': 8.073251764788675e-05}","(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",01-02-2023.geojson,,,,,,
Jangoan,TSD0003,2112.71,"{'min': 7.35689890760475e-05, 'max': 8.808732530028206e-05, 'mean': 8.082935121091564e-05, 'count': 559, 'sum': 0.04518360732690184, 'median': 8.088695112040593e-05}","(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",01-02-2023.geojson,,,,,,
Mulugu,TSD0004,4189.02,"{'min': 7.043691541709833e-05, 'max': 0.00012014600386843762, 'mean': 8.14301308155258e-05, 'count': 1111, 'sum': 0.09046887533604916, 'median': 7.984985355592436e-05}","(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",01-02-2023.geojson,,,,,,
Kamareddy,TSD0005,3701.83,"{'min': 6.724776752412141e-05, 'max': 8.405042712166582e-05, 'mean': 7.580892217328149e-05, 'count': 977, 'sum': 0.07406531696329602, 'median': 7.607776387860242e-05}","(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",01-02-2023.geojson,,,,,,
Karimnagar,TSD0006,2127.79,"{'min': 7.809816144713897e-05, 'max': 0.00013564806683270442, 'mean': 9.445549418406855e-05, 'count': 559, 'sum': 0.05280062124889432, 'median': 9.012497819689914e-05}","(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",01-02-2023.geojson,,,,,,
Khammam,TSD0007,4491.25,"{'min': 7.007818255236503e-05, 'max': 0.00011544168938651186, 'mean': 8.622727606337511e-05, 'count': 1160, 'sum': 0.10002364023351512, 'median': 8.712338606788259e-05}","(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",01-02-2023.geojson,,,,,,
Mahabubabad,TSD0008,3551.04,"{'min': 7.346112222256073e-05, 'max': 0.00010321402140617026, 'mean': 8.728047133119118e-05, 'count': 933, 'sum': 0.08143267975200137, 'median': 8.782826637692602e-05}","(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",01-02-2023.geojson,,,,,,
Mancherial,TSD0009,3909.4,"{'min': 8.193704479137471e-05, 'max': 0.0002701251516996412, 'mean': 0.00011158879383946029, 'count': 1041, 'sum': 0.11616393438687816, 'median': 0.00010178281920024127}","(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",01-02-2023.geojson,,,,,,
Medak,TSD0010,2771.68,"{'min': 6.89869437794312e-05, 'max': 8.494936954500003e-05, 'mean': 7.574977776765152e-05, 'count': 721, 'sum': 0.054615589770476744, 'median': 7.569340811431095e-05}","(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",01-02-2023.geojson,,,,,,
Nagarkurnool,TSD0011,6399.07,"{'min': 6.276447676808183e-05, 'max': 9.202498256367468e-05, 'mean': 7.058824306740099e-05, 'count': 1639, 'sum': 0.11569413038747021, 'median': 7.041122354946843e-05}","(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",01-02-2023.geojson,,,,,,
Nalgonda,TSD0012,7218.26,"{'min': 6.285292864525774e-05, 'max': 0.00011529753904609772, 'mean': 7.245478003640974e-05, 'count': 1890, 'sum': 0.13693953426881442, 'median': 7.205235907662729e-05}","(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-02-2023.geojson,,,,,,
Nirmal,TSD0013,3729.13,"{'min': 7.071966464114301e-05, 'max': 0.00010687290967264853, 'mean': 8.313146423959536e-05, 'count': 991, 'sum': 0.08238328106143901, 'median': 8.273312681668573e-05}","(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",01-02-2023.geojson,,,,,,
Nizamabad,TSD0014,4168.33,"{'min': 6.501199651035473e-05, 'max': 8.372931030993915e-05, 'mean': 7.476917886623537e-05, 'count': 1101, 'sum': 0.08232086593172513, 'median': 7.516027912922473e-05}","(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",01-02-2023.geojson,,,,,,
Peddapalli,TSD0015,2195.39,"{'min': 8.275715840541272e-05, 'max': 0.00036106448650873496, 'mean': 0.00013898186192993733, 'count': 582, 'sum': 0.08088744364322352, 'median': 0.00012068005162461595}","(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",01-02-2023.geojson,,,,,,
Rajanna Sircilla,TSD0016,1897.97,"{'min': 7.281586489598504e-05, 'max': 8.746946687430492e-05, 'mean': 7.877407903201506e-05, 'count': 504, 'sum': 0.039702135832135596, 'median': 7.835287096026171e-05}","(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-02-2023.geojson,,,,,,
Sangareddy,TSD0017,4460.37,"{'min': 7.043633027329362e-05, 'max': 0.00013474680509960904, 'mean': 7.958633859379952e-05, 'count': 1176, 'sum': 0.09359353418630822, 'median': 7.684431985940777e-05}","(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-02-2023.geojson,,,,,,
Siddipet,TSD0018,3637.17,"{'min': 7.050123881764454e-05, 'max': 0.00010210002108404192, 'mean': 8.161907691052837e-05, 'count': 969, 'sum': 0.07908888552630199, 'median': 8.135176510561149e-05}","(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-02-2023.geojson,,,,,,
Vikarabad,TSD0019,3618.96,"{'min': 7.53235341144046e-05, 'max': 0.00013588804408638152, 'mean': 8.498181941679819e-05, 'count': 946, 'sum': 0.08039280116829109, 'median': 8.39169221626524e-05}","(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-02-2023.geojson,,,,,,
Wanaparthy,TSD0020,2174.67,"{'min': 6.820618355703836e-05, 'max': 7.912281707783755e-05, 'mean': 7.339397938533251e-05, 'count': 571, 'sum': 0.04190796222902486, 'median': 7.329640131350563e-05}","(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",01-02-2023.geojson,,,,,,
Warangal Rural,TSD0021,2139.98,"{'min': 7.626849609000314e-05, 'max': 0.00011395775404843348, 'mean': 8.94657903503765e-05, 'count': 571, 'sum': 0.05108496629006498, 'median': 8.773943414348957e-05}","(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-02-2023.geojson,,,,,,
Warangal Urban,TSD0022,1294.45,"{'min': 7.725753792272088e-05, 'max': 0.0001001667495342735, 'mean': 8.571463933453338e-05, 'count': 340, 'sum': 0.02914297737374135, 'median': 8.514355123748172e-05}","(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-02-2023.geojson,,,,,,
Yadadri Bhuvanagiri,TSD0023,3422.72,"{'min': 7.005005380355621e-05, 'max': 9.505358235171249e-05, 'mean': 7.92178745336988e-05, 'count': 901, 'sum': 0.07137530495486262, 'median': 7.809805573352704e-05}","(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",01-02-2023.geojson,,,,,,
Narayanpet,TSD0024,2380.13,"{'min': 7.450523623810736e-05, 'max': 0.00013066702850427178, 'mean': 8.137836921829589e-05, 'count': 611, 'sum': 0.04972218359237879, 'median': 7.980441417872931e-05}","(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",01-02-2023.geojson,,,,,,
Jogulamba Gadwal,TSD0025,2574.21,"{'min': 6.757117573402432e-05, 'max': 7.794499671999851e-05, 'mean': 7.348004930191736e-05, 'count': 665, 'sum': 0.04886423278577504, 'median': 7.368834602667359e-05}","(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",01-02-2023.geojson,,,,,,
Rangareddy,TSD0026,4997.54,"{'min': 6.8899005285973e-05, 'max': 0.00016207709633234775, 'mean': 9.314733963116763e-05, 'count': 1320, 'sum': 0.12295448831314126, 'median': 8.885829704829537e-05}","(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",01-02-2023.geojson,,,,,,
Suryapet,TSD0027,3584.22,"{'min': 6.970178113673207e-05, 'max': 0.00019550805061735558, 'mean': 8.823058028331996e-05, 'count': 941, 'sum': 0.08302497604660408, 'median': 7.865793714316387e-05}","(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",01-02-2023.geojson,,,,,,
Medchal Malkajgiri,TSD0028,1088.52,"{'min': 7.911573780147339e-05, 'max': 0.00015247006040086433, 'mean': 9.945928133098781e-05, 'count': 288, 'sum': 0.02864427302332449, 'median': 9.466820777238301e-05}","(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",01-02-2023.geojson,,,,,,
Adilabad,TSD0029,3980.34,"{'min': 7.849127061975616e-05, 'max': 0.0001137318171198739, 'mean': 8.787753587778606e-05, 'count': 1041, 'sum': 0.09148051484877529, 'median': 8.6885974602473e-05}","(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",01-02-2023.geojson,,,,,,
Hyderabad,TSD0030,182.64,"{'min': 0.00012222740602300914, 'max': 0.00016399810955083615, 'mean': 0.00014645289315645715, 'count': 48, 'sum': 0.007029738871509943, 'median': 0.00014908852283162198}","(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",01-02-2023.geojson,,,,,,
Kumurambheem Asifabad,TSD0031,4495.32,"{'min': 8.112911914797122e-05, 'max': 0.00013010546693928315, 'mean': 9.313124982508918e-05, 'count': 1182, 'sum': 0.11008113729325542, 'median': 9.220163306598586e-05}","(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",01-02-2023.geojson,,,,,,
Jayashankar Bhupalpally,TSD0032,2946.01,"{'min': 7.05361219292253e-05, 'max': 0.00018667293110153081, 'mean': 9.445533486796436e-05, 'count': 780, 'sum': 0.0736751611970122, 'median': 8.789785710678442e-05}","(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",01-02-2023.geojson,,,,,,
Mahabubnagar,TSD0033,2749.62,"{'min': 7.282702662840656e-05, 'max': 9.167970384510163e-05, 'mean': 8.169685539366359e-05, 'count': 722, 'sum': 0.05898512959422511, 'median': 8.168897113999853e-05}","(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",01-02-2023.geojson,,,,,,
Bhadradri Kothagudem,TSD0001,6974.14,"{'min': 7.152395955309756e-05, 'max': 0.00017205709566295717, 'mean': 9.343421210709618e-05, 'count': 1825, 'sum': 0.17051743709545053, 'median': 8.946747461227848e-05}","(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",01-03-2023.geojson,,,,,,
Jagtial,TSD0002,2853.09,"{'min': 7.402448355134443e-05, 'max': 0.00010203237974868614, 'mean': 8.033843834385073e-05, 'count': 758, 'sum': 0.060896536264638854, 'median': 7.98805112890201e-05}","(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",01-03-2023.geojson,,,,,,
Jangoan,TSD0003,2112.71,"{'min': 7.09531856931553e-05, 'max': 8.049309008010977e-05, 'mean': 7.550464176959018e-05, 'count': 559, 'sum': 0.04220709474920091, 'median': 7.535995307050821e-05}","(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",01-03-2023.geojson,,,,,,
Mulugu,TSD0004,4189.02,"{'min': 7.813549576834083e-05, 'max': 0.00011428729651786947, 'mean': 9.081743109761313e-05, 'count': 1111, 'sum': 0.10089816594944818, 'median': 8.975517289332957e-05}","(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",01-03-2023.geojson,,,,,,
Kamareddy,TSD0005,3701.83,"{'min': 6.982616733015595e-05, 'max': 8.409673839334322e-05, 'mean': 7.681553990085322e-05, 'count': 977, 'sum': 0.0750487824831336, 'median': 7.683599155140268e-05}","(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",01-03-2023.geojson,,,,,,
Karimnagar,TSD0006,2127.79,"{'min': 7.316761647813698e-05, 'max': 8.755420413578519e-05, 'mean': 7.820592105201134e-05, 'count': 559, 'sum': 0.04371710986807434, 'median': 7.772997732020256e-05}","(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",01-03-2023.geojson,,,,,,
Khammam,TSD0007,4491.25,"{'min': 7.375516032556518e-05, 'max': 0.00011005700135745874, 'mean': 8.197776839628686e-05, 'count': 1160, 'sum': 0.09509421133969276, 'median': 8.109764635336536e-05}","(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",01-03-2023.geojson,,,,,,
Mahabubabad,TSD0008,3551.04,"{'min': 6.9654676150644e-05, 'max': 0.0001034472838972565, 'mean': 8.378676860257361e-05, 'count': 933, 'sum': 0.07817305510620118, 'median': 8.1958590727391e-05}","(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",01-03-2023.geojson,,,,,,
Mancherial,TSD0009,3909.4,"{'min': 7.791634046474867e-05, 'max': 0.0002701829737544457, 'mean': 0.00012163669663333573, 'count': 1041, 'sum': 0.1266238011953025, 'median': 0.00011404473119912404}","(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",01-03-2023.geojson,,,,,,
Medak,TSD0010,2771.68,"{'min': 7.263118482980343e-05, 'max': 9.174868732608891e-05, 'mean': 7.965668516643678e-05, 'count': 721, 'sum': 0.057432470005000916, 'median': 7.921236610894705e-05}","(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",01-03-2023.geojson,,,,,,
Nagarkurnool,TSD0011,6399.07,"{'min': 6.453008211479148e-05, 'max': 9.038477981802566e-05, 'mean': 7.557564235050422e-05, 'count': 1639, 'sum': 0.12386847781247641, 'median': 7.457291613577414e-05}","(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",01-03-2023.geojson,,,,,,
Nalgonda,TSD0012,7218.26,"{'min': 6.653576229705951e-05, 'max': 0.00010673867940410114, 'mean': 7.526657581261502e-05, 'count': 1890, 'sum': 0.14225382828584238, 'median': 7.438629406859166e-05}","(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-03-2023.geojson,,,,,,
Nirmal,TSD0013,3729.13,"{'min': 6.90673241771096e-05, 'max': 9.443977236640828e-05, 'mean': 7.851916490815355e-05, 'count': 991, 'sum': 0.07781249242398017, 'median': 7.708020997913175e-05}","(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",01-03-2023.geojson,,,,,,
Nizamabad,TSD0014,4168.33,"{'min': 6.793254968721456e-05, 'max': 8.728537051160501e-05, 'mean': 7.588085619417971e-05, 'count': 1101, 'sum': 0.08354482266979185, 'median': 7.60926067019274e-05}","(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",01-03-2023.geojson,,,,,,
Peddapalli,TSD0015,2195.39,"{'min': 7.601714880484017e-05, 'max': 0.0003035352107950688, 'mean': 0.00010889914046177353, 'count': 582, 'sum': 0.0633792997487522, 'median': 9.257333053704441e-05}","(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",01-03-2023.geojson,,,,,,
Rajanna Sircilla,TSD0016,1897.97,"{'min': 7.286314060356839e-05, 'max': 8.343779141012012e-05, 'mean': 7.781057336536993e-05, 'count': 504, 'sum': 0.03921652897614644, 'median': 7.781234231540933e-05}","(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-03-2023.geojson,,,,,,
Sangareddy,TSD0017,4460.37,"{'min': 7.087071153345419e-05, 'max': 0.00012273847815460356, 'mean': 8.381879594396164e-05, 'count': 1176, 'sum': 0.09857090403009888, 'median': 8.056659510103707e-05}","(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-03-2023.geojson,,,,,,
Siddipet,TSD0018,3637.17,"{'min': 7.08417023015758e-05, 'max': 8.98783767781336e-05, 'mean': 7.802610715573349e-05, 'count': 969, 'sum': 0.07560729783390575, 'median': 7.777697187715354e-05}","(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-03-2023.geojson,,,,,,
Vikarabad,TSD0019,3618.96,"{'min': 7.155796849892699e-05, 'max': 0.00012149832548814549, 'mean': 8.458531051195726e-05, 'count': 946, 'sum': 0.08001770374431157, 'median': 8.285674744467445e-05}","(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-03-2023.geojson,,,,,,
