district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Siddipet,TSSD0587,66.64,"{'count': 0, 'min': 21.142051241731785, 'mean': 21.142051241731785, 'max': 21.142051241731785, 'median': 21.142051241731785}","(78.75009036300014, 18.179105241000116, 78.85292966200007, 18.26297022400007)",31-01-2022.geojson,Narayanraopet,,,,,
Nizamabad,TSSD0588,59.09,"{'min': 21.292205810546875, 'max': 21.292205810546875, 'mean': 21.292205810546875, 'count': 1, 'sum': 21.292205810546875, 'median': 21.292205810546875}","(77.93403706700008, 18.52915054300007, 78.05329923800008, 18.639067520000026)",31-01-2022.geojson,Mosra,,,,,
Nizamabad,TSSD0589,49.75,"{'min': 21.456207275390625, 'max': 21.456207275390625, 'mean': 21.456207275390625, 'count': 1, 'sum': 21.456207275390625, 'median': 21.456207275390625}","(77.91841617100005, 18.496525074000033, 78.04060240200005, 18.590460833)",31-01-2022.geojson,Chandur,,,,,
Sangareddy,TSSD0590,97.98,"{'min': 21.14520263671875, 'max': 21.14520263671875, 'mean': 21.14520263671875, 'count': 1, 'sum': 21.14520263671875, 'median': 21.14520263671875}","(78.03596075900009, 17.649676136000153, 78.15543426700003, 17.771041394000065)",31-01-2022.geojson,Chowtakur,,,,,
Medak,TSSD0591,67.5,"{'count': 0, 'min': 20.78027533520551, 'mean': 20.78027533520551, 'max': 20.78027533520551, 'median': 20.78027533520551}","(78.39670312900006, 17.869416313000045, 78.53362296600005, 17.948666831000025)",31-01-2022.geojson,Masaipet,,,,,
Siddipet,TSSD0592,70.13,"{'count': 0, 'min': 21.342169048044312, 'mean': 21.342169048044312, 'max': 21.342169048044312, 'median': 21.342169048044312}","(79.03345267100008, 17.94056795000006, 79.15307655800007, 18.032435260000113)",31-01-2022.geojson,Dhoolumitta,,,,,
Rangareddy,TSSD0001,254.22,"{'min': 28.629241943359375, 'max': 28.6710205078125, 'mean': 28.650131225585938, 'count': 2, 'sum': 57.300262451171875, 'median': 28.650131225585938}","(78.55995755200007, 17.23432776100003, 78.76246159900006, 17.40383786600006)",31-03-2022.geojson,Abdullapurmet,,,,,
Nagarkurnool,TSSD0002,502.12,"{'min': 28.405364990234375, 'max': 29.474761962890625, 'mean': 28.9650146484375, 'count': 5, 'sum': 144.8250732421875, 'median': 28.977142333984375}","(78.58204158400008, 16.328785754000023, 79.06420699900008, 16.552355156000033)",31-03-2022.geojson,Achampet,,,,,
Nalgonda,TSSD0003,124.12,"{'min': 30.42413330078125, 'max': 30.550872802734375, 'mean': 30.487503051757812, 'count': 2, 'sum': 60.975006103515625, 'median': 30.487503051757812}","(79.40552823000007, 16.61250682600007, 79.58503520000005, 16.727679548000026)",31-03-2022.geojson,Adavidevulapally,,,,,
Yadadri Bhuvanagiri,TSSD0004,141.84,"{'min': 28.85577392578125, 'max': 29.016265869140625, 'mean': 28.936019897460938, 'count': 2, 'sum': 57.872039794921875, 'median': 28.936019897460938}","(79.30480125000008, 17.343213083000023, 79.45808114400006, 17.48429223000005)",31-03-2022.geojson,Addagudur,,,,,
Mahabubnagar,TSSD0005,133.19,"{'min': 28.48089599609375, 'max': 28.48089599609375, 'mean': 28.48089599609375, 'count': 1, 'sum': 28.48089599609375, 'median': 28.48089599609375}","(77.85964485800008, 16.441965785000036, 78.01275922800005, 16.583453924000025)",31-03-2022.geojson,Addakal,,,,,
Adilabad,TSSD0006,296.11,"{'min': 29.697265625, 'max': 29.697265625, 'mean': 29.697265625, 'count': 1, 'sum': 29.697265625, 'median': 29.697265625}","(78.46791283600004, 19.529549935000034, 78.75075334500008, 19.743971118000047)",31-03-2022.geojson,Adilabad Rural,,,,,
Adilabad,TSSD0007,18.64,"{'min': 29.85235595703125, 'max': 29.85235595703125, 'mean': 29.85235595703125, 'count': 1, 'sum': 29.85235595703125, 'median': 29.85235595703125}","(78.51136180900005, 19.64107290800007, 78.56091570800004, 19.696663797000042)",31-03-2022.geojson,Adilabad Urban,,,,,
Jogulamba Gadwal,TSSD0008,281.08,"{'min': 29.033782958984375, 'max': 29.62310791015625, 'mean': 29.42486572265625, 'count': 3, 'sum': 88.27459716796875, 'median': 29.617706298828125}","(77.51085515500006, 15.892624954000041, 77.79118149700008, 16.073899572000073)",31-03-2022.geojson,Aiza,,,,,
Siddipet,TSSD0009,181.57,"{'min': 29.27923583984375, 'max': 29.449127197265625, 'mean': 29.364181518554688, 'count': 2, 'sum': 58.728363037109375, 'median': 29.364181518554688}","(79.09867562300008, 17.991228970000066, 79.28258652700003, 18.10859845500005)",31-03-2022.geojson,Akkannapet,,,,,
Yadadri Bhuvanagiri,TSSD0010,165.31,"{'min': 28.48492431640625, 'max': 28.48492431640625, 'mean': 28.48492431640625, 'count': 1, 'sum': 28.48492431640625, 'median': 28.48492431640625}","(78.99234199800003, 17.567113119000055, 79.16709451200006, 17.725946442000065)",31-03-2022.geojson,Alair,,,,,
Jogulamba Gadwal,TSSD0011,212.17,"{'min': 29.616363525390625, 'max': 29.830780029296875, 'mean': 29.72357177734375, 'count': 2, 'sum': 59.4471435546875, 'median': 29.72357177734375}","(78.05931506700006, 15.836429923000026, 78.25321888900004, 16.011158503000047)",31-03-2022.geojson,Alampur,,,,,
Medak,TSSD0012,106.37,"{'min': 28.865234375, 'max': 28.865234375, 'mean': 28.865234375, 'count': 1, 'sum': 28.865234375, 'median': 28.865234375}","(77.88797224100006, 17.883895607000056, 78.00388009500006, 18.014119892000053)",31-03-2022.geojson,Alladurg,,,,,
Bhadradri Kothagudem,TSSD0013,507.54,"{'min': 30.135528564453125, 'max': 31.033660888671875, 'mean': 30.467946370442707, 'count': 6, 'sum': 182.80767822265625, 'median': 30.447036743164062}","(80.39744846200006, 17.75296549600006, 80.69612561700006, 18.05460231400002)",31-03-2022.geojson,Allapalli,,,,,
Medchal_Malkajgiri,TSSD0014,43.73,"{'count': 0, 'min': 28.004085419716503, 'mean': 28.004085419716503, 'max': 28.004085419716503, 'median': 28.004085419716503}","(78.47891113600008, 17.480615318000048, 78.57688553000008, 17.549306657000045)",31-03-2022.geojson,Alwal,,,,,
Rangareddy,TSSD0015,138.08,"{'min': 28.2354736328125, 'max': 28.2354736328125, 'mean': 28.2354736328125, 'count': 1, 'sum': 28.2354736328125, 'median': 28.2354736328125}","(78.48719442500004, 16.794263726000054, 78.63278904100008, 16.922855003000052)",31-03-2022.geojson,Amangal,,,,,
Wanaparthy,TSSD0016,110.02,"{'count': 0, 'min': 28.79928638579945, 'mean': 28.79928638579945, 'max': 28.79928638579945, 'median': 28.79928638579945}","(77.65718116000005, 16.32682638500006, 77.80141077600007, 16.437234124000042)",31-03-2022.geojson,Amarchintha,,,,,
Hyderabad,TSSD0017,9.23,"{'count': 0, 'min': 28.333798273183206, 'mean': 28.333798273183206, 'max': 28.333798273183206, 'median': 28.333798273183206}","(78.48463282000006, 17.368221164000033, 78.52881660000008, 17.40365662100004)",31-03-2022.geojson,Amberpet,,,,,
Hyderabad,TSSD0018,3.86,"{'min': 28.08306884765625, 'max': 28.08306884765625, 'mean': 28.08306884765625, 'count': 1, 'sum': 28.08306884765625, 'median': 28.08306884765625}","(78.42921871100003, 17.43080978200004, 78.46511365000003, 17.45407132100007)",31-03-2022.geojson,Ammerpet,,,,,
Nagarkurnool,TSSD0019,1218.96,"{'min': 27.172821044921875, 'max': 28.920501708984375, 'mean': 27.927318572998047, 'count': 8, 'sum': 223.41854858398438, 'median': 27.989349365234375}","(78.48741327000005, 16.00923712100007, 79.02694515400003, 16.415272880000032)",31-03-2022.geojson,Amrabad,,,,,
Suryapet,TSSD0020,116.56,"{'min': 29.62713623046875, 'max': 29.62713623046875, 'mean': 29.62713623046875, 'count': 1, 'sum': 29.62713623046875, 'median': 29.62713623046875}","(79.90212536100006, 16.982533018000026, 80.06097163900006, 17.132924940000066)",31-03-2022.geojson,Ananthagiri,,,,,
