district_name,uid,area,min,max,mean,count,sum,median,geometry,source_file,bounds
Rangareddy,TSD0026,4997.54,36.38982009887695,58.96886444091797,48.090959635602495,21021.0,1010920.0625,46.12529373168945,"(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",01-04-2022.geojson,
Suryapet,TSD0027,3584.22,26.913318634033203,39.997623443603516,31.27089876378216,14965.0,467969.0,30.13995361328125,"(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",01-04-2022.geojson,
Medchal Malkajgiri,TSD0028,1088.52,47.18475341796875,58.96886444091797,54.54107532751092,4580.0,249798.125,57.51982498168945,"(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",01-04-2022.geojson,
Adilabad,TSD0029,3980.34,58.9627571105957,65.13813781738281,61.17169113232469,16656.0,1018875.6875,60.856300354003906,"(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",01-04-2022.geojson,
Hyderabad,TSD0030,182.64,53.84193420410156,57.51982498168945,56.44850251950585,769.0,43408.8984375,57.51982498168945,"(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",01-04-2022.geojson,
Kumurambheem Asifabad,TSD0031,4495.32,49.283721923828125,63.67683792114258,60.30076688727807,19038.0,1148006.0,61.658878326416016,"(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",01-04-2022.geojson,
Jayashankar Bhupalpally,TSD0032,2946.01,38.386192321777344,51.785404205322266,44.49436878209243,12464.0,554577.8125,44.76894760131836,"(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",01-04-2022.geojson,
Mahabubnagar,TSD0033,2749.62,39.57676696777344,51.16244888305664,46.565562928267845,11529.0,536854.375,46.57078552246094,"(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",01-04-2022.geojson,
Bhadradri Kothagudem,TSD0001,6974.14,41.79978942871094,47.79423141479492,45.84482197320174,29181.0,1337797.75,46.427608489990234,"(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",01-05-2022.geojson,
Jagtial,TSD0002,2853.09,46.59221649169922,48.11530685424805,46.77944091171856,12109.0,566452.25,46.63731002807617,"(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",01-05-2022.geojson,
Jangoan,TSD0003,2112.71,47.68770217895508,48.796878814697266,47.90110125056079,8916.0,427086.21875,47.86113739013672,"(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",01-05-2022.geojson,
Mulugu,TSD0004,4189.02,42.37284469604492,48.04829025268555,44.25652449324324,17760.0,785995.875,43.964500427246094,"(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",01-05-2022.geojson,
Kamareddy,TSD0005,3701.83,46.791282653808594,49.428855895996094,48.21600195487758,15602.0,752266.0625,48.347564697265625,"(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",01-05-2022.geojson,
Karimnagar,TSD0006,2127.79,46.76361083984375,48.48342514038086,47.72451597692223,9013.0,430141.0625,47.77357482910156,"(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",01-05-2022.geojson,
Khammam,TSD0007,4491.25,45.895687103271484,49.582557678222656,48.20448824380055,18671.0,900026.0,48.803977966308594,"(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",01-05-2022.geojson,
Mahabubabad,TSD0008,3551.04,45.12967300415039,48.803977966308594,47.19816443467253,15009.0,708397.25,47.43893814086914,"(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",01-05-2022.geojson,
Mancherial,TSD0009,3909.4,42.97960662841797,48.11530685424805,46.14001905741424,16529.0,762648.375,46.303802490234375,"(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",01-05-2022.geojson,
Medak,TSD0010,2771.68,47.543113708496094,51.029930114746094,49.469214505381856,11706.0,579086.625,49.428855895996094,"(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",01-05-2022.geojson,
Nagarkurnool,TSD0011,6399.07,42.405006408691406,47.91976547241211,45.30551415797317,26169.0,1185600.0,45.1955680847168,"(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",01-05-2022.geojson,
Nalgonda,TSD0012,7218.26,42.405006408691406,48.313785552978516,45.51902236759507,30267.0,1377724.25,45.93468475341797,"(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-05-2022.geojson,
Nirmal,TSD0013,3729.13,45.125633239746094,48.9997673034668,46.53255456160386,15762.0,733446.125,46.53084182739258,"(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",01-05-2022.geojson,
Nizamabad,TSD0014,4168.33,46.61686706542969,48.9997673034668,48.026195061169005,17656.0,847950.5,48.347564697265625,"(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",01-05-2022.geojson,
Peddapalli,TSD0015,2195.39,46.303802490234375,48.378868103027344,47.933853887399465,9325.0,446983.1875,48.049442291259766,"(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",01-05-2022.geojson,
Rajanna Sircilla,TSD0016,1897.97,46.61686706542969,47.543113708496094,47.00518760880378,8042.0,378015.71875,46.791282653808594,"(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-05-2022.geojson,
Sangareddy,TSD0017,4460.37,46.998291015625,54.47060012817383,49.34196967270009,18729.0,924125.75,48.523441314697266,"(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-05-2022.geojson,
Siddipet,TSD0018,3637.17,47.44586181640625,50.7761344909668,48.15722815123316,15367.0,740032.125,47.904388427734375,"(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-05-2022.geojson,
Vikarabad,TSD0019,3618.96,45.184661865234375,50.80632019042969,48.10183381750957,15146.0,728550.375,48.0871467590332,"(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-05-2022.geojson,
Wanaparthy,TSD0020,2174.67,44.34125900268555,48.10233688354492,45.91131227317717,9093.0,417471.5625,45.96583557128906,"(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",01-05-2022.geojson,
Warangal Rural,TSD0021,2139.98,46.38917541503906,48.48342514038086,47.52066404090658,9045.0,429824.40625,47.68770217895508,"(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-05-2022.geojson,
Warangal Urban,TSD0022,1294.45,47.68770217895508,48.48342514038086,48.15956231725146,5472.0,263529.125,48.233642578125,"(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-05-2022.geojson,
Yadadri Bhuvanagiri,TSD0023,3422.72,45.93468475341797,49.859554290771484,48.55827931082299,14423.0,700356.0625,48.313785552978516,"(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",01-05-2022.geojson,
Narayanpet,TSD0024,2380.13,41.522216796875,47.07162094116211,44.79952710904309,9886.0,442888.125,44.258968353271484,"(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",01-05-2022.geojson,
Jogulamba Gadwal,TSD0025,2574.21,40.99590301513672,45.96583557128906,43.76351730589336,10690.0,467832.0,44.34125900268555,"(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",01-05-2022.geojson,
Rangareddy,TSD0026,4997.54,45.56610870361328,54.61688995361328,50.008782883782885,21021.0,1051234.625,49.31135559082031,"(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",01-05-2022.geojson,
Suryapet,TSD0027,3584.22,46.796966552734375,48.98199462890625,47.912750584697626,14965.0,717014.3125,47.89627456665039,"(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",01-05-2022.geojson,
Medchal Malkajgiri,TSD0028,1088.52,48.796878814697266,54.61688995361328,52.44497134279476,4580.0,240197.96875,54.47060012817383,"(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",01-05-2022.geojson,
Adilabad,TSD0029,3980.34,43.77229309082031,45.982688903808594,44.56305910782901,16656.0,742242.3125,44.484859466552734,"(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",01-05-2022.geojson,
Hyderabad,TSD0030,182.64,54.47060012817383,54.61688995361328,54.513212166775034,769.0,41920.66015625,54.47060012817383,"(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",01-05-2022.geojson,
Kumurambheem Asifabad,TSD0031,4495.32,42.8317756652832,47.4821891784668,45.03045553629583,19038.0,857289.8125,45.06443786621094,"(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",01-05-2022.geojson,
Jayashankar Bhupalpally,TSD0032,2946.01,42.92383575439453,48.48342514038086,45.7096538029525,12464.0,569725.125,45.0144157409668,"(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",01-05-2022.geojson,
Mahabubnagar,TSD0033,2749.62,45.57682800292969,48.769187927246094,47.51684339491717,11529.0,547821.6875,47.91976547241211,"(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",01-05-2022.geojson,
Bhadradri Kothagudem,TSD0001,6974.14,35.59879684448242,44.17878341674805,40.89920239196738,29181.0,1193479.625,40.99896240234375,"(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",01-06-2022.geojson,
Jagtial,TSD0002,2853.09,28.763105392456055,33.11927032470703,30.401439528449913,12109.0,368131.03125,30.11875343322754,"(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",01-06-2022.geojson,
Jangoan,TSD0003,2112.71,28.766427993774414,32.173912048339844,30.63120022992373,8916.0,273107.78125,30.313461303710938,"(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",01-06-2022.geojson,
Mulugu,TSD0004,4189.02,33.33076858520508,41.38080978393555,37.26430884009009,17760.0,661814.125,36.978397369384766,"(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",01-06-2022.geojson,
Kamareddy,TSD0005,3701.83,24.201290130615234,28.03533172607422,26.23940640622997,15602.0,409387.21875,26.420129776000977,"(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",01-06-2022.geojson,
Karimnagar,TSD0006,2127.79,28.996662139892578,33.79693603515625,30.973555558637525,9013.0,279164.65625,30.500577926635742,"(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",01-06-2022.geojson,
Khammam,TSD0007,4491.25,33.64158630371094,43.86208724975586,38.94839590809276,18671.0,727205.5,38.36188507080078,"(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",01-06-2022.geojson,
Mahabubabad,TSD0008,3551.04,31.37517547607422,36.89872360229492,34.724090545672595,15009.0,521173.875,34.680423736572266,"(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",01-06-2022.geojson,
Mancherial,TSD0009,3909.4,30.912418365478516,37.193668365478516,34.82115902353439,16529.0,575558.9375,35.0795783996582,"(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",01-06-2022.geojson,
Medak,TSD0010,2771.68,25.245695114135742,29.086584091186523,26.89328122330429,11706.0,314812.75,26.452985763549805,"(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",01-06-2022.geojson,
Nagarkurnool,TSD0011,6399.07,26.68303871154785,29.79710578918457,28.77197733960029,26169.0,752933.875,28.789472579956055,"(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",01-06-2022.geojson,
Nalgonda,TSD0012,7218.26,27.845518112182617,32.89697265625,29.733455578683053,30267.0,899942.5,29.215198516845703,"(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-06-2022.geojson,
Nirmal,TSD0013,3729.13,27.494932174682617,30.946002960205078,29.178144033117626,15762.0,459905.90625,29.104476928710938,"(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",01-06-2022.geojson,
Nizamabad,TSD0014,4168.33,25.64531135559082,29.859594345092773,27.95456749830086,17656.0,493565.84375,28.03533172607422,"(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",01-06-2022.geojson,
Peddapalli,TSD0015,2195.39,30.47610855102539,36.41823196411133,33.950814343163536,9325.0,316591.34375,33.79693603515625,"(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",01-06-2022.geojson,
Rajanna Sircilla,TSD0016,1897.97,27.247615814208984,29.859594345092773,28.634178376025865,8042.0,230276.0625,28.763105392456055,"(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-06-2022.geojson,
Sangareddy,TSD0017,4460.37,24.201290130615234,32.67580032348633,26.033811201879438,18729.0,487587.25,25.695924758911133,"(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-06-2022.geojson,
Siddipet,TSD0018,3637.17,27.247615814208984,30.500577926635742,28.883736253009697,15367.0,443856.375,28.766427993774414,"(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-06-2022.geojson,
Vikarabad,TSD0019,3618.96,23.62151527404785,26.682645797729492,25.487178958140763,15146.0,386028.8125,25.58318328857422,"(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-06-2022.geojson,
Wanaparthy,TSD0020,2174.67,25.59716796875,28.789472579956055,27.363820383811724,9093.0,248819.21875,27.46784782409668,"(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",01-06-2022.geojson,
Warangal Rural,TSD0021,2139.98,31.37517547607422,34.680423736572266,33.2710682697623,9045.0,300936.8125,33.33076858520508,"(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-06-2022.geojson,
Warangal Urban,TSD0022,1294.45,29.904359817504883,33.33076858520508,31.460583424707604,5472.0,172152.3125,31.616666793823242,"(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-06-2022.geojson,
Yadadri Bhuvanagiri,TSD0023,3422.72,28.691356658935547,32.434059143066406,31.299073095056507,14423.0,451426.53125,31.387746810913086,"(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",01-06-2022.geojson,
Narayanpet,TSD0024,2380.13,22.702693939208984,26.268672943115234,24.469113519117943,9886.0,241901.65625,24.3700008392334,"(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",01-06-2022.geojson,
Jogulamba Gadwal,TSD0025,2574.21,23.450651168823242,27.46784782409668,25.254496024321796,10690.0,269970.5625,25.59716796875,"(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",01-06-2022.geojson,
Rangareddy,TSD0026,4997.54,26.33551788330078,33.46497344970703,29.218210361067506,21021.0,614196.0,28.691356658935547,"(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",01-06-2022.geojson,
Suryapet,TSD0027,3584.22,31.025632858276367,35.68565368652344,33.32495197126629,14965.0,498707.90625,32.89697265625,"(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",01-06-2022.geojson,
Medchal Malkajgiri,TSD0028,1088.52,28.547992706298828,33.46497344970703,31.821823826419212,4580.0,145743.953125,32.67580032348633,"(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",01-06-2022.geojson,
Adilabad,TSD0029,3980.34,29.104476928710938,31.092073440551758,29.865519557516812,16656.0,497440.09375,29.846416473388672,"(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",01-06-2022.geojson,
Hyderabad,TSD0030,182.64,32.67580032348633,33.46497344970703,32.905675999674905,769.0,25304.46484375,32.67580032348633,"(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",01-06-2022.geojson,
Kumurambheem Asifabad,TSD0031,4495.32,30.081857681274414,37.0579833984375,33.9418531358336,19038.0,646185.0,34.85243225097656,"(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",01-06-2022.geojson,
Jayashankar Bhupalpally,TSD0032,2946.01,32.40052032470703,37.9779052734375,35.803546714537866,12464.0,446255.40625,36.04289627075195,"(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",01-06-2022.geojson,
Mahabubnagar,TSD0033,2749.62,24.995864868164062,28.789472579956055,26.524601006158385,11529.0,305802.125,26.652585983276367,"(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",01-06-2022.geojson,
Bhadradri Kothagudem,TSD0001,6974.14,31.709056854248047,36.9978141784668,34.141299132997496,29181.0,996277.25,33.579803466796875,"(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",01-07-2022.geojson,
Jagtial,TSD0002,2853.09,31.394821166992188,35.84733963012695,34.117820422826,12109.0,413132.6875,33.66448211669922,"(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",01-07-2022.geojson,
Jangoan,TSD0003,2112.71,28.923683166503906,31.028478622436523,29.495324416778825,8916.0,262980.3125,29.563549041748047,"(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",01-07-2022.geojson,
Mulugu,TSD0004,4189.02,32.77958679199219,36.964046478271484,34.79550605292793,17760.0,617968.1875,34.55834197998047,"(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",01-07-2022.geojson,
Kamareddy,TSD0005,3701.83,26.91602325439453,31.178739547729492,28.914780556979874,15602.0,451128.40625,28.95354461669922,"(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",01-07-2022.geojson,
Karimnagar,TSD0006,2127.79,30.564634323120117,35.8196907043457,32.327748807278375,9013.0,291370.0,31.567737579345703,"(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",01-07-2022.geojson,
Khammam,TSD0007,4491.25,28.61272430419922,33.579803466796875,31.043526725938623,18671.0,579613.6875,31.233341217041016,"(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",01-07-2022.geojson,
Mahabubabad,TSD0008,3551.04,29.82170867919922,33.47728729248047,31.688103804384035,15009.0,475606.75,31.789438247680664,"(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",01-07-2022.geojson,
Mancherial,TSD0009,3909.4,33.8577995300293,39.0321044921875,36.774025954383205,16529.0,607837.875,36.89725112915039,"(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",01-07-2022.geojson,
Medak,TSD0010,2771.68,26.55315399169922,29.749248504638672,28.256019882966,11706.0,330764.96875,28.008926391601562,"(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",01-07-2022.geojson,
Nagarkurnool,TSD0011,6399.07,23.29937744140625,28.942628860473633,26.78588931560243,26169.0,700959.9375,27.297489166259766,"(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",01-07-2022.geojson,
Nalgonda,TSD0012,7218.26,23.920276641845703,29.69215202331543,26.050758664552152,30267.0,788478.3125,25.607038497924805,"(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-07-2022.geojson,
Nirmal,TSD0013,3729.13,31.8741397857666,34.97346496582031,34.0936984519731,15762.0,537384.875,34.20482635498047,"(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",01-07-2022.geojson,
Nizamabad,TSD0014,4168.33,28.90213394165039,34.60545349121094,32.04932459220662,17656.0,565862.875,31.8741397857666,"(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",01-07-2022.geojson,
Peddapalli,TSD0015,2195.39,33.437095642089844,39.0321044921875,36.28223860589812,9325.0,338331.875,35.8196907043457,"(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",01-07-2022.geojson,
Rajanna Sircilla,TSD0016,1897.97,29.749248504638672,33.66448211669922,31.053123445660283,8042.0,249729.21875,31.394821166992188,"(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-07-2022.geojson,
Sangareddy,TSD0017,4460.37,24.800268173217773,33.28093338012695,26.888738720700516,18729.0,503599.1875,26.678913116455078,"(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-07-2022.geojson,
Siddipet,TSD0018,3637.17,28.923683166503906,31.403175354003906,29.786297341706252,15367.0,457726.03125,29.636573791503906,"(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-07-2022.geojson,
Vikarabad,TSD0019,3618.96,22.80143928527832,26.678913116455078,24.988858444473788,15146.0,378481.25,25.18683433532715,"(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-07-2022.geojson,
Wanaparthy,TSD0020,2174.67,22.876461029052734,27.583492279052734,25.667032676234466,9093.0,233390.328125,25.724811553955078,"(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",01-07-2022.geojson,
Warangal Rural,TSD0021,2139.98,29.82170867919922,34.54946517944336,32.226402708678826,9045.0,291487.8125,32.77958679199219,"(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-07-2022.geojson,
Warangal Urban,TSD0022,1294.45,29.82170867919922,32.77958679199219,31.0789245248538,5472.0,170063.875,31.028478622436523,"(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-07-2022.geojson,
Yadadri Bhuvanagiri,TSD0023,3422.72,25.546035766601562,31.41189956665039,29.88459188449005,14423.0,431025.46875,29.708730697631836,"(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",01-07-2022.geojson,
Narayanpet,TSD0024,2380.13,20.866674423217773,24.78288459777832,22.540123027513655,9886.0,222831.65625,22.337072372436523,"(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",01-07-2022.geojson,
Jogulamba Gadwal,TSD0025,2574.21,20.830541610717773,26.21352767944336,22.98024438727783,10690.0,245658.8125,22.876461029052734,"(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",01-07-2022.geojson,
Rangareddy,TSD0026,4997.54,24.677785873413086,34.40332794189453,28.18321856714714,21021.0,592439.4375,26.400983810424805,"(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",01-07-2022.geojson,
Suryapet,TSD0027,3584.22,25.744539260864258,30.615198135375977,28.458734964918143,14965.0,425884.96875,28.61272430419922,"(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",01-07-2022.geojson,
Medchal Malkajgiri,TSD0028,1088.52,29.00844955444336,34.40332794189453,31.902360807860262,4580.0,146112.8125,33.28093338012695,"(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",01-07-2022.geojson,
Adilabad,TSD0029,3980.34,33.241825103759766,34.42472457885742,33.699376350864554,16656.0,561296.8125,33.59764099121094,"(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",01-07-2022.geojson,
Hyderabad,TSD0030,182.64,33.28093338012695,34.40332794189453,33.60787142392718,769.0,25844.453125,33.28093338012695,"(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",01-07-2022.geojson,
Kumurambheem Asifabad,TSD0031,4495.32,33.54106521606445,38.411617279052734,35.19553984136989,19038.0,670052.6875,35.0857048034668,"(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",01-07-2022.geojson,
Jayashankar Bhupalpally,TSD0032,2946.01,32.70970916748047,39.0321044921875,36.64527088013479,12464.0,456746.65625,36.964046478271484,"(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",01-07-2022.geojson,
Mahabubnagar,TSD0033,2749.62,22.762680053710938,26.61035919189453,24.345173041894352,11529.0,280675.5,24.220016479492188,"(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",01-07-2022.geojson,
Bhadradri Kothagudem,TSD0001,6974.14,31.01605987548828,38.2711181640625,34.84137366779754,29181.0,1016706.125,34.43288040161133,"(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",01-08-2022.geojson,
Jagtial,TSD0002,2853.09,29.458465576171875,34.11762237548828,31.33399743992072,12109.0,379423.375,31.11977195739746,"(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",01-08-2022.geojson,
Jangoan,TSD0003,2112.71,29.238998413085938,32.866756439208984,30.456657974427994,8916.0,271551.5625,30.03122901916504,"(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",01-08-2022.geojson,
Mulugu,TSD0004,4189.02,32.07584762573242,35.67350387573242,34.55134431306306,17760.0,613631.875,34.384334564208984,"(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",01-08-2022.geojson,
Kamareddy,TSD0005,3701.83,26.026716232299805,29.16371726989746,27.702562171516472,15602.0,432215.375,27.88140296936035,"(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",01-08-2022.geojson,
Karimnagar,TSD0006,2127.79,29.83179473876953,34.94791793823242,31.87762468101631,9013.0,287313.03125,31.453733444213867,"(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",01-08-2022.geojson,
Khammam,TSD0007,4491.25,30.2996768951416,35.92914581298828,33.737855497830864,18671.0,629919.5,34.3702278137207,"(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",01-08-2022.geojson,
Mahabubabad,TSD0008,3551.04,31.38617706298828,35.1025390625,33.79302834965687,15009.0,507199.5625,34.06697082519531,"(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",01-08-2022.geojson,
Mancherial,TSD0009,3909.4,30.122875213623047,36.318077087402344,34.4696253554359,16529.0,569748.4375,35.08576583862305,"(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",01-08-2022.geojson,
Medak,TSD0010,2771.68,26.121746063232422,29.91404151916504,28.162288569964122,11706.0,329667.75,28.26030921936035,"(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",01-08-2022.geojson,
Nagarkurnool,TSD0011,6399.07,25.77298355102539,31.383594512939453,29.738227960564025,26169.0,778219.6875,29.98196792602539,"(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",01-08-2022.geojson,
Nalgonda,TSD0012,7218.26,26.472570419311523,31.62259292602539,29.158906564905674,30267.0,882552.625,28.765256881713867,"(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-08-2022.geojson,
Nirmal,TSD0013,3729.13,29.095096588134766,31.62734603881836,30.321911480142113,15762.0,477933.96875,30.137393951416016,"(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",01-08-2022.geojson,
Nizamabad,TSD0014,4168.33,27.12790870666504,30.971378326416016,29.424816634571815,17656.0,519524.5625,29.16371726989746,"(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",01-08-2022.geojson,
Peddapalli,TSD0015,2195.39,31.11977195739746,36.318077087402344,34.91235924932976,9325.0,325557.75,34.94791793823242,"(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",01-08-2022.geojson,
Rajanna Sircilla,TSD0016,1897.97,28.959701538085938,30.742124557495117,29.52667246953494,8042.0,237453.5,29.458465576171875,"(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-08-2022.geojson,
Sangareddy,TSD0017,4460.37,25.003040313720703,34.23834991455078,26.967922406428535,18729.0,505082.21875,26.312978744506836,"(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-08-2022.geojson,
Siddipet,TSD0018,3637.17,28.959701538085938,31.453733444213867,29.577182436389666,15367.0,454512.5625,29.418838500976562,"(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-08-2022.geojson,
