district_name,uid,area,geometry,min,max,mean,count,sum,median,source_file,centroid,bounds
Bhadradri Kothagudem,TSD0001,6974.14,"POLYGON ((80.91930093700006 17.219501523000076, 80.93815677200007 17.219711505000078, 80.94599778200006 17.216239710000025, 80.96048181900005 17.204223308000053, 80.97432110700004 17.200580471000023, 80.98196081600008 17.195719678000046, 80.99756551200005 17.190519193000057, 81.01168224600008 17.194482419000053, 81.03084699000004 17.19097596900002, 81.03570245900005 17.192742931000055, 81.04741297100009 17.205247366000037, 81.05431905400008 17.216630656000063, 81.05462547100007 17.225028551000037, 81.07640068000006 17.215797421000048, 81.10135354800008 17.222304266000037, 81.12871821900006 17.225024956000027, 81.16301032000007 17.231345744000066, 81.17359103800004 17.230852648000052, 81.17639205400008 17.23900755300002, 81.18621701100005 17.248444260000042, 81.18747237200006 17.25497424400004, 81.17922265000004 17.26613570300003, 81.17702057200006 17.291595912000048, 81.18989715100008 17.32459080700005, 81.20997667100005 17.32609141300003, 81.22142703400004 17.32152728400007, 81.23931066700004 17.320971102000044, 81.24574599400006 17.325649381000062, 81.27587177900006 17.318417217000047, 81.28141581300008 17.325345086000027, 81.28924492600004 17.328918816000055, 81.30482580900008 17.345874896000055, 81.31479948400005 17.370735360000026, 81.30780584200005 17.379199609000068, 81.29929075600006 17.38383777200005, 81.28705592100005 17.385314098000038, 81.26731606900006 17.392906353000058, 81.26154114200006 17.393180960000052, 81.24766706600008 17.400863339000068, 81.23943249700005 17.40972347400003, 81.22696337900004 17.438128794000022, 81.21114577800006 17.434855138000046, 81.18915266200008 17.443206330000066, 81.17376558500007 17.455110752000053, 81.16017798900003 17.47598924700003, 81.14060361100007 17.484989545000076, 81.13565348800006 17.490345571000034, 81.11328985600005 17.495516869000028, 81.08462918900005 17.461788139000078, 81.07071012000006 17.469360898000048, 81.03142200700006 17.48694847200005, 81.01184242000005 17.49265416800006, 80.99982129500006 17.53004676200004, 80.98328513300004 17.54129639200005, 80.96851696900006 17.557713747000037, 80.95665817200006 17.587575316000027, 80.94761723300007 17.590376735000063, 80.92616091600007 17.588785020000046, 80.89547265200008 17.589549043000034, 80.88827810200007 17.585283247000064, 80.88169469800005 17.57405725700005, 80.86812814700005 17.578950836000047, 80.85455870300007 17.593803906000062, 80.85538074100003 17.602459553000074, 80.85064934500008 17.615302891000056, 80.85161627200006 17.626142041000037, 80.85915001300003 17.631596929000068, 80.87072598100008 17.633893973000056, 80.88434785100003 17.63245850000004, 80.89906814200003 17.638342118000025, 80.90855858400005 17.647043549000045, 80.91092172600008 17.65451735700003, 80.90277183400008 17.658686212000077, 80.90940378500005 17.675833271000045, 80.89971482700008 17.682539578000046, 80.89104868500004 17.680542424000066, 80.89021828700004 17.68899144100004, 80.89378747900008 17.702911288000053, 80.89438234400006 17.721946976000027, 80.89148060700006 17.74127229800007, 80.89938125100008 17.740397647000066, 80.90662149300005 17.747955553000054, 80.91648227700006 17.749628292000068, 80.91915481200004 17.756110161000038, 80.92795197300006 17.761326621000023, 80.94580544200005 17.759978070000045, 80.95495830400006 17.774243195000054, 80.96788279100008 17.778141711000046, 80.97641873600008 17.776796469000033, 80.98486063500008 17.754907118000062, 80.99186040300003 17.75059177600002, 81.01581141400004 17.744440793000024, 81.02523034100005 17.749492088000068, 81.03555431900008 17.744945606000044, 81.04073316300008 17.733847465000053, 81.03980613700008 17.72728805400004, 81.01933040700004 17.720489392000047, 81.03706028200008 17.717494870000053, 81.04730890700006 17.718966720000026, 81.05600957400003 17.71613431000003, 81.05878982300004 17.70502630200002, 81.06597996400006 17.69649191700006, 81.07296216900005 17.696811285000024, 81.07865929400003 17.709094635000042, 81.06633861900008 17.71579815700005, 81.06421491300006 17.724239203000025, 81.06688091500007 17.733238545000063, 81.08145429400008 17.72280190500004, 81.08893043200004 17.721846995000078, 81.08573121000006 17.734967819000076, 81.07482301500005 17.760384276000025, 81.08449162900007 17.760523, 81.08199960400003 17.77421454100005, 81.09376572500008 17.77631771500006, 81.08730255900008 17.789740663000032, 81.08173460500007 17.794574214000022, 81.07348616700006 17.786030700000026, 81.04420747600005 17.781690511000022, 81.03185334800008 17.78762011200007, 81.01718711400008 17.791158550000034, 81.00838986900004 17.79732356200003, 81.00340922700008 17.817538658000046, 81.00279291800007 17.82979769800005, 80.99618620600006 17.848039894000067, 80.99395728600007 17.879195378000077, 80.99903015500007 17.90203457800004, 80.99835190000005 17.915967291000072, 80.99036784000003 17.93462771800006, 80.98569516600008 17.95283848400004, 80.97928505000004 18.00297699400005, 80.97310867000004 18.023010068000076, 80.96399110300007 18.037901971000053, 80.96918135000004 18.043579840000064, 80.96493722900004 18.056675691000066, 80.95279293900006 18.078688493000072, 80.95132381800005 18.089863965000063, 80.95452774300009 18.12818674400006, 80.97830069600008 18.150775899000053, 80.97843882000006 18.17546727000007, 80.95729807700008 18.173503530000062, 80.95053945500007 18.163342513000032, 80.94121863200007 18.156470244000047, 80.91351117900007 18.140753263000022, 80.89706450600005 18.13645095800007, 80.86661158100003 18.13663129100007, 80.85991980800003 18.148050127000033, 80.86029393700005 18.162458549000064, 80.85754155900008 18.169393454000044, 80.85810306100007 18.18535608600007, 80.85234697300007 18.20036142200007, 80.85397291600003 18.204187760000025, 80.86898573600007 18.203351733000034, 80.87236350800003 18.21016714900003, 80.86554403200006 18.22995519500006, 80.84389737500004 18.232224889000065, 80.83670141400006 18.238859586000046, 80.82425172000006 18.236465700000053, 80.82350556800003 18.218949139000074, 80.82432590000008 18.191628131000073, 80.81719612800003 18.188756672000068, 80.81513404400005 18.182179795000025, 80.79831472200004 18.16782601500006, 80.77417443600007 18.166261588000054, 80.76441295300003 18.167153193000047, 80.75722899000004 18.156792307000046, 80.74985266100003 18.15155749300004, 80.73391161600006 18.146125948000076, 80.74356321100004 18.129711189000034, 80.74252061900006 18.111731881000082, 80.73455400300008 18.105970334000062, 80.70882201500007 18.135334740000076, 80.68374052900003 18.115763436000066, 80.67732725400003 18.10790812700003, 80.67097772900007 18.113278751000053, 80.67823951700007 18.123111341000026, 80.67627080500006 18.130620411000052, 80.68040426400006 18.143846154000073, 80.67902052100004 18.149587637000025, 80.66431727800006 18.158406092000064, 80.65645102300005 18.151534428000105, 80.64806583700005 18.135181937000027, 80.63107288700007 18.141614033000053, 80.62264472700008 18.12775326700006, 80.64322329100008 18.12456839500004, 80.63528276100004 18.109146135, 80.61939035600005 18.113770743000032, 80.60103619300008 18.08054534200005, 80.58625068300006 18.086193222000077, 80.56486279700005 18.100225223000052, 80.54886063400005 18.102821894000044, 80.54498515300008 18.096755574000042, 80.53747092100008 18.095306169000025, 80.52705844400003 18.103099402, 80.51517419500004 18.11961108500003, 80.50243862200006 18.129112148000047, 80.50152529100006 18.136023600000044, 80.49555937300005 18.143483696000033, 80.47622210400004 18.132809438000038, 80.48000297700008 18.126768010000035, 80.46685992600004 18.09373376900004, 80.455870011 18.076208434000137, 80.45543337700008 18.06013922900007, 80.44803363000005 18.062269998000033, 80.43134345700008 18.057325561000027, 80.40356446700008 18.06987595000004, 80.38689399700007 18.082237242000076, 80.34928833800006 18.044075166000027, 80.34566919400004 18.037598803000037, 80.34071668100006 18.01359816300004, 80.31597996900001 17.99631982000011, 80.31512378400004 17.988111771000035, 80.32312548900006 17.976588191000076, 80.30835379500007 17.962273354000047, 80.28048554800006 17.956029648000026, 80.27176237000003 17.958207722000054, 80.26783344200004 17.925349594000068, 80.26987258000008 17.91744861600006, 80.28246526000004 17.904252577000022, 80.28002869200003 17.875318331000074, 80.28200840300008 17.865419773000042, 80.27606926800007 17.85871921100005, 80.27454641300005 17.846384085000068, 80.26906413500006 17.828109824000023, 80.26312500100005 17.819581836000054, 80.25193695800004 17.810672247000184, 80.25666319100003 17.789454380000052, 80.25336598400008 17.778240483000047, 80.25884346900006 17.77595647100003, 80.25766998600005 17.758494918000054, 80.26005920699998 17.75000591200012, 80.24837589200007 17.73334552700004, 80.24211194200007 17.73351724300005, 80.25003464300005 17.71181015600007, 80.26039104800003 17.706066575000023, 80.26094565000005 17.690436302000023, 80.25528922400008 17.663210078000077, 80.24717393000003 17.654611767000063, 80.23558219000006 17.65053294200004, 80.22828377000008 17.654753206000066, 80.20758777100008 17.650851572000022, 80.20644965000008 17.62406119900004, 80.21090270700006 17.611563656000044, 80.22520310200008 17.608431030000077, 80.21657112900004 17.588537100000053, 80.20695228600005 17.57089813400006, 80.20302028700007 17.556123807000063, 80.21467778600004 17.556304001000058, 80.23070173700006 17.54960176800006, 80.23306635300008 17.56598101000003, 80.24652136500004 17.542626107000046, 80.25685208400006 17.552560682000035, 80.26580809800004 17.55107326800004, 80.27251323000007 17.55705402700005, 80.27356481900006 17.56446056900006, 80.28344622700007 17.56536249000004, 80.28939908500007 17.577896090000024, 80.29718762000005 17.577326603000074, 80.34540260100005 17.563669891000075, 80.35957752100006 17.558862090000048, 80.37289699800004 17.55949329200007, 80.37084573700008 17.542938720000052, 80.35954970300008 17.532977349000078, 80.35335878600006 17.509155390000046, 80.36876601200004 17.509517222000056, 80.36890974700003 17.50215325000005, 80.37598742200004 17.495235336000064, 80.40977188500005 17.523392562000026, 80.43584248900004 17.51125793600005, 80.45546138900005 17.50810745600006, 80.47158959500007 17.508103492000032, 80.44482005700007 17.47138943500005, 80.43480792700007 17.45264878300003, 80.41644232200008 17.459281344000033, 80.39583528200006 17.43605484400007, 80.42095504800005 17.407267012000034, 80.42007638200005 17.385729514000047, 80.44105984800007 17.370595868000066, 80.47498911900004 17.37223864500004, 80.47609707600003 17.37450211500004, 80.50141487700006 17.377430568000023, 80.50614544500007 17.372798919000047, 80.50090891600007 17.34897257500006, 80.50130984800006 17.33640560500004, 80.50939767200003 17.32258300600006, 80.50833243100004 17.31732979800006, 80.55703324200005 17.32929843200003, 80.57330564900008 17.32665970200003, 80.57572901700007 17.335351752000065, 80.60210716200004 17.34559519800007, 80.60356883800006 17.350206804000038, 80.62548828100006 17.319702147000044, 80.63013866000006 17.31648540200007, 80.64423611500007 17.320566985000028, 80.65014668200007 17.30975660200005, 80.66752459200006 17.301116270000023, 80.68847909100003 17.28576821300004, 80.69512577100005 17.286664735000045, 80.70368282300007 17.29546894500004, 80.70814018500005 17.30543955400003, 80.71721119300008 17.30885214400007, 80.72716552700007 17.308889926000063, 80.73701863000008 17.304886272000033, 80.74892869500007 17.320991373000027, 80.77271031400005 17.30541223800003, 80.78217487400008 17.322223267000027, 80.78632981400006 17.336737114000073, 80.80704114200006 17.33487006200005, 80.82991944700007 17.35414147000006, 80.85142774000008 17.354621740000027, 80.84836674600007 17.37694833200004, 80.86748884000008 17.354183522000028, 80.86884568400006 17.335693040000024, 80.87215241800004 17.319189393000045, 80.86914714100004 17.282979622000028, 80.87489037400007 17.266620440000054, 80.86839040100006 17.255586616000073, 80.86476856000007 17.235195631000067, 80.88439128400006 17.229806543000052, 80.89326146500008 17.22220787300006, 80.91930093700006 17.219501523000076))",5.2774085722349954e-05,0.00014853041036646993,7.1365381569442e-05,1825.0,0.13024182136423165,6.720371339398406e-05,01-01-2022.geojson,"[80.70439006278075, 17.689273994357553]",
Jagtial,TSD0002,2853.09,"POLYGON ((79.29767471800005 18.81832694700006, 79.27565634000007 18.825384145000044, 79.26667298200005 18.831414323000047, 79.24829170700008 18.85410974100006, 79.22970541100005 18.862513205000027, 79.19123932700006 18.866696974000035, 79.17971633300004 18.87269444900005, 79.16191509800007 18.891931388000046, 79.15403174400006 18.90234427100006, 79.13336798800003 18.91954751800006, 79.10894716100006 18.944512625000073, 79.10336546900004 18.95617769000006, 79.10342341300003 18.970546520000028, 79.09459689400006 18.98363661600007, 79.09068935600004 18.995534658000054, 79.09017093800009 19.008893917000023, 79.08627810600007 19.02238813200006, 79.07972653700006 19.035286394000025, 79.06784576000007 19.048251150000056, 79.03433822900007 19.06593891600005, 79.02386525500003 19.07373521900007, 79.00507852400006 19.07644237100004, 78.99073875300007 19.073664746000077, 78.97228859400008 19.07988819600007, 78.95076054900005 19.074888773000055, 78.94261412100008 19.06952450400007, 78.93056119100004 19.056201005000048, 78.91987590600007 19.03649014900003, 78.90983681100005 19.031750032000048, 78.90117605800003 19.034610264000037, 78.87792220400007 19.052751573000023, 78.84687397700003 19.071133690000067, 78.83138286400003 19.06435017900003, 78.82426731700008 19.05269686300005, 78.81473815600003 19.046927700000026, 78.80302959700003 19.048398315000043, 78.78355973700008 19.034223843000063, 78.76711032500003 19.018609368000057, 78.75413896100008 19.013677769000026, 78.73805548700005 19.018090740000048, 78.70913099300003 19.03149992300007, 78.70244842500006 19.035733223000022, 78.69030181100004 19.033473289000028, 78.66417822900007 19.013013640000054, 78.65532629400008 18.997033045000023, 78.63755447500006 18.978111671000022, 78.63215092800004 18.976783065000063, 78.61053516900006 18.981722137000077, 78.59405290000007 18.998142676000043, 78.58201528700005 19.00011807900006, 78.56874304700005 18.989685481000038, 78.55633504700006 18.97715401800002, 78.55102615100003 18.951288583000064, 78.54756919500005 18.946473538000077, 78.53864631300007 18.946457939000027, 78.52866561200005 18.943393838000077, 78.52397341800008 18.925651181000035, 78.52153740100005 18.92464430900003, 78.51948718900007 18.901333296000075, 78.52400164300008 18.89557377500006, 78.53590114600007 18.887999313000023, 78.53950173600003 18.86854859400006, 78.53877035500005 18.860349821000057, 78.54213381400007 18.851778108000076, 78.53902617200004 18.842887098000062, 78.54758099600008 18.834714332000033, 78.54124807100004 18.81836116200003, 78.55119936700004 18.813016897000068, 78.55703825500007 18.800433146000046, 78.55287410200003 18.792515209000044, 78.56397558400005 18.784459756000047, 78.55776124300007 18.770003375000044, 78.55072961100007 18.767953007000074, 78.55566946100004 18.756645569000057, 78.55164994400008 18.746078064000073, 78.55781548900006 18.74019852600003, 78.57132122800004 18.73822959200004, 78.58176717500004 18.72275591600004, 78.58594250400006 18.72081223600003, 78.61433963900004 18.729428377000033, 78.62770646000007 18.727210339000067, 78.63702920300005 18.72122246200007, 78.63985018900007 18.714486803000057, 78.64029038200005 18.697567626000023, 78.63438664300008 18.689968479000072, 78.63177820100003 18.67737708100003, 78.63750425900008 18.672471813000072, 78.64531182100006 18.65606276500006, 78.64486961000006 18.650706524000043, 78.65284404300007 18.634542167000063, 78.66096073100005 18.63224633300007, 78.68461008100007 18.634656628000073, 78.69006835100004 18.633447099000023, 78.69393453700008 18.641395858000067, 78.70661826200006 18.641176793000056, 78.71988582500006 18.633711423000022, 78.73393083700006 18.634280751000063, 78.73653049800004 18.63165850200005, 78.75621335600005 18.63497564200003, 78.78772061600006 18.625507889000062, 78.80910946600005 18.612153720000038, 78.82310734000004 18.611897946000056, 78.84438237100005 18.597330460000023, 78.85699439600006 18.594168507000063, 78.87741406200007 18.597872276000032, 78.89380488400008 18.581903973000067, 78.90164818200003 18.571295977000034, 78.90899845200005 18.56847586200007, 78.91659031900008 18.573322465000047, 78.92971949400004 18.563739734000023, 78.93983040600006 18.578251502000057, 78.94092328300007 18.58330450400007, 78.95761081400008 18.580080504000023, 78.96001426500004 18.576368849000062, 78.97038572700006 18.578604227000028, 78.98339361100005 18.569487753000033, 78.98850070800006 18.574456944000076, 78.98048601100004 18.59285858900006, 78.96632042300007 18.60926065700005, 78.97712679800003 18.627837612000064, 78.98160106200004 18.645597646000056, 78.98786728500005 18.650530225000068, 78.98130534400008 18.661014262000037, 78.98776399200005 18.67165428100003, 78.99825150600003 18.673860008000077, 79.00466946500006 18.678822129000025, 79.01272968400008 18.675556800000038, 79.01662725500006 18.662583788000063, 79.02157071400006 18.65575330400003, 79.03346934700005 18.650916230000064, 79.03700121700007 18.64139861600006, 79.04569526100005 18.638171251000074, 79.04841031500007 18.65530956400005, 79.05383170500005 18.670876116000045, 79.06036744300008 18.670232491000036, 79.06309819700004 18.659227099000077, 79.08013020700008 18.652827815000023, 79.08669120600007 18.659764471000074, 79.09162911500005 18.653368116000024, 79.10163769700006 18.65108120800005, 79.10473187200006 18.660617208000076, 79.10366968100004 18.66919468900005, 79.11728771300005 18.664753374000043, 79.12409987700005 18.66557143500006, 79.12217016700004 18.66888558000005, 79.12097468500008 18.689048042000024, 79.11661866800006 18.69259231700005, 79.11294947900006 18.704128449000052, 79.12625362100005 18.70808689200004, 79.13566837800005 18.724824943000044, 79.14610214000004 18.722845411000037, 79.16072931800005 18.75580704600003, 79.18201221800007 18.75039265600003, 79.20136439700008 18.749960746000056, 79.21017106500005 18.74281532200007, 79.22278641500003 18.74538522100005, 79.23133810700006 18.754735923000055, 79.24418106400003 18.749876011000026, 79.25323229100007 18.755871313000057, 79.25372756500008 18.766537549000077, 79.26496947700008 18.79015850600007, 79.28463726600006 18.793130551000047, 79.29480575000008 18.80073584200005, 79.29767471800005 18.81832694700006))",5.95405747392682e-05,9.378447405226605e-05,6.839496272513266e-05,758.0,0.05184338174565055,6.627120451039221e-05,01-01-2022.geojson,"[78.87574330838751, 18.8338023749505]",
Jangoan,TSD0003,2112.71,"POLYGON ((79.23082975700004 17.992496808000055, 79.19181688800006 17.998869741000078, 79.17090370200003 17.991228970000236, 79.15307655800007 17.99202142000007, 79.13886367300006 17.978270715000065, 79.14332531700006 17.96626178500003, 79.12931064100007 17.947069743000043, 79.12089267400006 17.94056795000006, 79.11528311600006 17.929568060000065, 79.10442839300003 17.919704847000162, 79.10368182500008 17.914445605000026, 79.12190125400008 17.900707410000052, 79.11217573300007 17.899054464000073, 79.09278834100007 17.872292765000054, 79.07385871700006 17.87438372300005, 79.05377391600007 17.86944103600007, 79.04485166400008 17.86198517100007, 79.03825970800006 17.873232785000027, 79.01974884400005 17.875075869000057, 79.00307431700008 17.858907730000055, 78.99731137200007 17.842200561000027, 78.99060595800006 17.837290299000074, 78.98866879400003 17.849947873000076, 78.97669711000003 17.857303993000073, 78.95035143300004 17.855792087000054, 78.93979334800008 17.872497216000056, 78.92086902900007 17.87086099800007, 78.91164734400007 17.838953555000046, 78.90758648300005 17.841846684000075, 78.89619376300004 17.841448741000022, 78.89553695400008 17.834381970000038, 78.88658114000003 17.832800415000065, 78.87399552600004 17.825109304000023, 78.86858610400003 17.82532833600004, 78.86787166400006 17.808824018000053, 78.8846848010001 17.808776961000206, 78.89981650000004 17.803852264000113, 78.9068336220003 17.812669696000114, 78.92126860700034 17.80261194799999, 78.93808595200011 17.797884715000293, 78.94612964200024 17.78934971700005, 78.97660080100036 17.795512575000146, 78.98020775700019 17.79874417300016, 78.99118986500008 17.79408926800022, 78.9920900570001 17.78617719800019, 79.00073479400015 17.7705408460003, 78.99557201300007 17.753664662000176, 79.00437204900027 17.74120988600015, 79.00645247200032 17.733785139000133, 79.01603304800028 17.725760160999982, 79.02796628500022 17.71116515800003, 79.03773894600016 17.709206091000055, 79.04601963500005 17.725946442000236, 79.07196294700009 17.71944275900006, 79.08180385100019 17.710563108000144, 79.09004527500014 17.69909964800007, 79.09054059800019 17.690075730000217, 79.0982016810002 17.683773067000345, 79.10238671300004 17.675454664000142, 79.11535772900004 17.67009570700003, 79.1249803260003 17.67051816100036, 79.13140153699999 17.665995347000035, 79.12918430900004 17.658409401000142, 79.13258975100007 17.644413803000134, 79.1397565060002 17.63941814499998, 79.14332898700013 17.627963662000013, 79.15577703600007 17.622926082000106, 79.15220958100019 17.597812960000226, 79.1564518960003 17.585728790000132, 79.16709451200035 17.575431923000167, 79.17891276700004 17.58441871000008, 79.18428907900005 17.59930107800011, 79.19006485300014 17.59939050100013, 79.20464067000006 17.62417806900004, 79.21559174700013 17.617471369999976, 79.21972781500006 17.608793629000104, 79.21277209400017 17.594263914000067, 79.22743376600005 17.579357309000102, 79.23147680200003 17.562902132000033, 79.25959604800016 17.560306297000125, 79.26828719700012 17.574292525000033, 79.27539950400018 17.57985162900013, 79.28948529100006 17.569232682000177, 79.29444285300008 17.556764152000085, 79.30328392000018 17.55629364400005, 79.31187583800005 17.55138492600014, 79.3105799280001 17.54467842600019, 79.3199513020001 17.539943, 79.32261315100016 17.527760684000157, 79.34281269400003 17.52203587400004, 79.35929984700005 17.52151389000005, 79.37870067300008 17.511333180000065, 79.38374056400005 17.51222055100004, 79.40221406299997 17.50286615100032, 79.41482209300005 17.498227633000056, 79.42235884500008 17.50147209000005, 79.42814388400006 17.508671676000063, 79.43017968000004 17.517015968000067, 79.45503904600008 17.512399010000024, 79.47199973000005 17.514797763000047, 79.48771371500004 17.509733665000056, 79.49698686900007 17.496237735000022, 79.50456606300008 17.49696951900006, 79.51933872900008 17.491730369000038, 79.52535895600005 17.502066021000076, 79.52469599100004 17.509379116000048, 79.53146354400002 17.51814784000004, 79.541052 17.524158415000272, 79.53693300500004 17.530192620000093, 79.53420160299999 17.550082106000332, 79.51683437400004 17.559427204000144, 79.51440086100018 17.56488692200014, 79.51718349800012 17.575939836000032, 79.51293497700004 17.587982980000106, 79.53051174800015 17.594402972000353, 79.5365554710001 17.601282934000096, 79.54332792200006 17.596823938000114, 79.5547882840001 17.59780138700006, 79.56047121800009 17.60609346600006, 79.56249112400008 17.619651097000144, 79.53759418500005 17.63457007100004, 79.52516039800003 17.63412531500012, 79.52652290000003 17.64120106200005, 79.52234596600005 17.648480120000045, 79.52154402600007 17.66077801600005, 79.50319017800007 17.66115526300007, 79.49097230800004 17.66521550400006, 79.48146712900007 17.674738559000048, 79.49049320900002 17.69135827800028, 79.48960190400004 17.69915567700002, 79.48142998600002 17.705637264000075, 79.48600289800004 17.711666442000023, 79.49746916200007 17.716538026000023, 79.50351554400004 17.725508906000073, 79.49394198600004 17.74037177500003, 79.47950597500005 17.74397143400006, 79.49041892900004 17.75525860600004, 79.50485240100005 17.748529631000054, 79.51467165900004 17.773814797000227, 79.51446590800003 17.793909675000066, 79.51458904400005 17.81809615300017, 79.49568964300005 17.818773693000026, 79.49313033200008 17.84116384500004, 79.50128536100004 17.854903131000185, 79.507939786 17.861576785000295, 79.49276248800004 17.868543484000043, 79.48723903300004 17.890547404000074, 79.47829244100006 17.89232289800003, 79.46288067100005 17.872946780000063, 79.44938298400001 17.878722790000097, 79.44722299700004 17.897552478000023, 79.44865196900008 17.90912663200004, 79.43718351100006 17.913946330000215, 79.41946683800006 17.895643910000047, 79.40457287600003 17.897640308000064, 79.39662816800006 17.90246530400003, 79.38982992900003 17.900704725000026, 79.38040067900005 17.90453960800005, 79.36120195800004 17.91592418600004, 79.34621754500006 17.92762749800005, 79.34123324600006 17.93532960100009, 79.33243042500004 17.941624353000066, 79.30800489700005 17.94978140300003, 79.28716042500008 17.95160121200007, 79.27380764400004 17.955579544000045, 79.26956241200008 17.961133589000042, 79.27200285900005 17.978641267000057, 79.26402927600003 17.98374599500005, 79.23655302600008 17.985263669000062, 79.23082975700004 17.992496808000055))",5.917550477316298e-05,7.37581417923453e-05,6.44033485979803e-05,559.0,0.036001471866270986,6.392366265125654e-05,01-01-2022.geojson,"[79.27607800489348, 17.750740986831726]",
